Updated.gene.symbol	logFC	P.Value
SERPINA10	-0.00179	0.968
SERPINA12	0.0631	0.0413
SERPINA2	-0.00354	0.902
SERPINA3	0.244	0.516
SERPINA4	-0.165	0.0886
SERPINA5	-0.0983	0.284
SERPINA6	-0.136	0.0446
SERPINA7	0.0838	0.0144
SERPINA9	0.037	0.402
SERPINB1	1.69	4.11e-13
SERPINB10	-0.0941	0.188
SERPINB11	-0.479	0.0165
SERPINB12	-0.142	0.0897
SERPINB13	-3.5	2.93e-11
SERPINB2	-1.98	1.69e-05
SERPINB3	-3.65	1.98e-12
SERPINB4	-2.56	3.31e-10
SERPINB5	-4.83	6.52e-18
SERPINB6	1.1	5.11e-17
SERPINB7	-1.01	8.68e-07
SERPINB8	-0.0553	0.287
SERPINB9	1.37	6.09e-14
SERPINB9P1	0.333	0.0198
SERPINC1	0.0762	0.0226
SERPIND1	0.902	0.0158
SERPINE1	1.31	2.09e-08
SERPINE2	-2.3	2.62e-17
SERPINF1	-0.481	0.00593
SERPINF2	0.48	0.00013
SERPING1	1.39	2.19e-15
SERPINH1	-1.11	8.02e-12
SERPINI1	-0.983	1.04e-07
SERPINI2	0.212	9.36e-07
SERTAD1	1.68	5.79e-20
SERTAD2	-0.425	0.00021
SERTAD3	0.556	7.77e-06
SERTAD4	-0.476	0.000415
SERTAD4-AS1	0.3	0.00181
SERTM1	2.22	3.25e-21
SESN1	1.36	2.38e-17
SESN2	-0.0833	0.403
SESN3	-2.76	8.21e-14
SESTD1	1.54	1.95e-16
SETBP1	0.659	4.76e-05
SETD1A	-0.141	0.0122
SETD1B	-0.187	0.00288
SETD2	-0.143	0.0977
SETD3	0.478	1.83e-15
SETD4	-0.318	0.000191
SETD5	-0.528	0.000462
SETD6	-0.655	4.2e-08
SETD7	0.0389	0.326
SETD9	-0.129	0.00155
SETDB1	-0.299	0.000252
SETDB2	0.514	9.6e-08
SETMAR	0.391	2.14e-06
SET	-0.742	7.14e-10
SETX	0.232	0.0129
SEZ6	-0.0187	0.702
SEZ6L	-0.0847	0.0308
SEZ6L2	-1.13	7.25e-10
SF1	1.17	2.78e-07
SF3A1	-0.272	0.000922
SF3A2	-0.293	0.00226
SF3A3	0.159	0.0331
SF3B1	-0.163	0.000405
SF3B2	-0.339	4.58e-09
SF3B3	-0.71	3.56e-15
SF3B4	-0.581	2.42e-14
SF3B5	-0.204	0.00944
SF3B6	-0.453	1.88e-11
SFI1	0.199	0.0095
SFMBT1	-0.312	0.000323
SFMBT2	0.339	0.0108
SFN	-2.11	7.58e-12
SFPQ	1.23	8.41e-11
SFR1	0.397	6.06e-05
SFRP1	0.665	0.00552
SFRP2	-1.65	7.75e-07
SFRP4	-0.869	0.0106
SFRP5	0.249	0.000209
SFSWAP	-0.159	0.0747
SFT2D1	-0.155	0.0499
SFT2D2	-0.432	5.67e-09
SFT2D3	-0.504	2.75e-08
WDR33	-0.765	3.33e-12
SFTA1P	3.46	5.42e-39
SFTA2	3.76	2.86e-13
SFTA3	3.72	1.58e-14
SFTPA1	4.69	1.9e-16
SFTPB	3.49	4.13e-15
SFTPC	6.58	8.25e-26
SFTPD	4.2	1.28e-18
SFXN1	-1.51	2.89e-23
SFXN2	-0.347	0.00297
SFXN3	0.923	1.43e-08
SFXN4	-0.901	1.51e-11
SFXN5	-0.107	0.0442
SGCA	1.2	7.58e-21
SGCB	0.558	1.08e-05
SGCD	0.719	4.79e-05
SGCE	1.08	2.02e-07
SGCG	1.78	1.66e-17
SGCZ	-0.00342	0.909
SGF29	0.403	1.12e-09
SGIP1	0.509	3.4e-07
SGK1	0.443	0.00366
SGK2	-0.0764	0.184
PRAG1	0.13	0.236
RSKR	-0.0348	0.635
SGMS1	0.871	8.92e-08
SGMS2	2.15	2.62e-17
SGO1	-0.492	7.82e-11
SGO2	-1.86	7.66e-23
SGPL1	-1.51	6.94e-27
SGPP1	0.55	0.000216
SGPP2	-1.79	2.48e-12
SGSH	0.185	0.0276
SGSM1	0.32	0.000102
SGSM2	0.65	4.68e-09
SGSM3	-0.353	6.76e-05
SGTA	-0.159	0.00134
SGTB	0.623	5.84e-08
SH2B1	0.257	9.68e-06
SH2B2	0.402	2.94e-05
SH2B3	1.3	3.25e-17
SH2D1A	0.287	0.0325
SH2D1B	0.748	5.7e-11
SH2D2A	-0.0909	0.357
SH2D3A	-0.189	0.0934
SH2D3C	2.1	1.19e-24
SH2D4A	0.247	0.0203
SH2D4B	0.0766	0.0173
SH2D5	-0.301	3.18e-05
SH2D6	0.0446	0.385
SH3BGR	0.455	3.28e-06
SH3BGRL	1.16	7.52e-20
SH3BGRL2	1.46	3.39e-12
SH3BGRL3	0.181	0.0316
SH3BP1	-0.471	2.6e-09
SH3BP2	0.398	4.94e-10
SH3BP4	-0.391	1.04e-06
SH3BP5	1.54	4.49e-23
SH3BP5-AS1	0.573	1.31e-10
SH3BP5L	-0.0606	0.347
SH3D19	1.17	2.67e-21
SH3D21	-0.198	0.00732
SH3GL1	-0.627	4.49e-16
SH3GL1P2	0.105	0.0278
SH3GL1P1	0.0139	0.576
SH3GL2	0.617	5.01e-07
SH3GL3	1.39	7.49e-12
SH3GLB1	0.987	7.24e-17
SH3GLB2	0.526	2.42e-06
SH3KBP1	1.18	6.22e-22
ND3	0.111	2.07e-05
SH3PXD2A	-0.832	1.2e-09
SH3PXD2A-AS1	-0.467	5e-05
SH3PXD2B	-0.685	1.77e-06
SH3RF1	0.649	3.83e-07
SH3RF2	-0.706	0.000641
SH3RF3	0.463	0.00148
SH3RF3-AS1	0.15	0.000304
SH3TC1	0.794	1.73e-05
SH3TC2	0.0433	0.294
SH3YL1	0.629	0.000115
SHANK1	-0.0349	0.403
SHANK2	1.38	8.21e-19
SHANK2-AS2	-0.047	0.271
SHANK2-AS3	0.00926	0.747
SHANK3	1.71	1.6e-20
SHARPIN	-0.227	0.0121
SHB	0.207	0.146
SHBG	-0.061	0.222
SHC1	-0.672	3.46e-06
SHC1P1	-0.0968	0.00959
SHC2	0.608	4.89e-07
SHC3	1.69	1.23e-21
SHC4	-0.278	0.0207
SHCBP1	-1.87	3.7e-27
SHCBP1L	-0.0391	0.243
SHD	0.0326	0.516
SHE	2.39	3.47e-19
SHF	-0.241	5.11e-05
SEM1	-1.01	5.1e-21
SHH	0.208	0.0291
SHISA2	-0.292	0.343
SHISA3	0.11	0.645
SHISA4	-0.179	0.034
SHISA5	0.0371	0.595
SHISA6	-0.072	0.306
SHISA7	-0.0444	0.373
SHISA8	-0.2	0.000167
SHISA9	-0.121	0.009
SHKBP1	0.0441	0.526
SHMT2	-2.1	9.21e-30
SHOC2	0.306	1.2e-06
SHOX	0.00666	0.862
SHOX2	-1.06	7.41e-09
SHPK	-0.169	0.0121
SHPRH	0.061	0.596
SHQ1	-0.0827	0.0975
SHROOM1	0.398	0.000131
SHROOM2	-0.296	0.0881
SHROOM3	1.47	5.96e-13
SHROOM4	1.4	2.16e-27
SHTN1	0.72	1.14e-08
SI	0.0269	0.255
SIAE	0.413	0.0145
SIAH2	-1.29	1.26e-13
SIAH3	-0.0551	0.154
SIDT1	0.147	0.299
SIDT2	1.18	7.82e-19
SIGIRR	0.552	8.94e-05
SIGLEC1	1.51	2.78e-14
SIGLEC10	-0.315	0.00432
SIGLEC11	0.571	9.33e-15
SIGLEC15	0.0303	0.644
SIGLEC16	0.408	0.000206
SIGLEC17P	1.48	1.75e-25
SIGLEC5	0.784	2.68e-13
SIGLEC6	0.436	3.06e-11
SIGLEC7	0.708	1.19e-06
SIGLEC8	0.2	0.00239
SIGLEC9	0.326	0.000398
SIGLECL1	0.0386	0.282
SIGMAR1	-0.903	2.08e-14
ZEB1	1.3	1.15e-08
SIK2	0.91	5.61e-15
SIK3	0.643	2.86e-10
SIKE1	-0.126	0.0731
SIL1	-0.164	0.0361
SIM1	0.00831	0.821
SIM2	-0.505	8.22e-08
SIMC1	0.0489	0.71
SIN3A	0.509	2.87e-06
SIN3B	0.269	0.000469
SIPA1	0.223	0.0146
SIPA1L1	0.544	1.85e-05
SIPA1L2	-0.765	3.9e-06
SIPA1L3	-0.328	5.29e-07
SIRPA	1.06	1.21e-11
SIRPB1	1.78	5.26e-23
SIRPB2	0.807	7.49e-11
SIRPD	0.298	9.95e-10
SIRPG	-0.161	0.12
SIRT1	0.707	5.8e-09
SIRT2	0.281	0.000379
SIRT3	0.152	0.00834
SIRT4	0.0912	0.0668
SIRT5	-0.44	0.000813
SIRT6	-0.145	0.00659
SIRT7	-0.195	0.0314
SIT1	-0.102	0.246
SIVA1	-0.454	1.03e-06
SIX1	-3.22	3.16e-24
SIX2	-1.41	5.17e-09
SIX3	-0.181	0.0867
SIX3-AS1	-0.107	0.0761
SIX4	-2.09	1.33e-24
SIX5	-0.391	1.49e-07
SIX6	-0.0585	0.128
SKA1	-0.966	5.95e-16
SKA2	-1.22	4.05e-17
SKA3	-1.05	1.51e-19
SKAP1	0.262	0.0515
SKI	0.695	1.48e-08
SKIDA1	0.127	0.00997
SKIL	0.541	0.00233
SKIC2	-0.361	2.83e-06
MTREX	0.375	0.000206
SKP1	0.986	3.26e-18
SKP2	-1.88	1.32e-16
SLA	1.51	1.07e-18
SLA2	0.492	3.01e-06
SLAIN1	1.29	9.12e-10
SLAIN2	0.605	5.99e-15
SLAMF1	0.23	0.0848
SLAMF6	0.168	0.062
SLAMF7	-0.884	0.000115
SLAMF8	0.328	0.181
SLAMF9	-0.416	0.00114
SLBP	-0.56	2.96e-13
SLC10A1	0.0573	0.13
SLC10A2	0.185	0.275
SLC10A3	-0.128	0.102
SLC10A4	-0.227	0.157
SLC10A7	0.221	0.000248
SLC11A1	2.21	1.05e-22
SLC11A2	-0.455	0.000498
SLC12A1	-0.0819	0.0269
SLC12A2	-0.684	6.86e-06
SLC12A3	-0.0511	0.238
SLC12A4	0.377	2.08e-07
SLC12A5	-0.014	0.639
SLC12A6	-0.417	0.00536
SLC12A7	-0.298	0.00783
SLC12A8	-1.94	7.42e-25
SLC12A9	-0.0971	0.036
SLC13A1	0.0261	0.227
SLC13A2	0.0787	0.0926
SLC13A3	-0.312	2.6e-07
SLC13A5	-0.669	6.14e-06
SLC14A1	1.69	6.07e-12
SLC14A2-AS1	0.0531	0.138
SLC15A1	-0.193	0.00138
SLC15A2	1.79	1.86e-13
SLC15A3	1.19	9.37e-12
SLC15A4	-0.0966	0.0155
SLC16A1	-2.37	8.42e-16
SLC16A1-AS1	-0.0957	0.0131
SLC16A10	0.518	1.48e-06
SLC16A11	0.377	1.34e-07
SLC16A12-AS1	0.125	0.000439
SLC16A14	-1.33	8.04e-06
SLC16A2	0.144	0.315
SLC16A4	1.7	3.67e-12
SLC16A5	1.55	4.82e-17
SLC16A6	1.46	8.22e-11
SLC16A7	-0.219	0.007
SLC16A8	-0.155	0.00186
SLC16A9	-1.59	1.2e-09
SLC17A1	-0.0342	0.251
SLC17A2	-0.0215	0.477
SLC17A3	0.00626	0.96
SLC17A4	0.0376	0.271
SLC17A5	0.558	1.44e-05
SLC17A6	-0.0263	0.484
SLC17A7	-0.17	0.0694
SLC17A8	0.0181	0.475
SLC17A9	-0.377	8.45e-07
SLC18A1	0.00573	0.859
SLC18A2	1.45	7.42e-21
SLC18A3	-0.215	0.0293
SLC18B1	-0.115	0.536
SLC19A1	0.772	2.49e-20
SLC19A2	1.28	1.22e-11
SLC19A3	1.42	6.45e-23
SLC1A1	3.01	3.85e-23
SLC1A2	0.285	5.15e-07
SLC1A3	-0.0817	0.64
SLC1A4	-2.07	1.32e-23
SLC1A5	-0.87	2.48e-12
SLC1A6	-0.647	0.00169
SLC1A7	-0.203	0.0679
SLC20A1	1.09	9.26e-07
SLC20A2	-0.863	8.95e-08
SLC22A1	-0.00924	0.789
SLC22A11	-0.0691	0.0916
SLC22A12	-0.0251	0.661
SLC22A13	-0.0429	0.238
SLC22A14	-0.147	0.013
SLC22A15	0.898	2.8e-10
SLC22A16	0.139	0.0672
SLC22A17	-0.0496	0.64
SLC22A18	-0.652	3.87e-07
SLC22A18AS	-0.261	0.00113
SLC22A2	0.0569	0.176
SLC22A23	-0.383	3.05e-07
SLC22A24	-0.0383	0.289
SLC22A25	0.0788	0.184
SLC22A3	1.59	9.31e-17
SLC22A31	0.919	3.26e-08
SLC22A4	0.744	4.29e-06
SLC22A5	0.442	6.98e-07
SLC22A6	-0.0382	0.371
SLC22A7	-0.102	0.0274
SLC22A8	-0.206	0.000494
SLC22A9	0.0298	0.399
SLC23A1	0.0983	0.0628
SLC23A2	-0.199	0.00595
SLC23A3	0.0797	0.0342
NHEJ1	0.0383	0.552
SLC24A1	0.175	0.0848
SLC24A2	-0.237	3.98e-05
SLC24A3	0.941	6.26e-06
SLC24A4	0.501	9.16e-16
SLC25A1	-1	1.98e-14
SLC25A10	-1.09	1.4e-16
SLC25A11	-0.129	0.112
SLC25A12	-0.732	1.4e-13
SLC25A13	-0.931	1.41e-14
SLC25A14	-0.148	0.0355
SLC25A15	-0.929	2.49e-14
SLC25A17	-0.688	1.86e-12
SLC25A18	0.049	0.461
SLC25A19	0.204	0.0347
SLC25A2	-0.0439	0.2
SLC25A20	0.825	1.02e-14
SLC25A21	-0.248	0.0107
SLC25A21-AS1	0.0892	0.041
SLC25A22	-0.352	1.26e-06
SLC25A23	0.188	0.0822
SLC25A24	0.685	6.96e-11
SLC25A25	1.07	1.43e-11
SLC25A25-AS1	-0.0968	0.192
SLC25A26	0.0972	0.143
SLC25A27	0.77	1.92e-12
SLC25A28	0.482	1.16e-08
SLC25A29	0.463	2.31e-07
SLC25A3	0.749	1.56e-14
SLC25A30	0.621	1.03e-09
SLC25A31	0.0496	0.0708
SLC25A32	-0.0601	0.562
SLC25A33	-0.149	0.294
SLC25A34	0.226	4.02e-05
SLC25A35	0.138	0.0114
SLC25A36	-0.293	0.0257
SLC25A37	1.3	5.6e-12
SLC25A38	0.21	0.00831
SLC25A39	-1.1	1.86e-22
SLC25A3P1	0.00216	0.94
SLC25A4	0.631	1.43e-09
SLC25A40	-0.425	3.45e-07
SLC25A41	0.0899	0.0646
SLC25A42	0.124	0.0157
SLC25A43	-0.231	0.0899
SLC25A44	0.292	0.000113
SLC25A45	0.573	1.25e-10
SLC25A46	0.767	1.42e-11
SLC25A47	-0.0708	0.0678
SLC25A48	-0.39	0.00146
SLC25A5	-0.574	4.77e-09
SLC25A5-AS1	-0.134	0.0145
SLC25A51	-0.401	0.000137
SLC25A53	0.0607	0.0347
SLC25A6	-0.194	0.0412
SLC26A1	-0.0713	0.224
SLC26A10P	0.0368	0.443
SLC26A11	0.467	6.54e-07
SLC26A2	0.544	0.000619
SLC26A3	-0.0112	0.627
SLC26A4	-0.166	0.323
SLC26A4-AS1	0.064	0.0533
SLC26A7	0.0587	0.0196
SLC26A8	0.0665	0.0772
SLC26A9	2.47	8.63e-22
SLC27A1	0.399	3.58e-05
SLC27A2	-1.01	1.47e-05
SLC27A3	1.65	1.24e-23
SLC27A4	-0.619	2.73e-09
SLC27A5	-0.311	0.0013
SLC27A6	-0.0056	0.953
SLC28A1	0.0379	0.487
SLC28A2	-0.196	0.105
SLC28A3	-0.726	2.52e-05
SLC29A1	0.108	0.185
SLC29A2	-0.758	1.75e-06
SLC29A3	0.214	0.0454
SLC29A4	-0.764	2.91e-10
SLC2A1	-4.27	2.08e-31
SLC2A1-DT	0.0306	0.45
SLC2A10	-0.308	0.0979
SLC2A11	-0.283	0.00974
SLC2A12	-0.52	0.00023
SLC2A13	0.667	1.2e-05
SLC2A2	0.00927	0.766
SLC2A3	1.41	3.13e-10
SLC2A4	0.0603	0.0721
SLC2A4RG	-0.669	9.31e-11
SLC2A5	-1.83	1.39e-13
SLC2A6	0.525	4.39e-05
SLC2A8	0.202	0.00304
SLC2A9	0.071	0.606
SLC30A1	0.647	6.43e-05
SLC30A10	-0.098	0.288
SLC30A2	-0.0736	0.179
SLC30A3	-0.126	0.0346
SLC30A4	-0.0807	0.0656
SLC30A5	-0.543	4.8e-07
SLC30A6	-0.603	1.51e-13
SLC30A7	0.278	0.00606
SLC30A8	-0.14	0.0566
SLC30A9	-0.625	1.15e-06
SLC31A1	0.214	0.019
SLC31A2	1.65	1.56e-19
SLC32A1	-0.0148	0.663
SLC33A1	-1.06	1.28e-14
SLC34A1	-0.0402	0.301
SLC34A2	2.4	5.76e-12
SLC34A3	0.0164	0.733
SLC35A1	1.38	1.02e-24
SLC35A2	-1.09	5.39e-22
SLC35A3	-0.267	0.00434
SLC35A4	0.213	0.000248
SLC35A5	0.0514	0.456
SLC35B1	-0.732	5.22e-15
SLC35B3	-0.128	0.126
SLC35B4	-0.33	0.000568
SLC35C1	-0.128	0.048
SLC35C2	-0.386	3.66e-08
SLC35D1	-0.337	2.11e-05
SLC35D2	0.705	1.76e-11
SLC35D3	-0.09	0.0478
SLC35E1	0.565	2.12e-07
SLC35E2A	0.535	4.09e-06
SLC35E3	-0.149	0.0958
SLC35E4	-0.396	2.97e-05
SLC35F1	0.0852	0.063
SLC35F2	-0.9	2.56e-08
SLC35F3	-0.729	2.2e-07
SLC35F4	0.0618	0.0568
SLC35F5	-0.85	1.75e-14
SLC35F6	-0.233	0.00859
CENPA	-3.48	2.97e-36
SLC35G1	-1.3	2.48e-06
SLC35G2	-0.136	0.362
SLC35G3	-0.0294	0.404
SLC35G5	0.00744	0.881
SLC36A1	-0.519	1.98e-08
SLC36A4	0.0231	0.846
SLC37A1	0.744	3.37e-09
SLC37A2	-0.0887	0.321
SLC37A3	-0.51	6.64e-09
SLC37A4	-0.457	1.73e-06
SLC38A1	-1.12	6.72e-13
SLC38A10	-1.13	2.57e-17
SLC38A11	-0.0776	0.372
SLC38A2	-0.224	0.0376
SLC38A3	-0.0613	0.233
SLC38A4	-0.502	0.00376
SLC38A5	-0.195	0.227
SLC38A6	0.115	0.385
SLC38A7	-0.782	1.33e-14
SLC38A9	-0.34	0.00136
SLC39A1	-0.0356	0.582
SLC39A10	-0.422	0.000282
SLC39A11	-1.08	3.32e-15
SLC39A12	0.0718	0.0226
SLC39A13	0.355	5.78e-05
SLC39A14	-1.19	2.74e-10
SLC39A2	-0.498	0.00059
SLC39A3	-0.276	0.000371
SLC39A4	-1.26	1.44e-13
SLC39A5	-0.0904	0.0896
SLC39A6	-1.58	2.13e-16
SLC39A7	-0.593	6.75e-08
SLC39A8	2.88	7.68e-29
SLC39A9	-0.825	8.49e-09
SLC3A1	-0.0824	0.033
SLC3A2	-0.608	4.16e-08
SLC40A1	1.16	1.31e-10
SLC41A1	0.196	0.0228
SLC41A2	-0.705	0.000419
SLC41A3	-0.26	0.00165
SLC43A1	0.0926	0.343
SLC43A2	0.452	1.38e-05
SLC43A3	0.603	0.00106
SLC44A1	-1.24	9.1e-21
SLC44A2	1.04	4.58e-18
SLC44A3	0.758	1.15e-06
SLC44A4	0.378	0.165
SLC44A5	-1.46	8.17e-11
SLC45A1	-0.187	0.00258
SLC45A2	0.0323	0.475
SLC45A3	0.133	0.0631
SLC45A4	-0.197	0.1
SLC46A1	0.347	8.62e-05
SLC46A2	2.73	2.49e-29
SLC46A3	1.18	1.86e-11
SLC47A1	1.31	1.87e-07
SLC47A2	-0.309	0.00259
SLC48A1	0.257	0.0137
SLC4A1	0.202	0.0041
SLC4A10	0.0183	0.571
SLC4A11	-1.95	5.33e-11
SLC4A1AP	-0.464	1.63e-09
SLC4A2	0.142	0.139
SLC4A3	-0.226	0.000746
SLC4A4	2.13	1.16e-14
SLC4A5	0.0743	0.122
DCTN1	0.00724	0.939
SLC4A7	-0.193	0.00213
SLC4A8	0.129	0.0291
SLC4A9	-0.0722	0.0853
SLC50A1	-0.84	1.11e-14
SLC51A	-0.289	0.00961
SLC51B	0.848	6.45e-15
SLC52A1	-0.335	0.000239
SLC52A2	-1.32	1.8e-17
SLC52A3	-0.77	1.64e-11
SLC5A1	-0.0694	0.621
SLC5A10	-0.0115	0.813
SLC5A11	-0.0864	0.164
SLC5A12	-0.163	0.000969
SLC5A2	-0.0679	0.157
SLC5A3	-1.19	5.56e-12
SLC5A4	0.0579	0.158
SLC5A5	-0.037	0.509
SLC5A6	-0.954	1.98e-17
SLC5A7	-0.186	0.0696
SLC5A8	0.0183	0.717
SLC5A9	1	1.63e-12
SLC6A1	0.0235	0.76
SLC6A11	0.0647	0.0595
SLC6A12	0.317	8.08e-07
SLC6A13	0.704	6.21e-14
SLC6A14	2.46	2.03e-10
SLC6A15	-1.36	4.16e-06
SLC6A16	0.587	4.07e-13
SLC6A17	-0.12	0.0109
SLC6A18	-0.131	0.00358
SLC6A19	-0.0878	0.0252
SLC6A2	-0.213	0.00899
SLC6A20	0.416	1.85e-06
SLC6A3	-0.18	0.0134
SLC6A4	2.53	4.09e-17
SLC6A5	0.114	0.00265
SLC6A6	-0.346	0.00194
SLC6A7	-0.137	0.00527
SLC6A8	-3.36	3.84e-23
SLC6A9	-0.169	0.00514
SLC7A1	-1.37	4.11e-15
SLC7A10	-0.144	0.00823
SLC7A11	-2.53	3.43e-12
SLC7A11-AS1	0.0245	0.52
SLC7A13	0.0467	0.13
SLC7A14	0.0577	0.107
SLC7A2	0.908	0.000211
SLC7A3	-0.141	0.0353
SLC7A4	-0.101	0.0234
SLC7A5	-2.36	2.75e-20
SLC7A6	0.569	8.42e-08
SLC7A6OS	0.404	1.16e-06
SLC7A7	1.69	3.2e-17
SLC7A8	-0.993	8.38e-05
SLC7A9	-0.104	0.219
SLC8A1	1.11	1.04e-14
SLC8A1-AS1	0.00469	0.897
SLC8A2	-0.164	0.00117
SLC8A3	0.225	2.02e-05
SLC8B1	0.081	0.295
SLC9A2	-0.275	5.75e-07
NHERF1	-1.64	2.1e-12
NHERF2	0.397	4.52e-09
SLC9A5	-0.0546	0.145
SLC9A6	-0.0527	0.564
SLC9A7	-0.905	9.51e-08
SLC9A8	0.607	6.36e-10
SLC9A9	-0.459	0.000573
SLC9B2	-0.232	0.0394
SLC9C2	0.0232	0.353
SLCO1A2	0.267	0.00353
SLCO1B1	-0.2	1.3e-05
SLCO1B3	-1.01	7.4e-06
SLCO1C1	0.0662	0.023
SLCO2A1	2.09	6.28e-16
SLCO2B1	1.53	1.14e-13
SLCO3A1	0.557	2.99e-05
SLCO4A1	1.28	3e-07
SLCO4A1-AS1	-0.153	0.0132
SLCO4C1	1.47	7.84e-11
SLCO5A1	-0.464	0.000794
SLCO6A1	-0.00628	0.863
SLF1	-0.939	6.83e-12
SLF2	0.644	4.39e-12
SLFN11	1.32	1.21e-13
SLFN12	0.0513	0.647
SLFN13	-0.675	4.96e-05
SLFN5	-0.697	0.000151
SLFNL1	0.519	3.73e-13
SLFNL1-AS1	-0.0156	0.666
SLIRP	-0.407	2.99e-06
SLIT1	-0.0594	0.141
SLIT1-AS1	0.00251	0.938
SLIT2	2.23	2.29e-18
SLIT2-IT1	0.0419	0.185
SLIT3	1.42	1.48e-23
SLITRK1	0.00808	0.754
SLITRK2	-0.0154	0.73
SLITRK3	-0.025	0.506
SLITRK4	-0.195	0.112
SLITRK5	-0.105	0.219
SLITRK6	-1.17	0.00154
SLK	1.25	5.25e-15
SLMAP	0.423	2.61e-09
SLN	0.578	0.00551
SLPI	1.9	6.98e-13
SLTM	0.425	3.96e-09
SLU7	0.674	2.05e-14
SLURP1	-0.248	0.00857
SLX1B	-0.325	2.31e-05
SULT1A3	1.59	8.78e-22
SLX4	-0.153	0.00676
SLX4IP	-0.74	4.32e-11
GUSBP14	1.01	4.62e-11
SMAD1	-0.8	1.49e-09
SMAD1-AS2	-0.0172	0.577
SMAD2	-0.296	0.000259
SMAD3	-0.855	1.74e-08
SMAD4	0.396	1.35e-06
SMAD5	-0.573	3.26e-07
SMAD5-AS1	-0.267	0.0165
SMAD6	2.32	1.6e-21
SMAD7	0.985	9.61e-10
SMAD9	2.41	6.56e-21
SMAGP	-0.201	0.163
SMAP1	-0.385	1.92e-06
SMAP2	0.609	1.23e-07
SMARCA1	-0.218	0.23
SMARCA2	0.674	2.71e-06
SMARCA4	-0.919	5.5e-13
SMARCA5	0.825	1.14e-16
SMARCAD1	-0.343	3.47e-05
SMARCAL1	-0.356	3.75e-07
SMARCB1	-0.792	6.37e-12
SMARCC1	-0.981	3.37e-15
SMARCC2	0.428	2.36e-10
SMARCD1	-0.306	4.23e-08
SMARCD2	-0.393	2.27e-05
SMARCD3	0.952	2.73e-09
SMARCE1	-0.584	3.52e-11
SMC1A	-0.944	5.72e-13
SMC1B	0.00938	0.805
SMC2	-1.72	1.7e-18
SMC3	-1.03	2.26e-10
SMC4	-1.89	9.46e-23
SMC5	0.392	7.49e-07
SMC5-DT	0.0176	0.661
SMC6	-1.39	1.29e-20
SMCHD1	0.377	1.36e-05
SMCO1	-0.0263	0.434
SMCO3	0.908	4.18e-17
SMCO4	0.131	0.307
SMCP	0.0363	0.534
SMCR5	0.0772	0.0196
SMCR8	0.302	0.000227
SMDT1	0.427	1.61e-06
BOLA2-SMG1P6	-0.702	1.98e-10
SMG5	-0.355	1.44e-05
SMG6	0.174	0.00727
SMG7	-0.721	3.28e-13
SMG7-AS1	0.0311	0.37
SMG8	-0.723	8.14e-16
SMG9	-0.238	0.00432
SMIM1	0.182	0.0413
SMIM10	0.346	4.67e-11
SMIM10L1	-0.642	3.87e-06
SMIM10L2A	0.51	0.00202
SMIM11	0.535	1.58e-10
SMIM12	0.169	5.25e-05
SMIM13	-0.616	6.15e-08
SMIM14	1.03	2.06e-08
SMIM15	-0.298	0.00112
SMIM17	0.0668	0.0637
SMIM19	0.294	0.0291
SMIM2	0.08	0.00854
SMIM2-AS1	0.093	0.0236
SMIM20	-0.189	0.169
SMIM21	-0.0247	0.424
SMIM22	-0.0015	0.992
SMIM24	-0.193	0.0195
SMIM3	0.242	0.0756
UQCC5	0.381	3.37e-06
SMIM5	-0.151	0.255
SMIM6	0.303	9.82e-05
SMIM7	0.422	1.25e-07
SMIM8	-0.138	0.177
SMKR1	-0.762	8.63e-07
SMLR1	0.00946	0.717
SMN1	-0.101	0.338
SMNDC1	-0.265	4.32e-05
SMNP	-0.0325	0.309
SMO	-0.667	3.65e-13
SMOC1	-0.307	0.00482
SMOC2	0.185	0.522
SMOX	-0.676	1.28e-11
SMPD1	0.507	3.18e-06
SMPD2	0.0939	0.209
SMPD3	-0.0758	0.159
SMPDL3A	0.15	0.406
SMPDL3B	-0.439	0.0293
SMPX	-0.243	0.0843
SMR3A	0.0137	0.687
SMR3B	0.0527	0.12
SMS	-0.709	1.06e-06
SMTN	0.133	0.353
SMTNL1	-0.0241	0.624
SMTNL2	0.907	1.09e-16
SMU1	0.511	1.98e-11
SMUG1	-0.778	2.12e-18
SMURF1	-1.01	9.96e-12
SMURF2	1.09	2.09e-11
SMYD1	-0.0192	0.599
SMYD2	0.6	8.59e-08
SMYD3	-0.725	1.28e-11
SMYD4	0.485	1.39e-08
SMYD5	-0.635	3.55e-15
SNAI1	0.461	0.000147
SNAI2	-1.16	1.03e-06
SNAI3	0.415	7.76e-10
SNAI3-AS1	0.0956	0.0154
SNAP23	0.631	6.16e-17
SNAP25	0.356	0.0154
SNAP29	-0.561	8.09e-11
SNAP47	-0.701	4.54e-19
SNAP91	-0.059	0.224
SNAPC1	-0.691	9.47e-08
SNAPC2	-0.0452	0.393
SNAPC3	-0.413	6.7e-05
SNAPC4	-0.02	0.707
SNAPC5	-0.341	0.000163
SNAPIN	-0.127	0.0513
SNCA	0.598	0.0126
SNCAIP	-0.247	0.156
SNCB	-0.0135	0.761
SNCG	0.068	0.516
SND1	-0.559	4.43e-18
SND1-IT1	0.0233	0.731
SNED1	0.56	8.4e-06
SNF8	-0.612	3.07e-14
SNHG1	-0.709	1.94e-07
SNHG16	-0.7	1.1e-10
SNHG17	-0.663	0.000104
