ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title	Retained.original
223992_x_at	0.0166	0.00953	2.624765	-3.97241	0.12496167	ZCWPW1	zinc finger CW-type and PWWP domain containing 1	ZCWPW1	zinc finger CW-type and PWWP domain containing 1	FALSE
228749_at	0.359	0.302	-1.034792	-6.816061	-0.08322558	ZDBF2	zinc finger DBF-type containing 2	ZDBF2	zinc finger DBF-type containing 2	FALSE
228637_at	0.00148	0.000645	3.482421	-1.498404	0.23206538	ZDHHC1	zinc finger DHHC-type containing 1	ZDHHC1	zinc finger DHHC-type containing 1	FALSE
221646_s_at	1.86e-12	1.79e-13	8.066779	19.889574	1.39611002	ZDHHC11B///ZDHHC11	zinc finger DHHC-type containing 11B///zinc finger DHHC-type containing 11	ZDHHC11	zinc finger DHHC-type containing 11	FALSE
226088_at	0.000169	5.81e-05	-4.133645	0.773975	-0.28315799	ZDHHC12	zinc finger DHHC-type containing 12	ZDHHC12	zinc finger DHHC-type palmitoyltransferase 12	FALSE
219296_at	1.39e-08	2.28e-09	-6.34633	10.598073	-0.7862597	ZDHHC13	zinc finger DHHC-type containing 13	ZDHHC13	zinc finger DHHC-type palmitoyltransferase 13	FALSE
235133_at	1.15e-09	1.62e-10	6.84809	13.189405	0.57603029	ZDHHC14	zinc finger DHHC-type containing 14	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14	FALSE
1552557_a_at	1.49e-05	4.08e-06	4.776675	3.319102	0.26173726	ZDHHC15	zinc finger DHHC-type containing 15	ZDHHC15	zinc finger DHHC-type palmitoyltransferase 15	FALSE
223212_at	0.209	0.164	-1.398307	-6.377063	-0.10272734	ZDHHC16	zinc finger DHHC-type containing 16	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16	FALSE
212982_at	1.99e-09	2.89e-10	6.739483	12.619223	0.40119614	ZDHHC17	zinc finger DHHC-type containing 17	ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17	FALSE
212860_at	4.57e-05	1.38e-05	-4.488724	2.14431	-0.27155069	ZDHHC18	zinc finger DHHC-type containing 18	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18	FALSE
231122_x_at	1.46e-07	2.8e-08	5.849132	8.146516	0.17683836	ZDHHC19	zinc finger DHHC-type containing 19	ZDHHC19	zinc finger DHHC-type palmitoyltransferase 19	FALSE
244779_at	2.88e-08	4.97e-09	6.194446	9.836258	0.76156547	ZDHHC2	zinc finger DHHC-type containing 2	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2	FALSE
243786_at	0.000275	9.95e-05	-3.994709	0.26236	-0.20609201	ZDHHC20	zinc finger DHHC-type containing 20	ZDHHC20	zinc finger DHHC-type palmitoyltransferase 20	FALSE
229240_at	2.24e-06	5.27e-07	5.234304	5.295946	0.48823541	ZDHHC21	zinc finger DHHC-type containing 21	ZDHHC21	zinc finger DHHC-type palmitoyltransferase 21	FALSE
229875_at	1.54e-06	3.53e-07	-5.320812	5.684022	-0.21208729	ZDHHC22	zinc finger DHHC-type containing 22	ZDHHC22	zinc finger DHHC-type palmitoyltransferase 22	FALSE
226912_at	0.0196	0.0115	-2.556909	-4.141333	-0.29766006	ZDHHC23	zinc finger DHHC-type containing 23	ZDHHC23	zinc finger DHHC-type palmitoyltransferase 23	FALSE
227549_x_at	8.4e-05	2.7e-05	-4.325798	1.504529	-0.26948465	ZDHHC24	zinc finger DHHC-type containing 24	ZDHHC24	zinc finger DHHC-type containing 24	FALSE
226171_at	7.92e-20	2.86e-21	11.025504	37.645111	0.98883344	ZDHHC3	zinc finger DHHC-type containing 3	ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3	FALSE
220261_s_at	0.0205	0.0121	-2.538649	-4.186095	-0.19327716	ZDHHC4	zinc finger DHHC-type containing 4	ZDHHC4	zinc finger DHHC-type palmitoyltransferase 4	FALSE
224868_at	0.000527	0.000204	-3.803369	-0.41879	-0.31164607	ZDHHC5	zinc finger DHHC-type containing 5	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5	FALSE
218249_at	0.446	0.389	0.864739	-6.977008	0.04975547	ZDHHC6	zinc finger DHHC-type containing 6	ZDHHC6	zinc finger DHHC-type palmitoyltransferase 6	FALSE
218606_at	6.28e-09	9.82e-10	6.508211	11.421911	0.44323837	ZDHHC7	zinc finger DHHC-type containing 7	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7	FALSE
230731_x_at	0.887	0.864	-0.171102	-7.3362	-0.00627886	ZDHHC8	zinc finger DHHC-type containing 8	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8	FALSE
222274_at	0.000727	0.000292	-3.705592	-0.756164	-0.50503585	ZDHHC8P1	zinc finger DHHC-type containing 8 pseudogene 1	ZDHHC8BP	ZDHHC8B, pseudogene	FALSE
222451_s_at	0.132	0.098	-1.664724	-5.974207	-0.21234508	ZDHHC9	zinc finger DHHC-type containing 9	ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9	FALSE
239952_at	7.63e-32	3.74e-34	15.781561	67.076807	1.57358784	ZEB1	zinc finger E-box binding homeobox 1	ZEB1	zinc finger E-box binding homeobox 1	FALSE
229090_at	1.15e-05	3.06e-06	-4.842127	3.593758	-0.50548456	ZEB1-AS1	ZEB1 antisense RNA 1	ZEB1-AS1	ZEB1 antisense RNA 1	FALSE
228333_at	7.4e-26	1.06e-27	13.384002	52.332286	1.77007136	ZEB2	zinc finger E-box binding homeobox 2	ZEB2	zinc finger E-box binding homeobox 2	FALSE
202456_s_at	0.000466	0.000179	-3.839761	-0.291362	-0.21937594	ZER1	zyg-11 related cell cycle regulator	ZER1	zyg-11 related cell cycle regulator	FALSE
218919_at	0.493	0.435	-0.783094	-7.044141	-0.07134364	ZFAND1	zinc finger AN1-type containing 1	ZFAND1	zinc finger AN1-type containing 1	FALSE
226650_at	0.0943	0.0672	-1.843177	-5.666579	-0.21508003	ZFAND2A	zinc finger AN1-type containing 2A	ZFAND2A	zinc finger AN1-type containing 2A	FALSE
226168_at	0.000355	0.000132	3.920558	-0.004866	0.25722578	ZFAND2B	zinc finger AN1-type containing 2B	ZFAND2B	zinc finger AN1-type containing 2B	FALSE
222493_s_at	5.04e-15	3.44e-16	-9.125261	26.064355	-0.6001262	ZFAND3	zinc finger AN1-type containing 3	ZFAND3	zinc finger AN1-type containing 3	FALSE
223624_at	0.000446	0.00017	3.852715	-0.24576	0.19980147	ZFAND4	zinc finger AN1-type containing 4	ZFAND4	zinc finger AN1-type containing 4	FALSE
210275_s_at	3.36e-13	2.91e-14	8.378319	21.678238	0.52719778	ZFAND5	zinc finger AN1-type containing 5	ZFAND5	zinc finger AN1-type containing 5	FALSE
239757_at	0.167	0.128	1.531912	-6.183536	0.16619289	ZFAND6	zinc finger AN1-type containing 6	ZFAND6	zinc finger AN1-type containing 6	FALSE
229899_s_at	0.000573	0.000224	-3.778119	-0.506615	-0.43545341	ZFAS1	ZNFX1 antisense RNA 1	ZFAS1	ZNFX1 antisense RNA 1	FALSE
226564_at	4.39e-09	6.69e-10	-6.581327	11.797902	-0.38213428	ZFAT	zinc finger and AT-hook domain containing	ZFAT	zinc finger and AT-hook domain containing	FALSE
1553736_at	0.0121	0.00673	2.746313	-3.659733	0.18705241	ZFC3H1	zinc finger C3H1-type containing	ZFC3H1	zinc finger C3H1-type containing	FALSE
207699_at	1.53e-05	4.19e-06	-4.770169	3.291956	-0.18202833	ZFHX2	zinc finger homeobox 2	ZFHX2	zinc finger homeobox 2	FALSE
226137_at	0.00202	0.000909	3.382223	-1.81884	0.33212037	ZFHX3	zinc finger homeobox 3	ZFHX3	zinc finger homeobox 3	FALSE
219779_at	2.91e-06	6.96e-07	-5.173438	5.025572	-0.5086081	ZFHX4	zinc finger homeobox 4	ZFHX4	zinc finger homeobox 4	FALSE
1559966_a_at	0.000708	0.000284	-3.713531	-0.729044	-0.11849378	ZFHX4-AS1	ZFHX4 antisense RNA 1	ZFHX4-AS1	ZFHX4 antisense RNA 1	FALSE
234810_at	0.0128	0.00718	-2.724297	-3.717324	-0.09130253	ZFP1	ZFP1 zinc finger protein	ZFP1	ZFP1 zinc finger protein	FALSE
232911_at	0.0165	0.00948	-2.626591	-3.967809	-0.09504245	ZFP14	ZFP14 zinc finger protein	ZFP14	ZFP14 zinc finger protein	FALSE
207757_at	0.000105	3.47e-05	4.263911	1.266369	0.20611167	ZFP2	ZFP2 zinc finger protein	ZFP2	ZFP2 zinc finger protein	FALSE
231943_at	0.000251	9.02e-05	4.020428	0.356001	0.32616789	ZFP28	ZFP28 zinc finger protein	ZFP28	ZFP28 zinc finger protein	FALSE
235728_at	2.01e-11	2.22e-12	7.625317	17.403633	0.82146458	ZFP3	ZFP3 zinc finger protein	ZFP3	ZFP3 zinc finger protein	FALSE
207090_x_at	1.64e-06	3.77e-07	-5.306697	5.6204	-0.38949848	ZFP30	ZFP30 zinc finger protein	ZFP30	ZFP30 zinc finger protein	FALSE
201531_at	1.12e-25	1.65e-27	13.313739	51.895185	1.90497713	ZFP36	ZFP36 ring finger protein	ZFP36	ZFP36 ring finger protein	FALSE
213277_at	8.06e-05	2.58e-05	-4.336951	1.547737	-0.18317381	ZFP36L1	ZFP36 ring finger protein like 1	ZFP36L1	ZFP36 ring finger protein like 1	FALSE
201369_s_at	2.35e-11	2.62e-12	7.596195	17.24182	0.99958598	ZFP36L2	ZFP36 ring finger protein like 2	ZFP36L2	ZFP36 ring finger protein like 2	FALSE
207068_at	0.11	0.0794	-1.765497	-5.804186	-0.11808323	ZFP37	ZFP37 zinc finger protein	ZFP37	ZFP37 zinc finger protein	FALSE
227898_s_at	0.00073	0.000294	-3.704172	-0.761008	-0.26957033	ZFP41	ZFP41 zinc finger protein	ZFP41	ZFP41 zinc finger protein	FALSE
227023_at	1.37e-06	3.11e-07	-5.348172	5.807676	-0.22939867	ZFP41///GLI4	ZFP41 zinc finger protein///GLI family zinc finger 4	GLI4	GLI family zinc finger 4	FALSE
243161_x_at	0.124	0.0914	-1.698369	-5.918512	-0.23392115	ZFP42	ZFP42 zinc finger protein	ZFP42	ZFP42 zinc finger protein	FALSE
231236_at	0.1	0.0721	-1.810917	-5.724415	-0.13354795	ZFP57	ZFP57 zinc finger protein	ZFP57	ZFP57 zinc finger protein	FALSE
227796_at	0.000638	0.000253	-3.745247	-0.620218	-0.30358341	ZFP62	ZFP62 zinc finger protein	ZFP62	ZFP62 zinc finger protein	FALSE
218968_s_at	6.31e-20	2.24e-21	-11.064481	37.886617	-0.75525264	ZFP64	ZFP64 zinc finger protein	ZFP64	ZFP64 zinc finger protein	FALSE
1569107_s_at	0.013	0.00728	-2.719641	-3.729449	-0.23052635	ZFP69	ZFP69 zinc finger protein	ZFP69	ZFP69 zinc finger protein	FALSE
207219_at	7.38e-10	1.01e-10	-6.935185	13.650172	-0.60373059	ZFP69B	ZFP69 zinc finger protein B	ZFP69B	ZFP69 zinc finger protein B	FALSE
235176_at	0.0189	0.011	-2.572129	-4.103796	-0.14796447	ZFP82	ZFP82 zinc finger protein	ZFP82	ZFP82 zinc finger protein	FALSE
242400_at	0.0993	0.0712	-1.816568	-5.714355	-0.08491296	ZFP90	ZFP90 zinc finger protein	ZFP90	ZFP90 zinc finger protein	FALSE
224631_at	3.92e-05	1.17e-05	-4.529274	2.306381	-0.44679733	ZFP91	ZFP91 zinc finger protein	ZFP91	ZFP91 zinc finger protein, atypical E3 ubiquitin ligase	FALSE
233116_at	2.63e-09	3.89e-10	6.68371	12.328354	0.37158806	ZFP92	ZFP92 zinc finger protein	ZFP92	ZFP92 zinc finger protein	FALSE
214310_s_at	1.06e-10	1.3e-11	-7.309588	15.664847	-0.43466755	ZFPL1	zinc finger protein like 1	ZFPL1	zinc finger protein like 1	FALSE
237463_at	0.000823	0.000335	-3.667694	-0.884947	-0.18600945	ZFPM1	zinc finger protein, FOG family member 1	ZFPM1	zinc finger protein, FOG family member 1	FALSE
219778_at	1.06e-18	4.51e-20	10.583358	34.913416	1.61386014	ZFPM2	zinc finger protein, FOG family member 2	ZFPM2	zinc finger protein, FOG family member 2	FALSE
213286_at	4.9e-14	3.79e-15	-8.72389	23.691669	-0.66596878	ZFR	zinc finger RNA binding protein	ZFR	zinc finger RNA binding protein	FALSE
233064_at	0.000705	0.000283	-3.714937	-0.724237	-0.402143	ZFR2	zinc finger RNA binding protein 2	ZFR2	zinc finger RNA binding protein 2	FALSE
207920_x_at	1.49e-09	2.14e-10	-6.796178	12.916257	-0.49121793	ZFX	zinc finger protein, X-linked	ZFX	zinc finger protein X-linked	FALSE
230760_at	2.1e-08	3.55e-09	6.260281	10.165122	0.78791603	ZFY	zinc finger protein, Y-linked	ZFY	zinc finger protein Y-linked	FALSE
223387_at	1.69e-05	4.66e-06	4.74552	3.189345	0.24069592	ZFYVE1	zinc finger FYVE-type containing 1	ZFYVE1	zinc finger FYVE-type containing 1	FALSE
203651_at	5.77e-12	5.94e-13	7.857623	18.704271	0.62173523	ZFYVE16	zinc finger FYVE-type containing 16	ZFYVE16	zinc finger FYVE-type containing 16	FALSE
225843_at	0.000272	9.85e-05	-3.997489	0.27246	-0.2840734	ZFYVE19	zinc finger FYVE-type containing 19	ZFYVE19	zinc finger FYVE-type containing 19	FALSE
224445_s_at	1.47e-06	3.35e-07	5.331718	5.73326	0.35464413	ZFYVE21	zinc finger FYVE-type containing 21	ZFYVE21	zinc finger FYVE-type containing 21	FALSE
213073_at	8.98e-11	1.09e-11	7.34201	15.841787	0.63381525	ZFYVE26	zinc finger FYVE-type containing 26	ZFYVE26	zinc finger FYVE-type containing 26	FALSE
225218_at	0.727	0.683	0.409774	-7.266763	0.01967947	ZFYVE27	zinc finger FYVE-type containing 27	ZFYVE27	zinc finger FYVE-type containing 27	FALSE
1569383_s_at	0.000493	0.00019	-3.822825	-0.350788	-0.14041055	ZFYVE28	zinc finger FYVE-type containing 28	ZFYVE28	zinc finger FYVE-type containing 28	FALSE
204893_s_at	0.00389	0.00189	3.1606	-2.498716	0.24399182	ZFYVE9	zinc finger FYVE-type containing 9	ZFYVE9	zinc finger FYVE-type containing 9	FALSE
214142_at	0.0174	0.0101	-2.604609	-4.023012	-0.10851342	ZG16	zymogen granule protein 16	ZG16	zymogen granule protein 16	FALSE
228058_at	0.0807	0.0564	-1.921953	-5.521244	-0.37919451	ZG16B	zymogen granule protein 16B	ZG16B	zymogen granule protein 16B	FALSE
239720_at	7.69e-05	2.45e-05	-4.349763	1.597478	-0.17740619	ZGLP1	zinc finger, GATA-like protein 1	ZGLP1	zinc finger GATA like protein 1	FALSE
57539_at	0.025	0.0151	-2.456786	-4.383139	-0.16955517	ZGPAT///LIME1	zinc finger CCCH-type and G-patch domain containing///Lck interacting transmembrane adaptor 1	ZGPAT	zinc finger CCCH-type and G-patch domain containing	FALSE
228859_at	8.55e-08	1.58e-08	-5.965014	8.706827	-0.44500866	ZGRF1	zinc finger GRF-type containing 1	ZGRF1	zinc finger GRF-type containing 1	FALSE
223214_s_at	0.0176	0.0102	2.60107	-4.031859	0.21097668	ZHX1	zinc fingers and homeoboxes 1	ZHX1	zinc fingers and homeoboxes 1	FALSE
1554063_at	1.29e-13	1.06e-14	-8.55067	22.678773	-0.74202192	ZHX1-C8orf76	ZHX1-C8orf76 readthrough	ZHX1-C8orf76	ZHX1-C8orf76 readthrough	FALSE
1557706_at	3.35e-12	3.33e-13	7.958489	19.274255	0.6773772	ZHX2	zinc fingers and homeoboxes 2	ZHX2	zinc fingers and homeoboxes 2	FALSE
217367_s_at	6.9e-20	2.48e-21	11.048641	37.788456	0.79651366	ZHX3	zinc fingers and homeoboxes 3	ZHX3	zinc fingers and homeoboxes 3	FALSE
206373_at	0.000732	0.000295	-3.703252	-0.764148	-0.7992139	ZIC1	Zic family member 1	ZIC1	Zic family member 1	FALSE
223642_at	1.02e-10	1.24e-11	-7.318209	15.71186	-1.39534767	ZIC2	Zic family member 2	ZIC2	Zic family member 2	FALSE
207197_at	0.00117	0.000496	-3.557466	-1.253174	-0.19151027	ZIC3	Zic family member 3	ZIC3	Zic family member 3	FALSE
236711_at	0.126	0.0927	-1.691621	-5.929769	-0.04280302	ZIC4	Zic family member 4	ZIC4	Zic family member 4	FALSE
1552938_at	2.76e-09	4.1e-10	-6.674146	12.278611	-0.243258	ZIC5	Zic family member 5	ZIC5	Zic family member 5	FALSE
232774_x_at	0.144	0.108	-1.616308	-6.052466	-0.09827961	ZIK1	zinc finger protein interacting with K protein 1	ZIK1	zinc finger protein interacting with K protein 1	FALSE
220653_at	0.608	0.554	0.593591	-7.174484	0.02530603	ZIM2///PEG3	zinc finger imprinted 2///paternally expressed 3	ZIM2	zinc finger imprinted 2	FALSE
1553022_at	0.82	0.788	-0.269885	-7.314376	-0.00485911	ZIM3	zinc finger imprinted 3	ZIM3	zinc finger imprinted 3	FALSE
214670_at	7.86e-06	2.04e-06	-4.934662	3.986746	-0.53865747	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	FALSE
232019_at	0.385	0.328	-0.982164	-6.868914	-0.06476655	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	ZKSCAN2	zinc finger with KRAB and SCAN domains 2	FALSE
211773_s_at	3.74e-10	4.95e-11	-7.066912	14.352845	-0.34990791	ZKSCAN3	zinc finger with KRAB and SCAN domains 3	ZKSCAN3	zinc finger with KRAB and SCAN domains 3	FALSE
213625_at	9.76e-10	1.36e-10	-6.880185	13.358838	-0.52084295	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	ZKSCAN4	zinc finger with KRAB and SCAN domains 4	FALSE
203730_s_at	0.000598	0.000235	-3.76518	-0.55143	-0.3080236	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	FALSE
234292_s_at	4.9e-06	1.22e-06	-5.049283	4.481024	-0.17783041	ZKSCAN7	zinc finger with KRAB and SCAN domains 7	ZKSCAN7	zinc finger with KRAB and SCAN domains 7	FALSE
226102_at	0.322	0.267	1.112886	-6.732624	0.10321631	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	ZKSCAN8	zinc finger with KRAB and SCAN domains 8	FALSE
226344_at	3.77e-16	2.21e-17	9.577944	28.777993	1.37133365	ZMAT1	zinc finger matrin-type 1	ZMAT1	zinc finger matrin-type 1	FALSE
224782_at	0.896	0.876	0.156742	-7.338559	0.0086902	ZMAT2	zinc finger matrin-type 2	ZMAT2	zinc finger matrin-type 2	FALSE
225725_at	6.87e-05	2.16e-05	4.380165	1.715969	0.36327767	ZMAT3	zinc finger matrin-type 3	ZMAT3	zinc finger matrin-type 3	FALSE
219877_at	5.77e-05	1.79e-05	-4.426687	1.898534	-0.6357877	ZMAT4	zinc finger matrin-type 4	ZMAT4	zinc finger matrin-type 4	FALSE
218752_at	0.0635	0.0431	-2.039395	-5.293827	-0.12281044	ZMAT5	zinc finger matrin-type 5	ZMAT5	zinc finger matrin-type 5	FALSE
212124_at	4.94e-12	5.03e-13	7.88667	18.868094	0.59861906	ZMIZ1	zinc finger MIZ-type containing 1	ZMIZ1	zinc finger MIZ-type containing 1	FALSE
1563745_a_at	0.786	0.748	-0.32128	-7.299157	-0.01546553	ZMIZ1-AS1	ZMIZ1 antisense RNA 1	ZMIZ1-AS1	ZMIZ1 antisense RNA 1	FALSE
221924_at	0.00137	0.00059	-3.507712	-1.416258	-0.21568275	ZMIZ2	zinc finger MIZ-type containing 2	ZMIZ2	zinc finger MIZ-type containing 2	FALSE
202939_at	0.124	0.0913	-1.699158	-5.917193	-0.10149199	ZMPSTE24	zinc metallopeptidase STE24	ZMPSTE24	zinc metallopeptidase STE24	FALSE
220206_at	0.00587	0.00299	-3.015698	-2.921312	-0.2784329	ZMYM1	zinc finger MYM-type containing 1	ZMYM1	zinc finger MYM-type containing 1	FALSE
210282_at	0.00135	0.000581	-3.512254	-1.401451	-0.36596943	ZMYM2	zinc finger MYM-type containing 2	ZMYM2	zinc finger MYM-type containing 2	FALSE
207559_s_at	7.35e-06	1.9e-06	-4.951091	4.057089	-0.35654136	ZMYM3	zinc finger MYM-type containing 3	ZMYM3	zinc finger MYM-type containing 3	FALSE
202049_s_at	2.74e-15	1.8e-16	-9.232039	26.701097	-0.62167425	ZMYM4	zinc finger MYM-type containing 4	ZMYM4	zinc finger MYM-type containing 4	FALSE
235620_x_at	0.00104	0.000435	3.594898	-1.129195	0.26480523	ZMYM5	zinc finger MYM-type containing 5	ZMYM5	zinc finger MYM-type containing 5	FALSE
219924_s_at	7.07e-09	1.11e-09	6.484208	11.299001	0.6322233	ZMYM6	zinc finger MYM-type containing 6	ZMYM6	zinc finger MYM-type containing 6	FALSE
205714_s_at	4.62e-05	1.4e-05	4.48561	2.13191	0.43602867	ZMYND10	zinc finger MYND-type containing 10	ZMYND10	zinc finger MYND-type containing 10	FALSE
202136_at	6.99e-14	5.54e-15	8.660003	23.317269	0.52241821	ZMYND11	zinc finger MYND-type containing 11	ZMYND11	zinc finger MYND-type containing 11	FALSE
223636_at	5.82e-09	9.05e-10	6.523846	11.502115	0.68475218	ZMYND12	zinc finger MYND-type containing 12	ZMYND12	zinc finger MYND-type containing 12	FALSE
223683_at	1.27e-12	1.19e-13	8.136427	20.28712	0.62702918	ZMYND15	zinc finger MYND-type containing 15	ZMYND15	zinc finger MYND-type containing 15	FALSE
227477_at	5.6e-12	5.75e-13	-7.863281	18.736159	-0.65025305	ZMYND19	zinc finger MYND-type containing 19	ZMYND19	zinc finger MYND-type containing 19	FALSE
209048_s_at	1.63e-08	2.71e-09	-6.312748	10.428694	-0.63784358	ZMYND8	zinc finger MYND-type containing 8	ZMYND8	zinc finger MYND-type containing 8	FALSE
229848_at	3.48e-06	8.45e-07	5.131014	4.838443	0.46719101	ZNF10	zinc finger protein 10	ZNF10	zinc finger protein 10	FALSE
238791_at	0.0686	0.047	2.001791	-5.368039	0.0913038	ZNF100	zinc finger protein 100	ZNF100	zinc finger protein 100	FALSE
239231_at	0.0565	0.0378	-2.09456	-5.182592	-0.20553194	ZNF101	zinc finger protein 101	ZNF101	zinc finger protein 101	FALSE
217781_s_at	3.43e-34	1.07e-36	16.747419	72.881791	1.18980414	ZNF106	zinc finger protein 106	ZNF106	zinc finger protein 106	FALSE
205739_x_at	4.42e-08	7.82e-09	-6.105034	9.39299	-0.63552104	ZNF107	zinc finger protein 107	ZNF107	zinc finger protein 107	FALSE
222237_s_at	0.704	0.658	-0.443785	-7.252231	-0.04574963	ZNF112	zinc finger protein 112	ZNF112	zinc finger protein 112	FALSE
1552946_at	0.000486	0.000187	-3.827374	-0.334849	-0.44144679	ZNF114	zinc finger protein 114	ZNF114	zinc finger protein 114	FALSE
207605_x_at	0.0256	0.0156	-2.4455	-4.409835	-0.3293053	ZNF117	zinc finger protein 117	ZNF117	zinc finger protein 117	FALSE
1554021_a_at	8.44e-05	2.71e-05	-4.32449	1.499465	-0.27413572	ZNF12	zinc finger protein 12	ZNF12	zinc finger protein 12	FALSE
1553979_at	0.000181	6.3e-05	-4.113076	0.697345	-0.29919552	ZNF121	zinc finger protein 121	ZNF121	zinc finger protein 121	FALSE
206928_at	0.00836	0.00445	-2.885954	-3.284702	-0.38499634	ZNF124	zinc finger protein 124	ZNF124	zinc finger protein 124	FALSE
207402_at	0.321	0.266	1.115823	-6.729369	0.0506621	ZNF132	zinc finger protein 132	ZNF132	zinc finger protein 132	FALSE
216960_s_at	9.84e-08	1.83e-08	-5.934816	8.560142	-0.41599504	ZNF133	zinc finger protein 133	ZNF133	zinc finger protein 133	FALSE
206182_at	0.0525	0.0348	-2.129278	-5.111148	-0.1526116	ZNF134	zinc finger protein 134	ZNF134	zinc finger protein 134	FALSE
206142_at	0.0682	0.0467	2.004663	-5.362416	0.17219469	ZNF135	zinc finger protein 135	ZNF135	zinc finger protein 135	FALSE
206240_s_at	0.000702	0.000281	3.716421	-0.71916	0.28743236	ZNF136	zinc finger protein 136	ZNF136	zinc finger protein 136	FALSE
207394_at	0.00285	0.00133	3.267553	-2.175624	0.22786018	ZNF137P	zinc finger protein 137, pseudogene	ZNF137P	zinc finger protein 137, pseudogene	FALSE
244743_x_at	1.31e-11	1.42e-12	-7.704865	17.847057	-0.69256954	ZNF138	zinc finger protein 138	ZNF138	zinc finger protein 138	FALSE
219854_at	0.91	0.892	0.135785	-7.341631	0.01071011	ZNF14	zinc finger protein 14	ZNF14	zinc finger protein 14	FALSE
204523_at	0.101	0.0723	1.809538	-5.726866	0.12047634	ZNF140	zinc finger protein 140	ZNF140	zinc finger protein 140	FALSE
206931_at	0.298	0.245	-1.16775	-6.670436	-0.07317054	ZNF141	zinc finger protein 141	ZNF141	zinc finger protein 141	FALSE
37586_at	0.000813	0.000331	-3.671482	-0.872127	-0.1607602	ZNF142	zinc finger protein 142	ZNF142	zinc finger protein 142	FALSE
221873_at	0.0742	0.0513	1.963619	-5.442029	0.10384564	ZNF143	zinc finger protein 143	ZNF143	zinc finger protein 143	FALSE
1554433_a_at	1.11e-06	2.46e-07	-5.397683	6.032551	-0.87274873	ZNF146	zinc finger protein 146	ZNF146	zinc finger protein 146	FALSE
230821_at	9.39e-07	2.06e-07	5.435365	6.20465	0.52525378	ZNF148	zinc finger protein 148	ZNF148	zinc finger protein 148	FALSE
216677_at	9.35e-06	2.46e-06	-4.892194	3.805711	-0.15144959	ZNF154	zinc finger protein 154	ZNF154	zinc finger protein 154	FALSE
221201_s_at	0.118	0.086	-1.728014	-5.868549	-0.0895359	ZNF155	zinc finger protein 155	ZNF155	zinc finger protein 155	FALSE
208019_at	0.0747	0.0518	-1.960176	-5.448636	-0.03684672	ZNF157	zinc finger protein 157	ZNF157	zinc finger protein 157	FALSE
219548_at	0.000189	6.57e-05	-4.10204	0.656357	-0.23869799	ZNF16	zinc finger protein 16	ZNF16	zinc finger protein 16	FALSE
239954_at	0.000896	0.000369	-3.641077	-0.974733	-0.40503386	ZNF160	zinc finger protein 160	ZNF160	zinc finger protein 160	FALSE
206683_at	0.0768	0.0534	1.946311	-5.47513	0.32463453	ZNF165	zinc finger protein 165	ZNF165	zinc finger protein 165	FALSE
1560922_s_at	0.00256	0.00118	-3.30366	-2.064433	-0.11821893	ZNF169	zinc finger protein 169	ZNF169	zinc finger protein 169	FALSE
1558183_at	0.0115	0.00633	-2.767812	-3.603089	-0.05908287	ZNF17	zinc finger protein 17	ZNF17	zinc finger protein 17	FALSE
210290_at	7.37e-08	1.35e-08	-5.996848	8.861959	-0.43154446	ZNF174	zinc finger protein 174	ZNF174	zinc finger protein 174	FALSE
205497_at	0.00982	0.00533	2.826115	-3.447466	0.18338047	ZNF175	zinc finger protein 175	ZNF175	zinc finger protein 175	FALSE
226787_at	0.595	0.54	-0.614522	-7.161841	-0.03714309	ZNF18	zinc finger protein 18	ZNF18	zinc finger protein 18	FALSE
219495_s_at	0.115	0.0838	-1.740032	-5.848057	-0.16230708	ZNF180	zinc finger protein 180	ZNF180	zinc finger protein 180	FALSE
244024_at	1.14e-06	2.55e-07	-5.390322	5.999027	-0.35076218	ZNF182	zinc finger protein 182	ZNF182	zinc finger protein 182	FALSE
213452_at	5.65e-07	1.19e-07	-5.5509	6.737353	-0.55290002	ZNF184	zinc finger protein 184	ZNF184	zinc finger protein 184	FALSE
203585_at	0.0755	0.0524	1.954664	-5.45919	0.25950543	ZNF185	zinc finger protein 185 (LIM domain)	ZNF185	zinc finger protein 185 with LIM domain	FALSE
207513_s_at	0.000218	7.72e-05	4.06056	0.503087	0.27479152	ZNF189	zinc finger protein 189	ZNF189	zinc finger protein 189	FALSE
