Updated.gene.symbol	logFC	P.Value
SH3RF1	0.1556643	0.45
SH3RF2	-0.4595664	0.00254
SH3RF3	0.7270797	2.66e-06
SH3TC1	0.9905605	9.88e-09
SH3YL1	0.0901992	0.429
SHANK2	1.4841941	1.32e-13
SHANK3	2.1390805	2.19e-34
SHARPIN	-0.4595967	1.39e-10
SHB	-0.2579599	8.55e-05
SHBG	-0.2430849	1.23e-06
SHC1	-0.248551	0.0264
SHC2	0.4264569	0.0234
SHC3	0.7117462	7.3e-13
SHCBP1	-1.7965246	7.71e-12
SHE	1.9779121	1.72e-10
SHF	-0.3416845	5.57e-07
SEM1	-1.0705753	1.18e-18
SHH	0.1149445	0.294
SHISA2	1.1414902	0.00691
SHISA3	0.9945199	0.00572
SHISA4	-0.4765678	8.42e-05
SHISA5	0.2663161	0.000207
SHISA7	-0.4334221	1.78e-08
SHKBP1	0.0995147	0.458
SHMT2	-1.3283194	2.67e-16
SHOC2	0.0076175	0.926
SHOX2	-1.5856108	4.64e-07
SHPRH	0.4229219	0.00386
SHQ1	-0.2081227	0.00665
SHROOM1	-0.4858949	8.15e-05
SHROOM2	0.6997806	0.000268
SHROOM3	1.1164819	5.89e-05
SHROOM4	2.132419	1.12e-40
SHTN1	0.3431882	0.0283
SIAE	0.2437827	0.255
SIAH1	-0.1818243	0.0056
SIAH2	-0.5369458	0.0032
SIDT1	0.4896683	0.0223
SIDT2	0.8501268	2.18e-10
SIGIRR	0.5509709	5.29e-05
SIGLEC1	1.4503619	1.53e-15
SIGLEC10	-0.4837684	0.0494
SIGLEC17P	1.5976509	6.16e-28
SIGLEC5	0.3531784	0.000451
SIGLEC7	0.5352958	0.00201
SIGLEC9	0.4275303	6.2e-05
SIGMAR1	-0.8249867	3.82e-10
SIK2	0.956949	5.13e-16
SIK3	1.3508186	5.29e-19
SIKE1	-0.6118842	3.73e-07
SIL1	-0.5727742	1.54e-05
SIM2	-0.5939792	0.00334
SIMC1	0.0661543	0.644
SIN3A	0.3411556	0.00987
SIN3B	0.8364406	1.99e-14
SIPA1	0.3170495	0.00193
SIPA1L1	0.8017419	1.45e-07
SIPA1L2	0.0860233	0.598
SIPA1L3	-0.7456843	2.85e-12
SIRPA	1.0146177	2.95e-10
SIRPB1	1.6618848	2.86e-24
SIRPB2	0.8911198	6.79e-13
SIRPG	-0.6600251	0.000259
SIRT1	0.2030083	0.139
SIRT2	-0.1462964	0.1
SIRT3	0.4414416	1.4e-10
SIRT5	-0.3181415	0.00541
SIRT6	-0.3850414	1.88e-15
SIRT7	-0.2159866	0.00843
SIT1	-0.5900939	4.52e-05
SIVA1	0.8448856	1.44e-09
SIX1	-2.7721188	9.25e-08
SIX2	-1.0035987	0.000773
SIX4	-1.8495005	4.08e-14
SIX5	-0.1359391	0.32
SKA2	-1.4081457	6.4e-17
SKA3	-1.2562071	4.8e-12
SKAP1	-0.1335389	0.366
SKAP2	0.5854466	0.000823
SKI	0.9805349	3.9e-18
SKIL	-0.6408087	0.000804
SKIC2	-0.3688065	3.47e-09
MTREX	-0.1962002	0.0576
SKP1	0.4208075	0.000553
SKP2	-0.9780409	0.00021
SLA	0.8900365	8.17e-07
SLA2	-0.0796222	0.512
SLAIN1	0.7307117	0.0443
SLAIN2	0.6508296	3.63e-10
SLAMF1	0.0796212	0.605
SLAMF6	-0.1945536	0.0621
SLAMF7	-1.3413363	9.64e-06
SLAMF8	-0.2701039	0.136
SLAMF9	-0.6461655	5.89e-05
SLBP	-0.4035859	0.000158
SLC10A3	0.1361962	0.116
SLC10A7	0.0162981	0.879
SLC11A1	1.990333	6.74e-29
SLC11A2	0.3920172	0.00069
SLC12A2	-0.3660393	0.0987
SLC12A4	0.6567303	5.86e-22
SLC12A6	0.555218	1.12e-11
SLC12A7	-0.3340359	0.00166
SLC12A8	-2.1133688	1.83e-26
SLC12A9	-0.0789152	0.264
SLC13A3	-0.5671175	1.04e-07
SLC14A1	2.8573316	3.66e-22
SLC15A1	-0.4289003	0.0129
SLC15A2	1.4757447	3.37e-08
SLC15A3	1.2816466	7.39e-14
SLC15A4	-0.2367297	0.00459
SLC16A1	-1.4507265	0.000145
SLC16A10	0.5346998	0.00145
SLC16A11	0.225311	0.00927
SLC16A14	-1.336886	0.000149
SLC16A2	0.2602488	0.0905
SLC16A4	0.1504222	0.691
SLC16A5	1.4193455	9.72e-26
SLC16A6	0.587485	2.41e-05
SLC16A7	-0.4763735	0.00768
SLC16A8	-0.3621319	1.06e-06
SLC16A9	-0.8850643	0.0269
SLC17A5	0.152168	0.16
SLC17A9	-0.4925003	2.52e-06
SLC18A2	1.6703058	1.17e-14
SLC18B1	-0.3215329	0.049
SLC19A1	0.8289172	3.42e-20
SLC19A2	0.5118948	0.00623
SLC19A3	1.4039607	1.3e-19
SLC1A1	2.768964	2.6e-25
SLC1A2	-0.421708	2.24e-10
SLC1A3	-0.103476	0.598
SLC1A4	-1.1715756	1.08e-11
SLC1A5	-0.4014503	0.00306
SLC1A6	-0.8094084	0.0219
SLC1A7	-0.5082954	0.107
SLC20A1	0.6700373	0.00094
SLC20A2	0.592501	1.87e-07
SLC22A14	-0.1437072	0.00292
SLC22A15	0.6273953	0.00103
SLC22A17	0.2574698	0.0103
SLC22A18	-0.495743	0.000132
SLC22A18AS	-0.5231166	4.32e-05
SLC22A23	-0.582447	6.98e-08
SLC22A25	-0.052146	0.241
SLC22A3	1.5329131	6.02e-07
SLC22A31	0.4474305	0.0924
SLC22A4	1.1820953	8.23e-08
SLC22A5	0.3332951	0.0181
SLC23A2	0.3200478	0.0386
SLC23A3	-0.1085959	0.166
NHEJ1	0.1556191	0.0711
SLC24A1	0.3626002	0.00407
SLC24A2	-0.8680999	2e-04
SLC24A3	0.8854012	7.19e-05
SLC25A1	-0.2580341	0.0699
SLC25A10	-1.3784429	1.44e-17
SLC25A11	0.0842562	0.401
SLC25A12	-0.1245203	0.269
SLC25A13	-0.6493598	0.000137
SLC25A14	-0.2374606	0.00519
SLC25A15	-0.8471042	3.48e-06
SLC25A16	-0.5812769	0.00254
SLC25A17	-0.6076176	2.4e-10
SLC25A18	-0.3279839	0.0546
SLC25A19	-0.1946969	0.149
SLC25A20	0.5991907	1.71e-08
SLC25A21	-0.6255021	0.0369
SLC25A22	-0.2681875	0.000531
SLC25A23	-0.3487603	0.000978
SLC25A24	0.1818205	0.187
SLC25A25	1.2953612	2.54e-16
SLC25A25-AS1	0.0477646	0.711
SLC25A26	-0.1458798	0.0383
SLC25A27	2.0677115	3.94e-16
SLC25A28	0.6295381	3.32e-14
SLC25A29	0.4209527	8.73e-06
SLC25A3	0.0885697	0.12
SLC25A30	0.4848848	7.3e-05
SLC25A32	-0.1800685	0.12
SLC25A33	-0.2611556	0.192
SLC25A34	0.5110441	6.85e-19
SLC25A35	0.1853875	0.00136
SLC25A36	0.3549467	6.54e-06
SLC25A37	0.4472103	0.00106
SLC25A38	0.1648902	0.0358
SLC25A39	-0.56893	9.7e-06
SLC25A4	0.2527337	0.0248
SLC25A40	-0.6120687	3.03e-08
SLC25A42	0.3790685	1.4e-07
SLC25A43	-0.4461878	0.0202
SLC25A44	0.0753284	0.503
SLC25A45	0.6096762	6.43e-09
SLC25A46	0.4343611	8.34e-05
SLC25A5	-0.3601153	9.14e-05
SLC25A51	-0.703262	4.94e-10
SLC25A6	0.0975596	0.433
SLC26A10P	0.1170661	0.0737
SLC26A11	0.4102129	0.000229
SLC26A2	0.8092856	1.3e-06
SLC26A9	1.703529	2.17e-05
SLC27A1	0.6829877	1.91e-10
SLC27A2	-1.115505	0.000615
SLC27A3	1.5594086	1.12e-20
SLC27A4	-0.4396159	1.17e-06
SLC27A5	-0.5519965	1.79e-09
SLC28A3	-0.6045207	0.000719
SLC29A1	0.3997351	0.0064
SLC29A2	-0.2638336	0.136
SLC29A3	0.2512234	0.024
SLC29A4	-0.9555136	1.35e-08
SLC2A1	-3.2438082	7.64e-15
SLC2A10	-0.3879257	0.113
SLC2A11	-0.4480841	8.56e-05
SLC2A12	0.7305459	0.000566
SLC2A13	0.4143425	0.00355
SLC2A3	1.161058	3.36e-05
SLC2A4RG	-0.5223801	2.4e-05
SLC2A5	-2.0474621	8.9e-12
SLC2A6	0.7668757	1.94e-07
SLC2A8	0.354222	0.00257
SLC2A9	0.3071265	0.0286
SLC30A1	-0.8281206	1.08e-06
SLC30A2	-0.3031483	1.78e-06
SLC30A3	-0.2716856	2.11e-08
SLC30A5	-0.5748491	9.27e-15
SLC30A6	-0.4263759	8.81e-07
SLC30A7	-0.3423773	0.000253
SLC30A9	-0.926139	3.02e-08
SLC31A1	0.2616601	0.000441
SLC31A2	1.0228556	6.69e-10
SLC33A1	-0.64257	3.28e-08
SLC34A2	1.8150494	7.49e-05
SLC34A3	-0.1107019	0.00691
SLC35A1	0.9887047	5.21e-11
SLC35A2	-0.7627182	1.34e-07
SLC35A3	-0.3877105	0.00844
SLC35A4	0.3531842	9.68e-06
SLC35A5	0.1335649	0.177
SLC35B1	-0.7538947	6.51e-19
SLC35B3	-0.3658916	6.49e-05
SLC35B4	0.5154469	1.09e-09
SLC35C1	-0.4992573	9.59e-08
SLC35C2	-0.3425196	2.02e-07
SLC35D1	-0.6289688	7.89e-06
SLC35D2	0.8169333	7.41e-15
SLC35E1	0.2022641	0.0203
SLC35E3	-0.0459328	0.664
SLC35F2	-1.416509	8.97e-15
SLC35F3	-1.4920722	1.06e-05
SLC35F5	-0.7240051	3.01e-09
CENPA	-3.0480933	2.1e-16
SLC35G2	0.4252361	0.0567
SLC36A1	-0.3307311	0.0023
SLC36A4	-0.5705398	9.57e-05
SLC37A1	0.1521658	0.162
SLC37A2	0.0873864	0.43
SLC37A3	-0.5636444	1.52e-06
SLC37A4	-0.4676219	5.54e-06
SLC38A1	-1.3363439	9.88e-13
SLC38A10	-0.7300626	6.32e-09
SLC38A2	0.1821759	0.203
SLC38A4	-0.8429189	0.0207
SLC38A5	0.0823084	0.675
SLC38A6	0.0993339	0.521
SLC38A7	-0.3307494	0.000236
SLC38A9	-0.3884749	0.000188
SLC39A1	-0.4628841	3.71e-08
SLC39A10	-0.4350918	0.00238
SLC39A11	-1.05615	2.44e-17
SLC39A13	0.262955	0.00187
SLC39A14	-1.2522542	8.84e-11
SLC39A2	-0.5004901	9.78e-13
SLC39A3	-0.2992047	0.000109
SLC39A4	-1.327088	8.35e-11
SLC39A5	-0.3754969	4.28e-13
SLC39A6	-1.0080055	5.1e-14
SLC39A7	-0.7902149	3.83e-13
SLC39A8	2.523638	5.82e-24
SLC39A9	-0.0826419	0.239
SLC3A2	-0.3635565	0.0022
SLC40A1	1.1713883	6.25e-07
SLC41A1	0.7295745	1.52e-12
SLC41A2	-1.2201292	8.47e-10
SLC41A3	-0.138726	0.139
SLC43A1	0.242478	0.0328
SLC43A2	0.0254945	0.734
SLC43A3	0.5129593	0.00802
SLC44A1	1.0157387	4.24e-13
SLC44A2	1.1651603	1.06e-20
SLC44A3	-0.1507705	0.515
SLC44A4	0.6152975	0.0662
SLC44A5	-2.1089893	4.73e-07
SLC45A1	-0.2303119	0.000411
SLC45A3	0.2133048	0.0355
SLC45A4	-0.3992344	0.0378
SLC46A1	0.1082109	0.302
SLC46A2	1.9674406	1.6e-08
SLC46A3	0.520544	0.0129
SLC47A1	1.4357103	1.08e-10
SLC48A1	0.5028419	0.0114
SLC4A11	-1.3213457	0.000146
SLC4A1AP	-0.3259264	2.44e-05
SLC4A2	0.2538842	0.0407
SLC4A3	-0.6546677	5.94e-07
SLC4A4	2.0874203	4.72e-07
DCTN1	0.4453039	2.34e-05
SLC4A7	-0.6013974	2.01e-06
SLC50A1	-1.3078995	1.56e-17
SLC52A2	-0.8378617	1.9e-18
SLC52A3	-0.8957512	1.05e-11
SLC5A11	-0.4742529	0.000383
SLC5A2	-0.2161152	0.000125
SLC5A5	-0.1672924	0.000723
SLC5A6	-0.5966858	4.16e-06
SLC5A9	1.192248	3.98e-17
SLC6A1	0.6821614	4.66e-05
SLC6A12	0.6936105	4.66e-08
SLC6A13	-0.4369339	1.2e-06
SLC6A14	1.4157169	0.00335
SLC6A15	-1.174042	0.00233
SLC6A16	1.5079639	4.68e-28
SLC6A17	-0.4936941	5.85e-17
SLC6A18	-0.4496963	4.23e-13
SLC6A3	-0.2046801	0.027
SLC6A4	4.8136197	3.79e-36
SLC6A6	0.0136134	0.926
SLC6A8	-1.5997617	7.38e-07
SLC7A1	-1.3402339	2.08e-08
SLC7A11	-2.6505859	4.45e-13
SLC7A2	0.4687787	0.249
SLC7A5	-1.9137904	2.03e-09
SLC7A6	0.5585033	6.4e-09
SLC7A6OS	-0.4440653	3.96e-06
SLC7A7	1.0908877	1.09e-08
SLC7A8	0.2159796	0.218
SLC8A1	0.865083	2.69e-07
SLC8A3	-0.1662581	7.58e-05
SLC8B1	0.3955408	2.26e-05
SLC9A1	0.307876	0.000257
NHERF1	-0.8855071	1.11e-06
SLC9A5	0.0896596	0.186
SLC9A6	0.1633817	0.044
SLC9A7	-0.7766839	2.73e-09
SLC9A8	0.6322406	2.3e-08
SLC9A9	0.7943879	6.3e-09
SLC9B2	-0.390756	0.0174
SLCO2A1	2.524462	3.91e-21
SLCO2B1	1.1115751	1.08e-09
SLCO3A1	1.0344708	1.59e-08
SLCO4A1	0.6975352	0.00925
SLCO4C1	1.5493496	1.18e-05
SLF1	-0.8391627	0.000125
SLF2	0.5875995	1.32e-07
SLFN11	1.0858728	8.94e-08
SLFN12	0.2496894	0.105
SLFN13	-0.610169	0.0352
SLFN5	0.5486609	4.03e-06
SLFNL1	0.6187678	5.06e-11
SLIRP	-0.6757204	3.9e-16
SLIT1	0.0330271	0.567
SLIT2	2.5211113	1.14e-28
SLIT3	2.2279116	5.42e-21
SLITRK4	-0.2519855	0.38
SLITRK5	-0.6291391	0.00187
SLITRK6	-0.906269	0.037
SLK	0.2284322	0.0744
SLMAP	0.2481484	0.00571
SLN	0.7057221	0.00021
SLPI	1.7043656	9.7e-07
SLTM	0.3872537	2.37e-06
SLU7	0.3463087	0.00138
SLURP1	-0.5126278	0.00044
SLX4	-0.133045	0.0393
SLX4IP	-0.6776493	5.91e-12
SMAD1	-0.713776	5.26e-05
SMAD2	0.2944408	9.22e-05
SMAD3	0.399194	0.000451
SMAD4	1.0201159	2.93e-10
SMAD5	0.3454834	0.00256
SMAD6	2.8287093	5.08e-27
SMAD7	1.1547231	1.63e-13
SMAGP	-0.2379046	0.165
SMAP1	-0.3449241	0.00252
SMAP2	0.313648	0.0162
SMARCA1	-0.699273	0.000769
SMARCA2	0.7675585	7.66e-08
SMARCA4	-0.3095089	0.0591
SMARCA5	0.4639735	4.25e-07
SMARCAD1	-0.177324	0.0312
SMARCAL1	-0.2142937	0.000739
SMARCB1	-0.2647168	0.0271
SMARCC1	-0.7052165	3.07e-06
SMARCC2	0.3851412	4.69e-09
SMARCD1	-0.3718771	7.1e-05
SMARCD2	-0.0479223	0.621
SMARCD3	0.9809391	3.68e-07
SMARCE1	-0.5677508	4.98e-07
SMC1A	-0.5561779	3.24e-05
SMC2	-1.212263	6.64e-08
SMC3	-0.7224732	4.39e-10
SMC4	-0.7829928	0.000512
SMC5	-0.5071986	2.37e-06
SMC6	-0.7726919	5.93e-07
SMCHD1	-0.273225	0.0359
SMCO4	-0.3716786	0.00129
SMCR8	0.2063283	0.057
SMDT1	-0.1327261	0.16
SMG5	-0.6249191	4.61e-10
SMG6	0.5683955	4.39e-21
SMG7	-0.2404582	0.00181
SMG8	-0.5542434	7.15e-14
SMG9	-0.3799884	5.3e-06
SMIM1	-0.2885998	0.00121
SMIM11	0.5998344	1.24e-06
SMIM12	-0.124123	0.0946
SMIM13	-0.6993849	0.000293
SMIM14	-0.2695926	0.157
SMIM15	-0.6487719	5.45e-11
SMIM19	0.129585	0.257
SMIM20	-0.3623856	0.000154
SMIM22	-0.8060626	9.86e-06
SMIM3	-0.2880142	0.141
UQCC5	-0.0554897	0.629
SMIM5	-0.2662703	0.0783
SMIM6	0.2451557	0.109
SMIM7	0.6559317	1.47e-08
SMIM8	0.1702271	0.122
SMNDC1	-0.1581797	0.0782
SMO	-0.4970817	1.96e-07
SMOC1	-0.8001781	4.04e-05
SMOC2	0.3734499	0.22
SMOX	-0.8030462	1.72e-07
SMPD1	0.5032754	4.79e-07
SMPD2	0.1435098	0.0879
SMPD3	0.0348202	0.748
SMPDL3A	-0.4331698	0.0387
SMPDL3B	-1.3351273	6.27e-06
SMS	-0.7306092	1.8e-06
SMTN	0.723481	4.16e-06
SMTNL2	1.1439341	8.96e-22
SMU1	-0.5134906	3.25e-07
SMUG1	-0.9464126	1.71e-20
SMURF1	0.7256671	6.02e-10
SMURF2	1.2130589	7.6e-10
SMYD2	0.8037239	8.91e-10
SMYD3	-1.0083002	5.6e-14
SMYD4	0.407105	2.14e-05
SMYD5	-0.5083959	3.17e-09
SNAI1	0.1640064	0.169
SNAI2	-0.2744426	0.295
SNAP23	1.3015608	6.77e-21
SNAP25	0.2364365	0.248
SNAP29	-0.7800288	4.89e-16
SNAP47	-0.6367624	3.25e-14
SNAPC1	-0.8114922	1.45e-05
SNAPC2	-0.3871123	8.12e-06
SNAPC3	-0.1763515	0.109
SNAPC4	0.100424	0.167
SNAPC5	-0.6041872	1.96e-09
SNAPIN	-0.5526234	2.54e-08
SNCA	0.7761537	0.00617
SNCAIP	0.2151892	0.245
SNCG	-0.0522606	0.64
SND1	-0.4766848	4.37e-09
SNED1	0.7032826	3e-05
SNF8	-0.6747018	3.36e-13
SNHG17	-0.6339391	0.000672
SNHG18	-0.0340999	0.874
MATR3	0.2996603	0.00726
SNHG8	-0.1851347	0.228
SNIP1	-0.042133	0.618
SNN	0.6383515	1.13e-06
SNHG12	0.5126124	0.000781
TCP1	-0.5054361	4.86e-05
RPL27A	-0.0573673	0.0635
EEF1B2	-0.3819338	6.66e-07
TBRG4	-0.6211496	2.2e-08
RPS2	-0.2407298	1.02e-06
RPL10	0.8258342	3.58e-07
SNORA72	-0.4129262	0.00257
EIF4A1	1.3687464	1.39e-19
SNORD104	-0.2226798	0.0779
HSPA8	-0.0865143	0.224
RPL4	-0.293624	3.82e-05
GNL3	-0.970423	2.32e-19
RPL7A	-0.1192625	0.027
RPL13A	-0.1817374	0.0249
RPS8	-0.1173269	0.0093
RPL23A	-0.11955	0.000626
RABGGTB	-0.2793129	0.000423
SNHG5	-0.4221727	0.00228
SNORD50A	0.1337485	0.27
RPS20	-0.0354913	0.391
SNHG29	-0.8807731	2.66e-07
RPL13	0.374894	0.01
SNORD73A	-0.2698975	0.000124
GAS5	-0.7763627	1.14e-06
RPL3	-0.0644295	0.176
SNHG6	-0.5629464	9.61e-05
C19orf48P	-1.1819396	7.27e-17
RACK1	0.3485304	0.000158
SNPH	-0.0141861	0.877
SNRK	1.5312499	2.07e-29
SNRNP200	0.7159346	6.7e-15
SNRNP25	-0.9312228	2.91e-14
SNRNP27	-0.6025312	5.22e-13
SNRNP35	-0.0808801	0.105
SNRNP40	-0.6009723	5.22e-09
SNRNP48	-0.452171	0.000107
SNRNP70	0.3888158	2.39e-08
SNRPA	-0.4857032	2.63e-05
SNRPA1	1.0485434	5.31e-09
SNRPB	-0.6693102	6.24e-09
SNRPB2	-0.4899832	2.96e-08
SNRPC	-0.9796193	2.88e-17
SNRPD1	-1.3196926	2.51e-14
SNRPD2	-0.8807283	9.26e-17
SNRPD3	-0.5681497	2.96e-09
SNRPE	-1.1047411	2.75e-24
SNRPF	-0.9009549	1.42e-12
SNRPG	-0.9385411	1.88e-21
SNTA1	-0.321448	6.7e-06
SNTB1	0.5541574	0.0123
SNTB2	0.9794815	1.77e-10
SNTN	2.7659222	8.06e-13
SNU13	-0.650203	8.42e-14
SNUPN	-0.1434821	0.082
SNRPN	1.1588172	2.1e-14
SNW1	-0.0442561	0.507
SNX1	1.7832256	1.15e-28
SNX10	0.4926571	0.0104
SNX11	-0.0943325	0.0368
SNX12	-0.3792898	3.51e-08
SNX13	0.82412	3.45e-08
SNX14	0.3824071	0.000537
SNX16	-0.5225954	0.00768
SNX17	0.4366966	8.28e-09
SNX18	0.0601612	0.632
SNX19	0.1427497	0.111
SNX2	0.5917031	6.62e-07
SNX20	0.4778035	0.0063
SNX21	0.2253887	0.436
SNX22	0.2941664	5.89e-05
SNX24	0.3916277	0.00552
SNX25	1.6593406	3.1e-19
SNX27	-0.2992318	0.00192
SNX29	0.1791334	0.129
SNX3	0.2580922	0.000336
SNX30	0.9830983	2.67e-07
SNX33	0.0716884	0.322
SNX4	-0.2146136	0.00609
SNX5	-1.172483	3.33e-11
SNX6	-0.6864937	9.63e-09
SNX7	-0.3700723	0.037
SNX9	-0.4220986	7.33e-05
SOAT1	-0.5453701	0.00261
SOAT2	-0.0320457	0.618
SOBP	1.5843914	1.15e-13
SOCS1	-0.3994007	3.12e-07
SOCS2	2.2064137	4.21e-10
SOCS3	1.1195477	1.65e-09
SOCS4	0.043226	0.682
SOCS5	0.1870474	0.0604
SOCS6	-0.265473	0.129
SOCS7	-0.1491856	0.304
SOD1	-0.313297	0.00176
SOD3	1.1378029	1.09e-08
MTCL2	0.7968272	1.02e-14
SON	0.4858506	8.77e-14
SORBS1	2.3891342	2.56e-16
SORBS2	3.105396	1.6e-14
SORBS3	0.9791954	7.35e-17
SORCS2	0.4004763	0.0604
SORD	-1.4257665	2.09e-10
SORL1	-0.3292769	0.0735
SORT1	1.1055689	7.5e-12
SOS1	0.4811208	0.00209
SOS1-IT1	0.8253687	7.66e-10
SOS2	0.5358641	3.11e-05
SOST	0.0525634	0.826
SOSTDC1	3.7274026	1.52e-13
SOWAHC	0.2552129	0.238
SOX10	-0.6279582	7.99e-10
SOX11	-0.950993	0.00201
SOX12	-0.9338814	7.97e-12
SOX13	1.2473462	1.12e-11
SOX15	-0.8242647	1.55e-13
SOX17	2.5424952	1.37e-29
SOX18	1.8744012	1.61e-19
SOX4	-1.2895746	2.04e-10
SOX6	0.8308493	0.000203
SOX7	3.1101383	1.61e-28
SOX9	-0.1823249	0.612
SP1	0.3403067	4.54e-07
SP100	0.4941433	5.05e-07
SP110	0.4474923	1.9e-07
SP140	-0.2738871	0.135
SP140L	0.1875463	0.276
SP2	0.5363193	4.06e-12
SP3	-0.6081207	3.76e-13
SP4	0.0433632	0.711
SP5	-0.85116	0.000586
SP6	-0.3945197	9.6e-05
SPA17	0.1395084	0.502
SPACA6	0.6988547	3.43e-12
SPACA9	0.3699984	0.000674
SPAG1	0.1578365	0.383
SPAG16	-0.4339616	0.014
SPAG17	0.5577024	0.00367
SPAG4	-1.5754452	5.65e-13
SPAG6	1.8449215	3.33e-10
SPAG7	-0.0272093	0.705
SPAG9	0.8087735	6.45e-10
SPARC	0.6087117	0.00115
SPARCL1	1.6225687	1.14e-16
SPAST	-0.5262526	0.00184
SPATA13	1.6411254	1.7e-21
SPATA17	0.0746846	0.777
SPATA18	2.0123571	1.03e-10
SPATA2	0.2839669	0.000959
SPATA20	0.1523173	0.297
SPATA21	-0.3747835	1.39e-06
SPATA24	-0.1191503	0.00413
SPATA2L	0.3001762	0.00179
SPATA32	-0.0346449	0.444
SPATA33	0.0099334	0.929
AFG2A	-0.3015156	0.0898
AFG2B	-0.4674416	1.44e-05
SPATA6	1.3052727	8.78e-14
SPATA7	0.3294531	0.04
SPATC1L	-0.5976316	0.00186
SPATS2	-1.1428234	3.49e-24
SPATS2L	1.3002014	3.24e-14
SPC24	-1.2922793	2.94e-14
SPC25	-2.2031304	7e-13
SPCS1	-0.1615576	0.0109
SPCS3	-1.194498	8.48e-21
SPDEF	-1.323603	1.41e-07
SPDL1	-1.0654192	8.99e-11
SPECC1	0.3961906	0.00427
SPECC1L	0.4671293	6.65e-09
ADORA2A	0.5655686	1.01e-09
SPEF2	0.4068574	0.0214
SPEN	0.695181	3.87e-09
SPG11	0.5455574	1.46e-07
SPART	1.3385093	2.06e-17
SPG21	0.2914516	5.15e-06
RAB4A	-0.465223	1.57e-06
SPHK1	-0.4730839	0.0217
SPHK2	0.0891983	0.28
SPI1	0.8158984	1.26e-07
SPIB	-0.2960247	0.0368
SPICE1	-0.862049	1.16e-07
SPIDR	-0.097254	0.36
SPIN1	0.1869515	0.00321
SPIN3	0.1068229	0.479
SPIN4	0.0713642	0.752
SPINK1	-3.1318471	1.24e-06
SPINK2	-0.8053012	1.29e-05
SPINK4	-0.4466602	0.00316
SPINK5	0.2344251	0.603
SPINK6	-0.562737	0.0435
SPINT1	-0.792924	6.86e-06
SPINT2	-1.1892261	1.43e-16
SPIRE1	0.430993	0.0155
SPIRE2	-0.2364599	0.119
SPN	0.2551995	0.00176
SPNS1	0.3648295	2.12e-06
SPNS2	1.5381427	3.93e-19
SPNS3	-0.291638	0.000906
SPOCD1	0.4563079	0.000723
SPOCK1	-1.8675132	1.2e-06
SPOCK2	2.5684883	4.47e-28
SPOCK3	-0.5671614	0.0897
SPON1	1.0074188	0.00381
SPOP	0.4433278	8.05e-09
SPOPL	0.2455883	0.0404
SPOUT1	-0.1808929	0.025
SPP1	-4.3156573	2.19e-24
SPP2	-0.660569	4.91e-15
SPPL2A	-0.230788	0.0381
SPPL2B	0.4246918	8.94e-06
SPPL3	0.3012099	3.34e-05
SPR	-0.3568925	0.000981
SPRED1	0.5621637	0.00192
SPRED2	0.4072767	0.00987
SPRN	-0.2471609	2.39e-06
SPRR1A	-2.6054496	0.000101
SPRR1B	-3.4225012	5.65e-06
SPRR2D	-2.0725107	0.000475
SPRR2C	-1.403962	0.00121
SPRR2G	-0.4790939	7.59e-10
SPRR3	-2.3100942	0.000147
SPRR4	-0.0817723	0.157
SPRTN	-0.5875676	1.96e-06
SPRY1	0.9038541	1.21e-06
SPRY2	1.0225465	1.26e-06
SPRY4	1.0300992	1.06e-06
SPRY4-IT1	1.439411	1.02e-14
SPRYD3	0.2230004	0.011
SPRYD4	-0.5803973	2.15e-05
SPRYD7	0.9767182	2.25e-14
SPSB1	-1.067573	6.62e-08
SPSB2	-0.1809334	0.314
SPSB3	0.4336354	1.21e-12
SPTAN1	1.3072521	7.88e-23
SPTB	-0.4077839	1.58e-05
SPTBN1	2.9546198	8.12e-37
SPTBN2	-0.8130068	2.19e-11
SPTBN4	-0.5015612	9.06e-11
SPTBN5	-0.3512031	7.25e-06
SPTLC1	-0.5220502	0.000531
SPTLC2	0.6080424	3.7e-05
SPTLC3	0.7125444	0.000378
SPTSSA	-0.5908174	0.000916
SPTY2D1	-0.1324995	0.115
SPX	0.9845084	0.00315
SQLE	-0.175986	0.211
SQOR	0.1242451	0.35
SQSTM1	-0.5196928	0.00356
SRA1	-0.400408	9.44e-06
SRBD1	-0.1440269	0.0919
SRC	0.2154906	0.0245
SRCAP	-0.4231554	1.37e-06
SRD5A1	-2.5304448	4.64e-17
SRD5A2	-0.2869234	0.17
SRD5A3	-1.4829651	1.49e-12
SREBF1	-0.4475474	2.52e-06
SREBF2	0.5059251	2.79e-05
SREK1	-0.2218719	0.0169
SREK1IP1	0.6079775	5.84e-06
SRF	0.2837327	0.02
SRFBP1	-0.2892913	0.00349
SRGAP1	0.2837313	0.0358
SRGAP2B	1.0628821	1.89e-17
SRGAP2	0.809265	3.17e-19
SRGAP3	0.1310337	0.154
SRGN	1.7174025	9.6e-19
SRI	0.8549659	0.000115
SRL	-0.1491931	0.0341
SRM	-1.0686328	4.37e-16
SRP14	-0.1002877	0.0824
SRP19	-0.871143	3.48e-28
SRP54	-0.9390859	1.16e-08
SRP68	-0.3064809	0.000783
SRP72	-0.9471109	8.46e-11
SRP9	-0.3409281	3.35e-07
SRPK1	-1.4190817	4.46e-19
SRPK2	-0.9001093	2.24e-07
SRPK3	-0.8090114	6.86e-06
SRPRA	-0.6759897	1.27e-10
