ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
105375734	0.791875	5.87E-01	0.2457	0.542829	0.1333614	17.34	SMILR	"smooth muscle induced lncRNA, enhancer of proliferation"
113939912	0.791875	5.87E-01	0.1506	-0.54275	-0.0817492	375.55	BMS1P2-AGAP9	BMS1P2-AGAP9 readthrough
9013	0.791875	5.87E-01	0.1141	0.542627	0.0619001	2544.2	TAF1C	"TATA-box binding protein associated factor, RNA polymerase I subunit C"
9755	0.791875	5.87E-01	0.1354	-0.542616	-0.073458	323.23	TBKBP1	TBK1 binding protein 1
3141	0.791875	5.87E-01	0.0509	-0.542789	-0.0276436	1245.69	HLCS	holocarboxylase synthetase
100499483	0.791939	5.88E-01	0.122	0.542283	0.066162	1681.19	CCDC180	coiled-coil domain containing 180
105369779	0.791939	5.88E-01	0.0759	-0.542237	-0.0411692	293.83	CD63-AS1	CD63 antisense RNA 1
124402	0.791939	5.88E-01	0.103	-0.542284	-0.0558383	723.79	UBALD1	UBA like domain containing 1
150248	0.791939	5.88E-01	0.1314	0.542248	0.0712335	3037.45	C22orf15	chromosome 22 open reading frame 15
23264	0.791939	5.88E-01	0.076	-0.542223	-0.0411861	2275.45	ZC3H7B	zinc finger CCCH-type containing 7B
7030	0.791939	5.88E-01	0.0775	0.542249	0.0420491	1464.86	TFE3	transcription factor binding to IGHM enhancer 3
107985922	0.791959	5.88E-01	0.2023	0.541813	0.1096045	8.62	LOC107985922	uncharacterized LOC107985922
26140	0.791959	5.88E-01	0.1162	0.541952	0.0629673	2319.49	TTLL3	tubulin tyrosine ligase like 3
7048	0.791959	5.88E-01	0.1032	0.541995	0.05591	2852.43	TGFBR2	transforming growth factor beta receptor 2
26783	0.791959	5.88E-01	0.1784	0.541771	0.0966459	13.46	SNORA65	"small nucleolar RNA, H/ACA box 65"
340719	0.791959	5.88E-01	0.1409	0.541897	0.0763418	59.55	NANOS1	nanos C2HC-type zinc finger 1
23360	0.791959	5.88E-01	0.0939	-0.542065	-0.0508884	2146.35	FNBP4	formin binding protein 4
107985532	0.791959	5.88E-01	0.174	0.542114	0.0943168	151.33	LOC107985532	uncharacterized LOC107985532
3547	0.791959	5.88E-01	0.3193	0.541768	0.1729661	19.94	IGSF1	immunoglobulin superfamily member 1
60314	0.791996	5.88E-01	0.0693	0.54162	0.0375488	1511.9	MYG1	MYG1 exonuclease
79637	0.791996	5.88E-01	0.0789	-0.54164	-0.0427291	981.98	ARMC7	armadillo repeat containing 7
101927934	0.792022	5.88E-01	0.1501	0.541484	0.0812946	92.38	LINC01843	long intergenic non-protein coding RNA 1843
100505771	0.792022	5.88E-01	0.1192	-0.541514	-0.0645358	365.85	MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489
1117	0.79203	5.88E-01	0.3243	0.541368	0.1755491	14.04	CHI3L2	chitinase 3 like 2
6996	0.79203	5.88E-01	0.0826	-0.54142	-0.0447112	729.26	TDG	thymine DNA glycosylase
100288413	0.792176	5.88E-01	0.2083	-0.541155	-0.1127058	10.61	ERVMER34-1	"endogenous retrovirus group MER34 member 1, envelope"
112268244	0.792191	5.88E-01	0.1736	0.541085	0.0939536	11.63	LOC112268244	uncharacterized LOC112268244
3738	0.792241	5.89E-01	0.3019	0.540798	0.1632887	42.58	KCNA3	potassium voltage-gated channel subfamily A member 3
84545	0.792241	5.89E-01	0.0517	-0.540599	-0.0279361	2208.18	MRPL43	mitochondrial ribosomal protein L43
1521	0.792241	5.89E-01	0.321	0.540755	0.1735618	106.3	CTSW	cathepsin W
285407	0.792241	5.89E-01	0.1154	0.540624	0.0623683	58.76	ALG1L9P	"ALG1 like 9, pseudogene"
105369758	0.792241	5.89E-01	0.0822	-0.540967	-0.0444648	139.61	DDN-AS1	DDN and PRKAG1 antisense RNA 1
100130581	0.792241	5.89E-01	0.0938	0.540658	0.0507161	195.08	LINC00910	long intergenic non-protein coding RNA 910
100	0.792241	5.89E-01	0.2087	-0.540709	-0.1128192	88.38	ADA	adenosine deaminase
28779	0.792241	5.89E-01	0.1147	-0.540758	-0.0620462	51.94	IGLV5-52	immunoglobulin lambda variable 5-52
23200	0.79232	5.89E-01	0.0761	-0.54046	-0.0411521	2110.42	ATP11B	ATPase phospholipid transporting 11B (putative)
10277	0.792363	5.89E-01	0.0545	-0.540306	-0.0294666	1377.78	UBE4B	ubiquitination factor E4B
54964	0.792363	5.89E-01	0.065	0.540316	0.0351371	723.48	C1orf56	chromosome 1 open reading frame 56
222229	0.792434	5.89E-01	0.1205	0.540168	0.0650903	3063.07	LRWD1	leucine rich repeats and WD repeat domain containing 1
22850	0.792434	5.89E-01	0.0534	-0.540121	-0.0288193	707.86	ADNP2	ADNP homeobox 2
101929160	0.792457	5.89E-01	0.1455	0.540042	0.0785605	19.32	LOC101929160	
3117	0.79253	5.89E-01	0.4311	-0.539877	-0.2327304	1410.06	HLA-DQA1	"major histocompatibility complex, class II, DQ alpha 1"
730152	0.79253	5.89E-01	0.2227	0.539855	0.120227	1311.23	GSTA7P	"glutathione S-transferase alpha 7, pseudogene"
1632	0.792602	5.89E-01	0.0574	-0.539723	-0.0309709	1533.43	ECI1	enoyl-CoA delta isomerase 1
100034743	0.792769	5.90E-01	0.1617	0.539381	0.0872316	14.13	PDZK1P1	PDZ domain containing 1 pseudogene 1
102723576	0.792769	5.90E-01	0.1356	0.539437	0.0731436	20.67	LOC102723576	uncharacterized LOC102723576
100130889	0.792769	5.90E-01	0.459	0.539402	0.2475609	55.65	PSORS1C3	psoriasis susceptibility 1 candidate 3
55845	0.792776	5.90E-01	0.063	-0.539049	-0.0339549	5797.53	BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex
55508	0.792776	5.90E-01	0.0526	0.539164	0.0283453	738.22	SLC35E3	solute carrier family 35 member E3
400581	0.792776	5.90E-01	0.1918	0.539173	0.1033873	14.52	GRAPL	GRB2 related adaptor protein like
84245	0.792776	5.90E-01	0.102	-0.539049	-0.0549656	1281.12	MRI1	methylthioribose-1-phosphate isomerase 1
101929746	0.792776	5.90E-01	0.1489	0.539263	0.0802872	13.07	ZNF341-AS1	ZNF341 antisense RNA 1
10343	0.792776	5.90E-01	0.175	-0.539115	-0.094325	25.51	PKDREJ	polycystin family receptor for egg jelly
1026	0.792968	5.90E-01	0.1366	0.538788	0.0735848	4076.88	CDKN1A	cyclin dependent kinase inhibitor 1A
23114	0.792981	5.90E-01	0.1769	0.53872	0.0952753	742	NFASC	neurofascin
54928	0.793015	5.90E-01	0.0447	-0.538574	-0.0240629	2557.36	BPNT2	"3'(2'), 5'-bisphosphate nucleotidase 2"
2319	0.793015	5.90E-01	0.0601	0.538596	0.032344	4869.22	FLOT2	flotillin 2
105378844	0.793054	5.90E-01	0.167	0.538454	0.0899126	12.91	LOC105378844	uncharacterized LOC105378844
100996746	0.793054	5.90E-01	0.1052	-0.538424	-0.0566594	77.57	SPDYE11	speedy/RINGO cell cycle regulator family member E11
55905	0.793161	5.90E-01	0.1012	-0.538255	-0.0544836	2332.21	RNF114	ring finger protein 114
643136	0.793277	5.91E-01	0.0669	0.537967	0.0359937	196.41	ZC3H11B	zinc finger CCCH-type containing 11B
3156	0.793277	5.91E-01	0.1104	0.537978	0.0593671	1631.2	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase
105379143	0.793277	5.91E-01	0.1713	0.537971	0.0921607	13.36	DMXL1-DT	DMXL1 divergent transcript
5600	0.793462	5.91E-01	0.1238	0.537714	0.0665896	497.73	MAPK11	mitogen-activated protein kinase 11
270	0.793468	5.91E-01	0.3052	0.537654	0.1641012	8.99	AMPD1	adenosine monophosphate deaminase 1
1977	0.793559	5.91E-01	0.0549	-0.53734	-0.0294823	1406.41	EIF4E	eukaryotic translation initiation factor 4E
84946	0.793559	5.91E-01	0.0676	-0.537468	-0.0363463	798.66	LTV1	LTV1 ribosome biogenesis factor
79949	0.793559	5.91E-01	0.0866	0.537363	0.0465196	16861.05	PLEKHS1	pleckstrin homology domain containing S1
25865	0.793559	5.91E-01	0.1064	-0.537437	-0.0571715	2359.46	PRKD2	protein kinase D2
57157	0.793676	5.91E-01	0.0905	0.53716	0.0486355	716.06	PHTF2	putative homeodomain transcription factor 2
56098	0.793699	5.91E-01	0.0982	-0.536918	-0.052742	61.2	PCDHGC4	"protocadherin gamma subfamily C, 4"
113218505	0.793699	5.91E-01	0.1576	0.536952	0.0846212	16.17	MIR10527	microRNA 10527
342510	0.793699	5.91E-01	0.61	-0.536919	-0.3275267	103.43	CD300E	CD300e molecule
140578	0.793699	5.91E-01	0.2096	-0.537052	-0.1125565	35.97	CHODL	chondrolectin
23262	0.793763	5.91E-01	0.0573	0.536795	0.0307507	1300.94	PPIP5K2	diphosphoinositol pentakisphosphate kinase 2
255631	0.793913	5.92E-01	0.1107	-0.536451	-0.0593766	64.4	COL24A1	collagen type XXIV alpha 1 chain
101929898	0.793913	5.92E-01	0.1292	-0.536429	-0.0693318	102.98	LOC101929898	uncharacterized LOC101929898
100652772	0.793913	5.92E-01	0.087	0.536363	0.046638	125.8	NNT-AS1	NNT antisense RNA 1
730234	0.793913	5.92E-01	0.2508	0.536554	0.1345758	13.58	LOC730234	uncharacterized LOC730234
107986845	0.793913	5.92E-01	0.1523	0.536412	0.0816757	29.84	LOC107986845	uncharacterized LOC107986845
10522	0.793941	5.92E-01	0.0815	-0.536278	-0.0437081	795.1	DEAF1	DEAF1 transcription factor
55846	0.793943	5.92E-01	0.0527	-0.536222	-0.0282844	592.9	ITFG2	integrin alpha FG-GAP repeat containing 2
2776	0.794003	5.92E-01	0.0549	-0.536104	-0.0294481	3814	GNAQ	G protein subunit alpha q
126792	0.794057	5.92E-01	0.0727	0.535888	0.0389589	914.86	B3GALT6	"beta-1,3-galactosyltransferase 6"
132720	0.794057	5.92E-01	0.1523	-0.535884	-0.0816084	166.62	FAM241A	family with sequence similarity 241 member A
9244	0.794057	5.92E-01	0.243	-0.535933	-0.1302109	454.94	CRLF1	cytokine receptor like factor 1
392517	0.794057	5.92E-01	0.218	0.535829	0.116816	28.58	NCBP2L	nuclear cap binding protein subunit 2 like
440895	0.794076	5.92E-01	0.2126	0.535754	0.1138873	16.9	LOC440895	two pore channel 3 pseudogene
25874	0.794168	5.92E-01	0.064	-0.535547	-0.0342976	3255.18	MPC2	mitochondrial pyruvate carrier 2
80351	0.794168	5.92E-01	0.0661	0.535558	0.0353961	2629.06	TNKS2	tankyrase 2
101928794	0.794287	5.92E-01	0.0984	-0.535349	-0.052675	93.52	MAST4-AS1	MAST4 antisense RNA 1
399744	0.794287	5.92E-01	0.1349	-0.535307	-0.0722036	264.91	LINC00999	long intergenic non-protein coding RNA 999
414189	0.794287	5.93E-01	0.0814	-0.535202	-0.0435821	368.03	AGAP6	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 6"
598	0.794287	5.92E-01	0.0887	0.535256	0.047494	8196.96	BCL2L1	BCL2 like 1
54579	0.794395	5.93E-01	0.2021	-0.535032	-0.1081375	280.62	UGT1A5	UDP glucuronosyltransferase family 1 member A5
643339	0.794465	5.93E-01	0.2064	0.534848	0.110368	12.24	LOC643339	uncharacterized LOC643339
432	0.794465	5.93E-01	0.2479	-0.534876	-0.1326165	62.26	ASGR1	asialoglycoprotein receptor 1
342125	0.794498	5.93E-01	0.2504	0.53471	0.1338979	98.28	TMC3	transmembrane channel like 3
100288432	0.794498	5.93E-01	0.1294	-0.534705	-0.0692098	72.28	IL10RB-DT	IL10RB divergent transcript
105370941	0.794542	5.93E-01	0.1051	-0.534603	-0.0562112	103.19	LOC105370941	uncharacterized LOC105370941
3280	0.79465	5.93E-01	0.1375	-0.534432	-0.0734826	2402.99	HES1	hes family bHLH transcription factor 1
107983949	0.794747	5.93E-01	0.1746	0.534273	0.0932585	11.22	LOC107983949	
26157	0.79482	5.93E-01	0.166	-0.534141	-0.0886415	211.48	GIMAP2	"GTPase, IMAP family member 2"
123591	0.794952	5.93E-01	0.1644	-0.533843	-0.0877378	15.82	TMEM266	transmembrane protein 266
100132169	0.794952	5.93E-01	0.2452	0.533926	0.1309165	54.88	WASIR2	WASH and IL9R antisense RNA 2
9984	0.794952	5.93E-01	0.0445	0.533836	0.0237624	854.96	THOC1	THO complex subunit 1
64231	0.795107	5.94E-01	0.2991	-0.533542	-0.1595612	401.13	MS4A6A	membrane spanning 4-domains A6A
105370854	0.795107	5.94E-01	0.145	0.53354	0.0773571	23.65	LOC105370854	uncharacterized LOC105370854
6925	0.795107	5.94E-01	0.0905	-0.533507	-0.0482632	1687.58	TCF4	transcription factor 4
105377347	0.795271	5.94E-01	0.1389	-0.533276	-0.0740863	62.9	LOC105377347	uncharacterized LOC105377347
105376805	0.795371	5.94E-01	0.2348	0.532935	0.1251077	274.79	LOC105376805	uncharacterized LOC105376805
9910	0.795371	5.94E-01	0.0689	-0.533024	-0.0367196	2119.43	RABGAP1L	RAB GTPase activating protein 1 like
54790	0.795371	5.94E-01	0.0966	-0.532843	-0.0514885	1670.57	TET2	tet methylcytosine dioxygenase 2
64780	0.795371	5.94E-01	0.1005	-0.532935	-0.0535642	1995.85	MICAL1	"microtubule associated monooxygenase, calponin and LIM domain containing 1"
9958	0.795371	5.94E-01	0.1076	-0.532886	-0.0573265	1534.61	USP15	ubiquitin specific peptidase 15
7174	0.795371	5.94E-01	0.0705	-0.532993	-0.0375635	1461.54	TPP2	tripeptidyl peptidase 2
6506	0.795403	5.94E-01	0.2956	0.532755	0.1574866	217.53	SLC1A2	solute carrier family 1 member 2
57231	0.795416	5.94E-01	0.0575	0.53265	0.0306193	2564.87	SNX14	sorting nexin 14
54509	0.795416	5.94E-01	0.1321	-0.532633	-0.0703706	367.51	RHOF	"ras homolog family member F, filopodia associated"
102725021	0.795425	5.94E-01	0.0912	0.532569	0.0485799	101.82	ARHGAP11B-DT	ARHGAP11B divergent transcript
105378687	0.795444	5.94E-01	0.1204	0.532494	0.0640993	61.9	CDC20-DT	CDC20 divergent transcript
140467	0.795452	5.94E-01	0.1158	-0.532432	-0.0616731	1228.32	ZNF358	zinc finger protein 358
85455	0.795551	5.95E-01	0.3251	-0.532216	-0.1730469	23.29	DISP2	dispatched RND transporter family member 2
200316	0.795551	5.95E-01	0.0894	-0.532252	-0.0476022	1098.45	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F
100506746	0.795568	5.95E-01	0.0654	0.531934	0.0347894	159.95	AFF1-AS1	AFF1 antisense RNA 1
5272	0.795568	5.95E-01	0.3218	0.532023	0.171206	378.52	SERPINB9	serpin family B member 9
1306	0.795568	5.95E-01	0.36	-0.53205	-0.1915262	10.6	COL15A1	collagen type XV alpha 1 chain
23082	0.795568	5.95E-01	0.0886	-0.531928	-0.047147	839.78	PPRC1	PPARG related coactivator 1
2321	0.795568	5.95E-01	0.3834	-0.532081	-0.2040022	19.53	FLT1	fms related receptor tyrosine kinase 1
8330	0.795586	5.95E-01	0.228	-0.531854	-0.1212525	9.79	H2AC15	H2A clustered histone 15
124925	0.795586	5.95E-01	0.2334	0.5318	0.1241079	11.38	SEZ6	seizure related 6 homolog
101929057	0.79565	5.95E-01	0.1428	0.531661	0.0759149	59.67	MDN1-AS1	MDN1 antisense RNA 1
100616367	0.79565	5.95E-01	0.2724	0.531526	0.144808	13.85	MIR4467	microRNA 4467
57864	0.79565	5.95E-01	0.2335	-0.531527	-0.1240873	25.04	SLC46A2	solute carrier family 46 member 2
641516	0.79565	5.95E-01	0.286	0.531516	0.1520138	18.78	KC6	keratoconus gene 6
51501	0.795676	5.95E-01	0.0456	0.531397	0.0242561	659.07	HIKESHI	heat shock protein nuclear import factor hikeshi
23017	0.795676	5.95E-01	0.1457	-0.531314	-0.07739	274.01	FAIM2	Fas apoptotic inhibitory molecule 2
101927788	0.795676	5.95E-01	0.137	-0.531271	-0.0727903	22.16	LOC101927788	uncharacterized LOC101927788
6526	0.795676	5.95E-01	0.0946	-0.531368	-0.0502582	690.37	SLC5A3	solute carrier family 5 member 3
23560	0.795688	5.95E-01	0.0545	-0.531204	-0.0289761	1305.98	GTPBP4	GTP binding protein 4
866	0.795833	5.95E-01	0.318	0.530939	0.168836	115.51	SERPINA6	serpin family A member 6
400867	0.795833	5.95E-01	0.1998	0.530991	0.1060889	15.34	LOC400867	uncharacterized LOC400867
26118	0.795874	5.96E-01	0.0935	0.530808	0.0496416	3117.46	WSB1	WD repeat and SOCS box containing 1
101927481	0.795874	5.96E-01	0.1458	-0.530787	-0.077368	21.03	LINC01909	long intergenic non-protein coding RNA 1909
253725	0.795983	5.96E-01	0.0759	0.530616	0.040248	2209.93	WASHC2C	WASH complex subunit 2C
3276	0.795999	5.96E-01	0.0612	-0.530543	-0.0324461	3044.13	PRMT1	protein arginine methyltransferase 1
5142	0.7965	5.96E-01	0.412	0.52984	0.218289	276.86	PDE4B	phosphodiesterase 4B
56916	0.7965	5.96E-01	0.0707	0.529856	0.0374857	1057.01	SMARCAD1	"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1"
1975	0.7965	5.96E-01	0.06	0.529907	0.0318027	12074.21	EIF4B	eukaryotic translation initiation factor 4B
94039	0.796509	5.96E-01	0.0569	0.529776	0.030128	385.31	ZNF101	zinc finger protein 101
1182	0.796684	5.96E-01	0.0849	-0.529534	-0.0449723	3563.77	CLCN3	chloride voltage-gated channel 3
3609	0.797328	5.97E-01	0.0402	0.528785	0.0212753	7672.25	ILF3	interleukin enhancer binding factor 3
56142	0.797369	5.97E-01	0.1005	0.528686	0.0531329	43.29	PCDHA6	protocadherin alpha 6
646471	0.7975	5.97E-01	0.1071	-0.528287	-0.0565994	206.53	LOC646471	uncharacterized LOC646471
105371450	0.7975	5.97E-01	0.0868	0.528294	0.0458815	591.85	THBS3-AS1	THBS3 antisense RNA 1
4602	0.7975	5.97E-01	0.1029	0.528275	0.0543627	2122.8	MYB	"MYB proto-oncogene, transcription factor"
908	0.7975	5.97E-01	0.0558	-0.52829	-0.0294766	4640.77	CCT6A	chaperonin containing TCP1 subunit 6A
11345	0.7975	5.97E-01	0.0536	0.528413	0.0283406	3449.07	GABARAPL2	GABA type A receptor associated protein like 2
55236	0.797638	5.97E-01	0.0911	-0.528072	-0.0480981	1746.1	UBA6	ubiquitin like modifier activating enzyme 6
55303	0.797678	5.98E-01	0.3055	0.527975	0.1612773	175.8	GIMAP4	"GTPase, IMAP family member 4"
57653	0.797834	5.98E-01	0.1215	0.527752	0.0640954	1626.18	SUGT1P4-STRA6LP-CCDC180	SUGT1P4-STRA6LP-CCDC180 readthrough
729668	0.797837	5.98E-01	0.2815	-0.527695	-0.148564	12.69	GOLGA2P6	GOLGA2 pseudogene 6
129401	0.798162	5.98E-01	0.0622	0.527096	0.0327981	257.12	NUP35	nucleoporin 35
59341	0.798162	5.98E-01	0.0772	0.527225	0.0407138	3015.03	TRPV4	transient receptor potential cation channel subfamily V member 4
4122	0.798162	5.98E-01	0.1139	-0.527252	-0.0600709	1194.87	MAN2A2	mannosidase alpha class 2A member 2
339105	0.798162	5.98E-01	0.1235	-0.527073	-0.0651186	68.42	PRSS53	serine protease 53
284835	0.798162	5.98E-01	0.2573	0.527173	0.1356361	14.26	LINC00323	long intergenic non-protein coding RNA 323
64839	0.798164	5.98E-01	0.0546	-0.526963	-0.0287551	1105.71	FBXL17	F-box and leucine rich repeat protein 17
9518	0.798164	5.98E-01	0.2891	-0.52698	-0.1523298	1494.95	GDF15	growth differentiation factor 15
3964	0.798217	5.98E-01	0.0587	0.526743	0.0309102	3736.28	LGALS8	galectin 8
11259	0.798217	5.98E-01	0.2074	-0.526778	-0.1092453	38.41	FILIP1L	filamin A interacting protein 1 like
107985506	0.798217	5.98E-01	0.2491	0.526826	0.13122	72.34	LOC107985506	
6223	0.798229	5.98E-01	0.0836	0.526677	0.044039	19399.27	RPS19	ribosomal protein S19
90678	0.798308	5.99E-01	0.0759	-0.526424	-0.0399347	681.12	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
56980	0.798308	5.99E-01	0.0611	0.526404	0.0321847	421.3	PRDM10	PR/SET domain 10
283404	0.798308	5.99E-01	0.2245	-0.526524	-0.1182254	23.14	LINC00592	long intergenic non-protein coding RNA 592
101927989	0.798308	5.99E-01	0.1013	-0.526375	-0.0533438	54.23	ZNF516-AS1	ZNF516 antisense RNA 1
100137047	0.798338	5.99E-01	0.0789	-0.526289	-0.0415189	639.78	JMJD7	jumonji domain containing 7
10574	0.798457	5.99E-01	0.0601	-0.525943	-0.0316273	5783.84	CCT7	chaperonin containing TCP1 subunit 7
56102	0.798457	5.99E-01	0.1046	-0.525945	-0.0550169	59.91	PCDHGB3	"protocadherin gamma subfamily B, 3"
83849	0.798457	5.99E-01	0.1779	0.526018	0.093603	33.25	SYT15	synaptotagmin 15
153	0.798457	5.99E-01	0.0973	0.526074	0.0512005	524.11	ADRB1	adrenoceptor beta 1
63916	0.798523	5.99E-01	0.0592	-0.525818	-0.0311089	1052.39	ELMO2	engulfment and cell motility 2
101060146	0.798531	5.99E-01	0.1541	0.525755	0.0810126	49.77	CHMP1B2P	"charged multivesicular body protein 1B2, pseudogene"
100873935	0.798557	5.99E-01	0.1344	-0.525665	-0.0706242	16	MTOR-AS1	MTOR antisense RNA 1
7096	0.798557	5.99E-01	0.0942	-0.525619	-0.0494913	783.75	TLR1	toll like receptor 1
441208	0.798623	5.99E-01	0.1339	-0.525483	-0.0703447	41.58	ZNRF2P1	zinc and ring finger 2 pseudogene 1
4038	0.798623	5.99E-01	0.1819	0.52535	0.0955669	670.08	LRP4	LDL receptor related protein 4
723972	0.798623	5.99E-01	0.1736	-0.525413	-0.0911932	12.31	ANP32AP1	acidic nuclear phosphoprotein 32 family member A pseudogene 1
100131434	0.798623	5.99E-01	0.1846	0.525332	0.0969995	705.71	EOLA1-DT	EOLA1 divergent transcript
10078	0.79863	5.99E-01	0.0836	-0.525271	-0.0439018	1592.58	TSSC4	tumor suppressing subtransferable candidate 4
105375902	0.798723	6.00E-01	0.1351	-0.525116	-0.0709391	19.3	LOC105375902	
90	0.7988	6.00E-01	0.0582	-0.52424	-0.0305	1257.9	ACVR1	activin A receptor type 1
6772	0.7988	6.00E-01	0.2989	-0.524323	-0.1566997	6991.28	STAT1	signal transducer and activator of transcription 1
4485	0.7988	6.00E-01	0.1289	0.524023	0.0675441	828.01	MST1	macrophage stimulating 1
26577	0.7988	6.00E-01	0.4487	-0.524738	-0.2354628	40.51	PCOLCE2	procollagen C-endopeptidase enhancer 2
7097	0.7988	6.00E-01	0.2472	0.524315	0.129598	1216.86	TLR2	toll like receptor 2
1839	0.7988	6.00E-01	0.3102	0.524342	0.1626359	323.74	HBEGF	heparin binding EGF like growth factor
54784	0.7988	6.00E-01	0.0676	0.524467	0.0354491	367.07	ALKBH4	"alkB homolog 4, lysine demethylase"
8805	0.7988	6.00E-01	0.0647	-0.524723	-0.0339592	1176.59	TRIM24	tripartite motif containing 24
100506302	0.7988	6.00E-01	0.0677	-0.524649	-0.0355145	174.91	RBM33-DT	RBM33 divergent transcript
105376322	0.7988	6.00E-01	0.1589	-0.524105	-0.0832881	17.97	LOC105376322	
25805	0.7988	6.00E-01	0.0958	-0.524117	-0.0502286	608.49	BAMBI	BMP and activin membrane bound inhibitor
107984537	0.7988	6.00E-01	0.1677	-0.524049	-0.0878641	45.84	LOC107984537	uncharacterized LOC107984537
1967	0.7988	6.00E-01	0.0336	-0.524464	-0.0176293	1332.85	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
100506321	0.7988	6.00E-01	0.0722	-0.524807	-0.0378893	119.2	LOC100506321	uncharacterized LOC100506321
4707	0.7988	6.00E-01	0.0718	-0.524654	-0.0376744	1776.1	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
79003	0.7988	6.00E-01	0.0473	0.524328	0.0248147	1061.23	MIS12	MIS12 kinetochore complex component
5442	0.7988	6.00E-01	0.0632	-0.524005	-0.0331023	1642.27	POLRMT	RNA polymerase mitochondrial
149951	0.7988	6.00E-01	0.0608	-0.524878	-0.0319195	2006.66	COMMD7	COMM domain containing 7
110091777	0.7988	6.00E-01	0.3967	0.52408	0.2078918	10.43	LOC110091777	uncharacterized LOC110091777
107985942	0.798892	6.00E-01	0.1373	0.523852	0.0719202	33	CLASP1-AS1	CLASP1 antisense RNA 1
6738	0.798906	6.00E-01	0.0413	0.523783	0.0216161	1313.16	RO60	"Ro60, Y RNA binding protein"
64858	0.799026	6.01E-01	0.0657	0.523418	0.034368	213.29	DCLRE1B	DNA cross-link repair 1B
9881	0.799026	6.01E-01	0.1433	-0.523498	-0.0750416	1284.85	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1
285796	0.799026	6.01E-01	0.1711	0.523429	0.089577	27.97	PACRG-AS1	PACRG antisense RNA 1
3835	0.799026	6.01E-01	0.0579	-0.523383	-0.0303041	1295.08	KIF22	kinesin family member 22
79414	0.799026	6.01E-01	0.0989	-0.523512	-0.0517504	332.63	LRFN3	leucine rich repeat and fibronectin type III domain containing 3
26520	0.799073	6.01E-01	0.0594	-0.523228	-0.0311057	527.33	TIMM9	translocase of inner mitochondrial membrane 9
283888	0.799073	6.01E-01	0.2314	0.523224	0.1210721	17.04	IL21R-AS1	IL21R antisense RNA 1
100630918	0.799084	6.01E-01	0.0962	0.523159	0.0503216	176.87	PARTICL	promoter of MAT2A antisense radiation-induced circulating long non-coding RNA
261726	0.799371	6.01E-01	0.0538	-0.522582	-0.0281219	1294.38	TIPRL	TOR signaling pathway regulator
23433	0.799371	6.01E-01	0.0536	-0.52247	-0.0279912	2192.86	RHOQ	ras homolog family member Q
83930	0.799371	6.01E-01	0.0521	0.522552	0.0272114	942.79	STARD3NL	STARD3 N-terminal like
100289019	0.799371	6.01E-01	0.1046	-0.5225	-0.0546749	736.15	SLC25A25-AS1	SLC25A25 antisense RNA 1
55149	0.799371	6.01E-01	0.0421	-0.522538	-0.0220168	586.16	MTPAP	mitochondrial poly(A) polymerase
8660	0.799371	6.01E-01	0.1878	0.522709	0.0981563	1477.4	IRS2	insulin receptor substrate 2
139735	0.799371	6.01E-01	0.3014	0.52263	0.1575145	10.18	ZFP92	ZFP92 zinc finger protein
84852	0.799621	6.02E-01	0.0618	-0.522091	-0.0322768	4543.18	ATP1A1-AS1	ATP1A1 antisense RNA 1
4174	0.799621	6.02E-01	0.0812	-0.522126	-0.0423714	671.82	MCM5	minichromosome maintenance complex component 5
23154	0.799739	6.02E-01	0.0964	0.52191	0.0503136	1908.66	NCDN	neurochondrin
103021294	0.799895	6.02E-01	0.0845	0.521688	0.0440931	941.48	ABALON	apoptotic BCL2L1-antisense long non-coding RNA
2939	0.799958	6.02E-01	0.235	0.521457	0.1225369	19308.16	GSTA2	glutathione S-transferase alpha 2
9920	0.799958	6.02E-01	0.3334	-0.521504	-0.1738764	105.16	KBTBD11	kelch repeat and BTB domain containing 11
84311	0.799958	6.02E-01	0.0496	0.521541	0.0258587	1155.42	MRPL45	mitochondrial ribosomal protein L45
64838	0.799974	6.02E-01	0.2577	0.521385	0.1343802	30.84	FNDC4	fibronectin type III domain containing 4
7181	0.800075	6.02E-01	0.0548	-0.521223	-0.0285653	720.33	NR2C1	nuclear receptor subfamily 2 group C member 1
8573	0.800151	6.02E-01	0.0637	0.521086	0.0331994	1191.38	CASK	calcium/calmodulin dependent serine protein kinase
55759	0.800194	6.02E-01	0.0529	0.520986	0.0275596	581.7	WDR12	WD repeat domain 12
57217	0.800267	6.03E-01	0.0771	-0.520708	-0.0401316	2416.07	TTC7A	tetratricopeptide repeat domain 7A
79072	0.800267	6.03E-01	0.0605	-0.52077	-0.0314994	368.76	FASTKD3	FAST kinase domains 3
