Updated.gene.symbol	logFC	P.Value
SERPINE3	0.0523458	0.334
SERPINF1	-0.1175016	0.238
SERPINF2	-0.2049978	0.074
SERPING1	-0.099442	0.732
SERPINH1	-0.0602871	0.338
SERPINI1	-0.129753	0.111
SERPINI2	0.4075568	0.00898
SERTAD1	-0.2026137	0.0424
SERTAD2	-0.0626067	0.246
SERTAD3	-0.1579699	0.0612
SERTAD3-AS1	0.0976636	0.289
SERTAD4	-0.0445726	0.602
SERTAD4-AS1	-0.114454	0.362
SESN1	0.0630244	0.508
SESN2	0.1776786	0.00434
SESN3	-0.0266743	0.812
SESTD1	0.0235939	0.69
SET	-0.1452878	0.00136
SETBP1	0.1332294	0.146
SETBP1-DT	0.0115793	0.907
SETD1A	0.0855208	0.00763
SETD1B	0.1073983	0.00433
SETD2	0.0738498	0.111
SETD3	-0.0959325	0.0313
SETD4	0.2403558	0.000188
SETD4-AS1	0.0716277	0.768
SETD5	0.1575367	0.000643
SETD6	0.005469	0.89
SETD7	-0.1461481	0.148
SETD9	-0.1555647	0.0252
SETDB1	0.1149101	0.000886
SETDB2	0.0690238	0.0735
SETDB2-PHF11	0.008104	0.864
SETMAR	-0.0641764	0.0844
SETSIP	-0.225509	0.123
SETX	0.0547945	0.212
SEZ6	0.1740023	0.372
SEZ6L2	-0.2834949	0.0878
SF1	0.1954953	0.000326
SF3A1	0.0071174	0.886
SF3A2	-0.0216575	0.714
SF3A3	-0.088379	0.00475
SF3B1	0.0523281	0.322
SF3B2	-0.0190632	0.68
SF3B3	0.0646173	0.101
SF3B4	-0.0320264	0.44
SF3B5	-0.3232611	0.000276
SF3B6	-0.2420318	7.78e-06
SFI1	0.1813339	0.000966
SFMBT1	0.0139639	0.752
SFMBT2	0.3345221	0.0379
SFN	-0.5438244	0.0203
SFPQ	0.2276983	0.000539
SFR1	-0.1305789	0.00344
SFRP1	-0.4151952	0.115
SFRP2	-0.2973026	0.592
SFSWAP	0.2500509	0.00196
SFT2D1	-0.0997145	0.0823
SFT2D2	0.0442591	0.312
SFT2D3	-0.1002077	0.0168
SFTA1P	-0.317983	0.269
SFTA3	0.3137386	0.00183
SFTPA2	1.9022756	0.0017
SFTPB	1.8144026	0.00291
SFTPD	0.1036803	0.596
SFXN1	-0.0332054	0.396
SFXN2	0.0651247	0.391
SFXN3	0.1368602	0.0734
SFXN4	-0.0173582	0.862
SFXN5	0.0963141	0.0399
SGCB	-0.0657349	0.294
SGCE	0.4404657	0.0257
SGF29	0.0184414	0.715
SGK1	-0.0918813	0.517
SGK2	0.8389376	3.23e-05
SGK3	-0.0798222	0.17
SGMS1	-0.1358314	0.0169
SGMS1-AS1	-0.0805348	0.344
SGMS2	-0.0439164	0.583
SGO1	-0.1417159	0.317
SGO2	-0.1740407	0.0594
SGPL1	-0.0731065	0.0607
SGPP1	0.0233057	0.889
SGPP2	-0.1475845	0.00418
SGSH	0.3134463	0.000111
SGSM1	0.0332239	0.66
SGSM2	0.1137131	0.0815
SGSM3	-0.018022	0.764
SGSM3-AS1	0.6089878	0.0101
SGTA	-0.12483	0.0134
SGTB	-0.1405588	0.344
SH2B1	0.1988812	0.000814
SH2B2	0.1334884	0.502
SH2B3	0.3180065	0.0063
SH2D1A	0.0296967	0.901
SH2D1B	-0.3353854	0.232
SH2D2A	0.1313052	0.553
SH2D3A	0.0484829	0.435
SH2D3C	0.033549	0.807
SH2D4A	-0.0386944	0.659
SH2D6	0.2571631	0.13
SH3BGR	-0.0708288	0.413
SH3BGRL	-0.0651659	0.541
SH3BGRL2	-0.0911426	0.108
SH3BGRL3	-0.1281389	0.236
SH3BP1	0.0278668	0.76
SH3BP2	0.315496	0.00159
SH3BP4	-0.1574832	0.0169
SH3BP5	0.1535702	0.0368
SH3BP5-AS1	0.3469864	3.96e-05
SH3BP5L	-0.0043974	0.924
SH3D19	0.0606426	0.358
SH3D21	0.196574	0.0466
SH3GL1	-0.1036835	0.0936
SH3GL1P1	0.627113	0.000315
SH3GL1P2	0.5983873	0.00129
SH3GL3	-0.0413547	0.756
SH3GLB1	-0.1172389	0.00404
SH3GLB2	0.0060972	0.931
SH3KBP1	-0.1244451	0.109
SH3PXD2A	0.1690663	0.0204
SH3PXD2A-AS1	-0.4916939	0.0189
SH3PXD2B	-0.1619341	0.0672
SH3RF1	-0.1177539	0.0276
SH3RF2	-0.152953	0.269
SH3RF3	0.0789549	0.664
SH3TC1	-0.0190716	0.91
SH3TC2	0.0065289	0.978
SH3YL1	0.0085606	0.903
SHANK2	0.230475	0.0108
SHANK2-AS1	0.4688976	0.00437
SHANK3	0.4175867	0.00148
SHARPIN	-0.0290752	0.536
SHB	0.0907727	0.288
SHBG	-0.0453631	0.676
SHC1	-0.0712815	0.165
SHC2	0.2638601	0.238
SHC3	0.1528676	0.141
SHC4	0.0483795	0.655
SHCBP1	0.0522684	0.734
SHE	0.2266354	0.00165
SHF	-0.0416393	0.572
SHFL	0.1445497	0.0362
SHH	-0.0763971	0.608
SHISA2	-0.6360115	0.0017
SHISA4	-0.180239	0.159
SHISA5	-0.0887549	0.122
SHISA6	0.0449441	0.76
SHISA7	0.6601211	0.00152
SHISA8	-0.1223697	0.0606
SHISA9	0.3231055	0.157
SHISAL1	-0.808265	0.00592
SHISAL2B	-0.4597988	0.0307
SHKBP1	-0.0212246	0.808
SHLD1	-0.0869487	0.189
SHLD2	-0.0754772	0.112
SHLD2P1	-0.0253378	0.765
SHLD2P3	-0.1645244	0.00203
SHLD3	-0.1973423	0.0125
SHMT1	-0.059187	0.353
SHMT2	-0.1093609	0.164
SHOC1	-0.0685936	0.596
SHOC2	-0.1673169	0.000407
SHPK	0.0354223	0.541
SHPRH	0.0479937	0.485
SHQ1	-0.0652126	0.104
SHROOM1	0.0309621	0.853
SHROOM2	0.0667741	0.323
SHROOM3	0.0805029	0.291
SHROOM4	0.3137133	0.00216
SHTN1	0.0716826	0.167
SIAE	-0.0702834	0.0587
SIAH1	0.1434135	0.0111
SIAH2	-0.1494855	0.00556
SIAH2-AS1	-0.0533559	0.688
SIAH3	0.2164849	0.183
SIDT1	0.1020036	0.225
SIDT2	0.2308805	0.00676
SIGIRR	0.0033615	0.957
SIGLEC1	0.0349743	0.916
SIGLEC10	-0.0683577	0.675
SIGLEC10-AS1	0.0803117	0.682
SIGLEC11	0.7259371	0.0101
SIGLEC12	-0.5044446	0.153
SIGLEC14	0.2130435	0.492
SIGLEC15	0.2865473	0.314
SIGLEC16	0.7780404	0.000325
SIGLEC17P	0.2036181	0.488
SIGLEC5	0.1192729	0.675
SIGLEC6	0.234825	0.435
SIGLEC7	0.2122338	0.53
SIGLEC8	0.093273	0.727
SIGLEC9	-0.0493173	0.885
SIGMAR1	-0.0812119	0.121
SIK1	-0.3792785	0.0203
SIK2	0.1167725	0.0511
SIK3	0.1265297	0.00541
SIKE1	-0.0410722	0.298
SIL1	-0.1627495	0.0101
SIM2	0.2305914	0.0901
SIMC1	-0.0892578	0.091
SIN3A	-0.02961	0.407
SIN3B	0.2246656	0.000332
SINHCAF	-0.1981985	6.28e-05
SIPA1	0.0565791	0.638
SIPA1L1	0.1111632	0.0266
SIPA1L1-AS1	0.1388498	0.0227
SIPA1L2	-0.016897	0.884
SIPA1L3	0.0551554	0.379
SIRLNT	-0.6055358	0.0943
SIRPA	-0.2259366	0.319
SIRPB1	0.1782841	0.625
SIRPB2	0.0487223	0.882
SIRPG	-0.0001209	1
SIRT1	-0.075975	0.18
SIRT2	0.0292574	0.515
SIRT3	0.1817105	0.00815
SIRT4	0.1272093	0.225
SIRT5	0.0322987	0.232
SIRT6	-0.0670657	0.336
SIRT7	0.0338083	0.597
SIT1	-0.151708	0.474
SIVA1	-0.1773324	0.00261
SIX1	-0.0775139	0.083
SIX2	-0.1184957	0.423
SIX3	-0.0982744	0.712
SIX3-AS1	-0.3066464	0.279
SIX4	-0.0047894	0.938
SIX5	0.1248118	0.183
SKA1	-0.3611043	0.0632
SKA2	-0.0820729	0.164
SKA3	-0.2933133	0.095
SKAP1	-0.0648166	0.764
SKAP2	-0.0430158	0.701
SKI	0.0582028	0.365
SKIC2	0.0874576	0.064
SKIC3	-0.0737233	0.154
SKIC8	-0.0678633	0.0448
SKIDA1	0.1313299	0.0412
SKIL	0.0313804	0.633
SKINT1L	0.3023522	0.166
SKOR1	0.3664041	0.01
SKP1	-0.1946756	0.00175
SKP1P2	-0.2129956	0.0509
SKP2	0.061677	0.173
SLA	-0.2165593	0.427
SLA2	-0.1952288	0.0712
SLAIN1	-0.1240332	0.0621
SLAIN2	-0.1567486	0.00542
SLAMF1	0.0023002	0.992
SLAMF6	0.1221901	0.549
SLAMF7	-0.1717683	0.431
SLAMF8	0.4166687	0.00881
SLAMF9	-0.1132529	0.458
SLBP	-0.1138539	0.00572
SLC10A1	0.3051821	0.0224
SLC10A3	-0.0751149	0.311
SLC10A5	0.0763296	0.641
SLC10A6	0.231599	0.0527
SLC10A7	-0.0635592	0.266
SLC11A1	0.0925232	0.802
SLC11A2	-0.0229913	0.572
SLC12A2	-0.1042736	0.214
SLC12A2-DT	-0.06351	0.146
SLC12A3	-0.4142863	0.125
SLC12A4	0.2541789	0.00415
SLC12A6	0.0161857	0.711
SLC12A7	0.067556	0.174
SLC12A8	-0.1942834	0.11
SLC12A9	0.1243144	0.0223
SLC12A9-AS1	-0.05082	0.755
SLC13A2	0.0929038	0.648
SLC13A3	0.1034056	0.467
SLC13A4	0.0150423	0.932
SLC14A1	0.475508	0.0217
SLC15A1	0.1835685	0.244
SLC15A2	-0.0652154	0.374
SLC15A3	0.3375942	0.0889
SLC15A4	-0.0241448	0.643
SLC16A1	-0.2137825	0.193
SLC16A10	0.0300942	0.878
SLC16A11	0.1711493	0.15
SLC16A12	0.7966719	0.0217
SLC16A13	0.1199718	0.0192
SLC16A14	0.1993149	0.105
SLC16A2	0.0935316	0.467
SLC16A3	-0.0897263	0.253
SLC16A4	0.0956505	0.401
SLC16A5	0.1510505	0.00444
SLC16A6	0.1296578	0.54
SLC16A7	-0.2536939	0.038
SLC16A8	0.3587034	0.0116
SLC16A9	-0.2327443	0.0254
SLC17A5	-0.1909452	0.0271
SLC17A9	0.0933741	0.654
SLC18A2	-0.0068189	0.952
SLC18B1	-0.0917042	0.0226
SLC19A1	0.0126438	0.921
SLC19A2	0.1069877	0.236
SLC19A3	0.6862354	0.123
SLC1A1	0.1382843	0.113
SLC1A2	0.3666647	0.149
SLC1A3	-0.3894478	0.0947
SLC1A4	-0.0515284	0.419
SLC1A5	-0.0529246	0.651
SLC20A1	-0.0183232	0.835
SLC20A1-DT	0.1219933	0.428
SLC20A2	0.0035186	0.96
SLC22A1	0.212163	0.102
SLC22A15	0.2922875	0.0223
SLC22A16	-0.1607241	0.709
SLC22A17	0.1491694	0.239
SLC22A18	0.0693136	0.317
SLC22A18AS	0.0457932	0.523
SLC22A20P	0.2812867	0.0389
SLC22A23	0.0312629	0.498
SLC22A3	0.1342309	0.496
SLC22A4	0.0402571	0.71
SLC22A5	0.1818426	4.17e-05
SLC23A1	0.1791255	0.344
SLC23A2	-0.0439579	0.628
SLC23A3	0.3919306	0.0139
SLC24A1	0.1108673	0.0433
SLC24A3	-0.1443234	0.388
SLC24A5	0.2630128	0.0221
SLC25A1	-0.0713107	0.302
SLC25A10	-0.0363387	0.705
SLC25A11	-0.1312472	0.00626
SLC25A12	-0.0082685	0.867
SLC25A13	0.0342878	0.498
SLC25A14	0.0628739	0.181
SLC25A15	-0.0647616	0.29
SLC25A16	-0.0553968	0.203
SLC25A17	-0.110632	0.0129
SLC25A18	-0.2459539	0.0548
SLC25A19	0.0527139	0.498
SLC25A20	-0.0817414	0.333
SLC25A21	-0.1146576	0.095
SLC25A21-AS1	-0.0254278	0.681
SLC25A22	0.0209467	0.764
SLC25A23	-0.078701	0.17
SLC25A24	-0.141979	0.108
SLC25A25	-0.1817304	0.0987
SLC25A25-AS1	0.2719934	0.00812
SLC25A26	0.0281447	0.656
SLC25A27	0.5016555	0.000492
SLC25A28	0.1094687	0.198
SLC25A29	0.2600733	0.0203
SLC25A3	-0.2000298	6.32e-05
SLC25A30	-0.0244562	0.728
SLC25A30-AS1	0.0701674	0.516
SLC25A32	-0.1778257	0.0132
SLC25A33	-0.2056737	0.000463
SLC25A34	0.5167932	0.000764
SLC25A35	0.1419344	0.0555
SLC25A36	0.1822791	0.0594
SLC25A37	0.1893761	0.00883
SLC25A38	-0.062715	0.11
SLC25A39	-0.1849007	0.0442
SLC25A4	-0.1655772	0.000888
SLC25A40	-0.0927864	0.146
SLC25A41	0.0170166	0.884
SLC25A42	0.0436877	0.376
SLC25A43	-0.1664162	0.297
SLC25A44	-0.0987158	0.035
SLC25A45	0.2103893	0.0174
SLC25A46	-0.0920323	0.0913
SLC25A48	0.533153	0.17
SLC25A5	-0.270689	3.7e-05
SLC25A5-AS1	-0.1670502	0.0168
SLC25A51	-0.1203609	0.0555
SLC25A53	0.0835884	0.339
SLC25A6	-0.2818471	7.14e-05
SLC26A1	0.1802182	0.0122
SLC26A11	0.1176453	0.0872
SLC26A2	-0.4227834	0.0139
SLC26A4	-0.6419331	0.237
SLC26A4-AS1	-0.6200586	0.205
SLC26A5	0.3021896	0.000106
SLC26A5-AS1	0.0657641	0.713
SLC26A6	0.1430307	0.153
SLC26A7	0.0286681	0.835
SLC26A8	0.2118072	0.125
SLC26A9	0.0706197	0.721
SLC26A9-AS1	-0.0202729	0.896
SLC27A1	0.0518116	0.34
SLC27A2	-0.0635624	0.408
SLC27A3	0.1323381	0.175
SLC27A4	-0.0799157	0.377
SLC27A5	-0.0736777	0.348
SLC28A1	0.0108959	0.973
SLC28A2	0.397905	0.236
SLC28A2-AS1	0.0517949	0.775
SLC28A3	0.0937988	0.575
SLC28A3-AS1	0.2236181	0.261
SLC29A1	0.3002755	0.0784
SLC29A2	0.2580296	0.000705
SLC29A3	0.0857438	0.299
SLC29A4	-0.0228849	0.907
SLC2A1	-0.141953	0.285
SLC2A1-DT	-0.1443131	0.476
SLC2A10	0.0122174	0.841
SLC2A11	0.2074412	0.000588
SLC2A12	-0.1485343	0.194
SLC2A13	-0.1319347	0.149
SLC2A3	-0.4321974	0.125
SLC2A4	-0.4401973	0.0561
SLC2A4RG	-0.1370315	0.0645
SLC2A5	-0.3042951	0.19
SLC2A6	-0.1943747	0.393
SLC2A8	-0.1307839	0.0476
SLC2A9	-0.1289309	0.292
SLC2A9-AS1	0.169153	0.407
SLC30A1	-0.0590537	0.4
SLC30A4	-0.0470036	0.724
SLC30A5	-0.1337719	0.00617
SLC30A6	-0.1577143	0.0056
SLC30A7	-0.0954737	0.197
SLC30A9	-0.1367911	0.00189
SLC31A1	-0.284011	0.0091
SLC31A2	0.1389621	0.317
SLC33A1	-0.1065831	0.0745
SLC34A2	0.0708894	0.604
SLC34A3	0.6368414	0.00464
SLC35A1	-0.0772594	0.255
SLC35A2	-0.0970579	0.0857
SLC35A3	-0.0158074	0.801
SLC35A4	-0.1084273	0.0892
SLC35A5	-0.1416077	0.00258
SLC35B1	-0.1630429	0.0249
SLC35B2	-0.1902234	0.00195
SLC35B3	-0.1389616	0.00135
SLC35B4	0.3046966	0.0076
SLC35C1	-0.2374706	0.0319
SLC35C2	-0.016979	0.734
SLC35D1	-0.0207251	0.661
SLC35D2	-0.0763236	0.171
SLC35D3	-0.4839644	0.143
SLC35E1	-0.0625529	0.154
SLC35E2A	0.1269301	0.0987
SLC35E2B	0.2852078	7.4e-05
SLC35E3	0.014242	0.681
SLC35E4	0.0698177	0.144
SLC35F2	-0.2740641	0.0372
SLC35F3	-0.439832	0.022
SLC35F5	-0.0881475	0.0488
SLC35F6	-0.0549464	0.338
SLC35G1	-0.1670569	0.127
SLC35G2	0.2050256	0.0816
SLC36A1	-0.0076345	0.947
SLC36A4	0.0121602	0.835
SLC37A1	0.020696	0.615
SLC37A2	0.2523811	0.185
SLC37A3	-0.0535825	0.195
SLC37A4	0.0092027	0.829
SLC38A1	-0.1314542	0.16
SLC38A10	0.0229453	0.713
SLC38A2	-0.0931965	0.368
SLC38A4	0.1418803	0.501
SLC38A4-AS1	-0.1661814	0.0466
SLC38A5	0.1107952	0.458
SLC38A6	0.0753976	0.111
SLC38A7	0.0396564	0.461
SLC38A9	-0.0611463	0.163
SLC39A1	-0.1360993	0.0343
SLC39A10	0.2130763	0.0369
SLC39A11	-0.150306	0.0329
SLC39A13	-0.0399072	0.473
SLC39A14	-0.2772613	0.0394
SLC39A3	-0.1503281	0.0208
SLC39A4	0.0006477	0.994
SLC39A5	0.0854307	0.495
SLC39A6	-0.1275392	0.019
SLC39A7	-0.1704738	0.117
SLC39A8	0.0532479	0.795
SLC39A9	-0.1650622	0.000148
SLC3A1	0.0094113	0.793
SLC3A2	0.0410421	0.826
SLC40A1	-0.0739683	0.492
SLC41A1	0.1167685	0.191
SLC41A2	-0.2622911	0.00876
SLC41A3	-0.0662235	0.219
SLC41A3-AS1	0.0969923	0.408
SLC43A1	0.0805947	0.59
SLC43A2	0.0073617	0.899
SLC43A3	0.0222436	0.874
SLC44A1	-0.1595929	0.00275
SLC44A2	0.0196996	0.743
SLC44A3	-0.3678506	1.12e-05
SLC44A3-AS1	-0.0675643	0.576
SLC44A4	0.0132511	0.805
SLC44A5	0.4356217	0.122
SLC45A1	-0.110656	0.318
SLC45A2	0.4627516	0.0174
SLC45A3	-0.0662653	0.591
SLC45A4	0.0287122	0.691
SLC46A1	0.0818	0.00526
SLC46A2	0.6491452	0.00137
SLC46A3	-0.0359706	0.457
SLC47A1	-0.2083787	0.438
SLC47A2	0.0457	0.766
SLC48A1	0.0189447	0.817
SLC49A3	0.0872402	0.251
SLC49A4	-0.0710633	0.121
SLC4A11	0.1424687	0.0895
SLC4A1AP	-0.0765298	0.0522
SLC4A2	0.0814963	0.0867
SLC4A3	0.0564613	0.574
SLC4A4	-0.1459146	0.153
SLC4A5	0.3343976	0.00289
SLC4A7	-0.0418998	0.657
SLC4A8	0.0463683	0.582
SLC4A8-AS1	-0.0826748	0.608
SLC4A9	0.3356596	0.0345
SLC50A1	-0.122756	0.129
SLC51A	0.0054093	0.967
SLC51B	-0.4079677	0.000237
SLC52A1	0.1245538	0.11
SLC52A2	-0.1712602	0.0953
SLC52A3	-0.3997395	0.00682
SLC5A1	-0.4148287	0.00164
SLC5A10	-0.0531824	0.56
SLC5A11	0.012414	0.971
SLC5A12	0.1942933	0.549
SLC5A2	-0.0052142	0.935
SLC5A3	0.131902	0.0542
SLC5A5	-0.1540144	0.692
SLC5A6	0.0010324	0.985
SLC5A7	0.357307	0.213
SLC5A8	-0.5707666	0.00521
SLC5A9	0.3935345	0.0261
SLC66A1	0.0563076	0.221
SLC66A2	-0.0189521	0.811
SLC66A3	0.0088767	0.819
SLC6A1	0.6570327	0.0563
SLC6A12	0.5461148	0.0284
SLC6A13	0.7406317	0.00446
SLC6A14	-0.2351182	0.106
SLC6A15	-0.3995868	0.14
SLC6A16	0.3574583	0.004
SLC6A17	-0.1538891	0.589
SLC6A20	-0.2486686	0.394
SLC6A4	-0.0414861	0.861
SLC6A6	-0.0081676	0.942
SLC6A8	-0.1797157	0.0864
SLC6A9	0.1391358	0.0159
SLC7A1	-0.0969395	0.157
SLC7A11	-0.151286	0.764
SLC7A11-AS1	-0.5275385	0.263
SLC7A2	0.0261503	0.793
SLC7A4	0.0375863	0.699
SLC7A5	-0.0546769	0.87
SLC7A5P2	0.2424877	0.0317
SLC7A6	0.2659671	5.16e-06
SLC7A6OS	0.2335991	2.39e-06
SLC7A7	-0.0425982	0.801
SLC7A8	-0.0982987	0.473
SLC7A9	0.5468445	0.00414
SLC8A1	0.2394913	0.412
SLC8B1	-0.0401398	0.67
SLC9A1	0.0089078	0.926
SLC9A2	-0.4916559	0.00421
SLC9A3	0.0131041	0.905
SLC9A3-AS1	0.2372243	0.171
SLC9A3R1-AS1	-0.099184	0.199
SLC9A4	-0.8330913	3.23e-05
SLC9A5	0.3585253	0.00306
SLC9A6	-0.0482167	0.291
SLC9A7	-0.1168502	0.101
SLC9A7P1	-0.037274	0.773
SLC9A8	0.1989951	0.014
SLC9A9	-0.2030882	0.154
SLC9B1	-0.2178906	0.00761
SLC9B2	-0.3637354	0.00318
SLC9C1	0.5014663	0.00492
SLC9C2	0.4233309	0.0166
SLCO1B3	-0.3610365	0.276
SLCO1B3-SLCO1B7	-0.4546971	0.171
SLCO1C1	0.1108641	0.675
SLCO2A1	0.7090282	0.000816
SLCO2B1	-0.1952248	0.591
SLCO3A1	0.2261252	0.0833
SLCO4A1	0.2238624	0.491
SLCO4A1-AS2	0.0341387	0.756
SLCO4C1	-0.0907239	0.362
SLCO5A1	-1.3001569	0.000395
SLF1	0.0115582	0.775
SLF2	0.1237858	0.00746
SLFN11	0.2353748	0.0143
SLFN12	0.0734065	0.379
SLFN12L	0.1392391	0.403
SLFN13	0.2809188	0.00498
SLFN14	0.4550856	0.011
SLFN5	-0.0501379	0.546
SLFNL1	0.5305946	0.000117
SLFNL1-AS1	0.2346135	0.00151
SLIRP	-0.293164	0.000117
SLIT1	0.227438	0.0557
SLIT2	0.4069513	0.124
SLIT3	1.0746901	0.000335
SLIT3-AS2	0.6019567	0.000881
SLITRK5	-0.1177944	0.466
SLITRK6	0.0333428	0.843
SLK	-0.095185	0.0608
SLMAP	-0.0632456	0.108
SLMO2-ATP5E	-0.3300733	8.54e-05
SLPI	-0.4003675	0.00228
SLTM	0.0274667	0.38
SLU7	-0.1231422	0.00913
SLURP2	-0.7885822	0.0296
SLX1A	-0.0712904	0.345
SLX1A-SULT1A3	-0.0062458	0.943
SLX1B	-0.0916135	0.26
SLX1B-SULT1A4	-0.0218761	0.807
SLX4	0.3253806	0.00822
SLX4IP	0.2025496	0.000498
SLX9	-0.1622123	0.00141
SMAD1	-0.0882294	0.04
SMAD1-AS1	-0.1068625	0.217
SMAD2	-0.0634638	0.103
SMAD3	0.0506322	0.298
SMAD4	-0.012127	0.686
SMAD5	-0.0352067	0.516
SMAD6	-0.0397456	0.738
SMAD7	0.0258092	0.736
SMAD9	0.0411297	0.779
SMAGP	-0.2209043	0.0157
SMANTIS	0.6381352	0.00115
SMAP1	-0.2219648	0.00479
SMAP2	-0.0241764	0.61
SMARCA1	-0.0159112	0.85
SMARCA2	-0.0187745	0.698
SMARCA4	0.0797113	0.0347
SMARCA5	-0.1077776	0.017
SMARCA5-AS1	-0.189927	0.225
SMARCAD1	-0.0113768	0.772
SMARCAL1	-0.0071076	0.855
SMARCB1	-0.0543955	0.147
SMARCC1	-0.0808879	0.06
SMARCC2	0.1354855	0.000279
SMARCD1	0.0752871	0.012
SMARCD2	-0.0714578	0.114
SMARCD3	0.259535	0.00193
SMARCE1	-0.1184151	0.0032
SMC1A	0.0982203	0.287
SMC1B	0.1173552	0.334
SMC2	-0.0359333	0.697
SMC2-DT	0.1405649	0.391
SMC3	-0.0286583	0.629
SMC4	-0.0386469	0.543
SMC5	-0.0502074	0.447
SMC5-DT	-0.0001485	0.999
SMC6	-0.1126751	0.15
SMCHD1	0.0599846	0.461
SMCO4	-0.326068	0.00943
SMCR8	0.0461898	0.366
SMDT1	-0.1950637	0.0038
SMG1	0.2598477	0.00838
SMG1-DT	0.1793497	0.128
SMG1P1	0.2481388	0.0284
SMG1P2	-0.0505154	0.393
SMG1P3	0.2168007	0.0569
SMG1P5	-0.0498653	0.484
SMG1P6	0.0652258	0.389
SMG1P7	0.308704	0.0328
SMG5	0.032001	0.463
SMG6	0.0653654	0.0901
SMG7	0.1225178	0.00126
SMG7-AS1	0.2483199	0.0196
SMG8	-0.1292691	0.00739
SMG9	0.0642166	0.316
SMILR	-0.1997882	0.286
SMIM1	0.0362329	0.816
SMIM10	0.0818556	0.684
SMIM10L1	-0.1365074	0.0145
SMIM10L2A	0.1559653	0.17
SMIM10L2B	0.153775	0.356
SMIM11	-0.1476954	0.0209
SMIM12	-0.1278014	0.00589
SMIM13	-0.185613	0.00233
SMIM14	-0.1770775	0.00243
SMIM14-DT	0.2620156	0.00446
SMIM15	-0.103667	0.0582
SMIM15-AS1	0.0524961	0.366
SMIM19	-0.1881805	0.0016
SMIM2	0.0224141	0.85
SMIM2-AS1	0.0112983	0.913
SMIM20	-0.1859483	0.062
SMIM22	-0.2981388	0.000818
SMIM26	-0.2795634	7.83e-05
SMIM27	-0.1690854	0.00741
SMIM29	-0.136065	0.0438
SMIM3	-0.1925398	0.0366
SMIM30	-0.2920798	5.7e-06
SMIM31	-0.3074918	0.00897
SMIM33	-0.3210005	0.277
SMIM34	0.2623804	0.0134
SMIM35	0.0433191	0.785
SMIM38	0.5663389	0.0121
SMIM41	-0.1847039	0.056
SMIM5	0.2292241	0.0127
SMIM6	-0.2147649	0.256
SMIM7	-0.1429347	0.00582
SMIM8	-0.1635559	0.00224
SMKR1	-0.1604195	0.0283
SMN1	0.0229991	0.738
SMN2	0.0746711	0.411
SMNDC1	-0.0839588	0.0877
SMO	-0.0581359	0.536
SMOC1	-1.3000649	5.82e-05
SMOC2	0.0448233	0.8
SMOX	-0.3074582	0.00811
SMPD1	-0.1103109	0.188
SMPD2	-0.0384021	0.473
SMPD3	0.098063	0.265
SMPD4	0.1375938	0.00129
SMPD4BP	0.2967793	0.00208
SMPDL3A	-0.1955183	0.0487
SMPDL3B	-0.0865186	0.658
SMS	-0.1671659	0.0241
SMTN	0.2361856	0.0854
SMTNL1	0.7782986	0.0162
SMTNL2	0.4426988	0.0224
SMU1	-0.1318629	8.82e-05
SMUG1	-0.1449585	0.0157
SMUG1-AS1	0.6144346	0.0581
SMURF1	0.1215251	0.00117
SMURF2	-0.0107754	0.771
SMURF2P1-LRRC37BP1	4.51e-05	0.999
SMYD2	-0.0720836	0.188
SMYD3	-0.0891845	0.143
SMYD4	-0.001074	0.978
SMYD5	-0.0366679	0.354
SNAI2	-0.2968856	0.227
SNAI3	0.1559096	0.25
SNAI3-AS1	0.2409197	0.0111
SNAP23	-0.1105536	0.0286
SNAP25	0.0670345	0.807
SNAP25-AS1	-0.0437788	0.772
SNAP29	-0.1647965	0.000936
SNAP47	-0.0723003	0.0661
SNAPC1	-0.1545208	0.00491
SNAPC2	-0.0374635	0.791
SNAPC3	0.1213029	0.00626
SNAPC4	0.16063	0.0506
SNAPC5	-0.1426307	0.00161
SNAPIN	-0.1685361	0.000937
SNCA	-0.5510056	0.0147
SNCAIP	0.0489731	0.582
SNCG	0.046589	0.842
SND1	-0.0803441	0.234
SND1-IT1	0.4375815	0.00523
SNED1	0.4748392	0.000652
SNED1-AS1	0.7945383	0.000457
SNF8	-0.1718852	0.00122
SNHG1	-0.0228446	0.819
SNHG10	0.1135723	0.162
SNHG11	0.0018051	0.978
SNHG12	0.1252297	0.188
SNHG14	0.0385302	0.493
SNHG15	-0.0925711	0.281
SNHG16	-0.1503042	0.0592
SNHG17	-0.1217679	0.256
SNHG18	-0.3738714	0.000664
SNHG19	-0.2712366	0.00766
SNHG20	0.145645	0.0362
SNHG21	0.1630893	0.0347
SNHG22	-0.0419824	0.553
SNHG25	-0.0241587	0.853
SNHG28	0.4658921	0.000159
SNHG29	-0.3301627	9.56e-05
SNHG3	0.180842	0.0651
SNHG30	-0.1475968	0.00445
SNHG31	-0.0537425	0.732
SNHG32	-0.2031367	0.00174
SNHG4	0.2561145	0.00129
SNHG5	-0.6846236	0.000548
SNHG6	-0.1529531	0.0311
SNHG7	-0.2010335	0.00916
SNHG8	-0.3614084	0.000682
SNHG9	-0.5004264	4.11e-05
SNIP1	-0.0814855	0.0463
SNN	-0.0218408	0.767
SNORA1	0.0473592	0.775
SNORA10	-0.0190333	0.908
SNORA100	-0.0494413	0.353
SNORA103	-0.1465395	0.18
SNORA104	-0.0095218	0.932
