ID	padj	P.Value	lfcSE	stat	logFC	baseMean	Gene.symbol	Gene.title
57205	0.599185	4.28E-01	0.0652	-0.7918881	-0.0516593	728.39	ATP10D	ATPase phospholipid transporting 10D (putative)
101928441	0.599403	4.29E-01	0.3428	-0.791574	-0.2713898	16.64	LOC101928441	uncharacterized LOC101928441
8341	0.599418	4.29E-01	0.1127	-0.7914911	-0.0892196	37.92	H2BC15	H2B clustered histone 15
9150	0.599418	4.29E-01	0.038	-0.7914603	-0.0300622	1612.57	CTDP1	CTD phosphatase subunit 1
57591	0.599506	4.29E-01	0.0455	0.7913051	0.0359782	1063.05	MRTFA	myocardin related transcription factor A
83888	0.599635	4.29E-01	0.2511	0.7911004	0.1986829	86.3	FGFBP2	fibroblast growth factor binding protein 2
84467	0.599709	4.29E-01	0.2367	0.7909623	0.1871836	15.6	FBN3	fibrillin 3
7122	0.599955	4.29E-01	0.3684	0.7906132	0.2912248	9.09	CLDN5	claudin 5
10461	0.599991	4.29E-01	0.1356	0.7904978	0.107173	294.55	MERTK	"MER proto-oncogene, tyrosine kinase"
11252	0.599991	4.29E-01	0.0431	-0.7904755	-0.0340349	4374.63	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
107986854	0.600074	4.29E-01	0.1444	0.7902359	0.1140827	14.52	LOC107986854	uncharacterized LOC107986854
107986980	0.600074	4.29E-01	0.1511	-0.7902317	-0.1194267	35.55	LINC02055	long intergenic non-protein coding RNA 2055
105370422	0.600074	4.29E-01	0.2058	-0.7902773	-0.162669	188.28	LINC02300	long intergenic non-protein coding RNA 2300
55805	0.600259	4.30E-01	0.0597	0.7899572	0.0471974	1529.32	LRP2BP	LRP2 binding protein
55815	0.600329	4.30E-01	0.0718	0.7897972	0.0566991	4006.28	TSNAXIP1	translin associated factor X interacting protein 1
7638	0.600329	4.30E-01	0.1432	0.7897773	0.113113	53.26	ZNF221	zinc finger protein 221
1363	0.600404	4.30E-01	0.2956	-0.7896385	-0.2333886	486.1	CPE	carboxypeptidase E
102723568	0.60045	4.30E-01	0.1944	-0.7894396	-0.1534344	38.2	LOC102723568	uncharacterized LOC102723568
55810	0.60045	4.30E-01	0.0427	0.7895299	0.0337421	648.08	FOXJ2	forkhead box J2
10800	0.60045	4.30E-01	0.1976	-0.7894429	-0.1559689	74.63	CYSLTR1	cysteinyl leukotriene receptor 1
105375921	0.600559	4.30E-01	0.1019	0.7891647	0.0804167	22	LOC105375921	uncharacterized LOC105375921
90313	0.600559	4.30E-01	0.0661	-0.7892155	-0.0521638	1374.04	TP53I13	tumor protein p53 inducible protein 13
25966	0.600559	4.30E-01	0.0505	0.7891763	0.0398219	1456.17	C2CD2	C2 calcium dependent domain containing 2
84226	0.600744	4.30E-01	0.0676	0.788749	0.0532953	106.9	C2orf16	chromosome 2 open reading frame 16
57060	0.600744	4.30E-01	0.0915	0.7887735	0.0721642	377.25	PCBP4	poly(rC) binding protein 4
79041	0.600744	4.30E-01	0.083	-0.7887786	-0.0654666	228.99	TMEM38A	transmembrane protein 38A
103021294	0.600744	4.30E-01	0.0633	-0.7888783	-0.0499027	1217.25	ABALON	apoptotic BCL2L1-antisense long non-coding RNA
3073	0.600832	4.30E-01	0.0595	-0.7885535	-0.0469465	2918.52	HEXA	hexosaminidase subunit alpha
9001	0.600832	4.30E-01	0.2348	0.7885468	0.1851239	55.47	HAP1	huntingtin associated protein 1
4296	0.600952	4.31E-01	0.0703	0.7883054	0.0553856	1533.38	MAP3K11	mitogen-activated protein kinase kinase kinase 11
4051	0.600952	4.31E-01	0.3486	0.7883129	0.2747838	1177.66	CYP4F3	cytochrome P450 family 4 subfamily F member 3
84527	0.601003	4.31E-01	0.0733	0.7881962	0.0577581	381.5	ZNF559	zinc finger protein 559
23032	0.601154	4.31E-01	0.0484	-0.7879169	-0.0381276	2393.39	USP33	ubiquitin specific peptidase 33
651337	0.601154	4.31E-01	0.1145	0.7879175	0.0902338	44.86	LOC651337	uncharacterized LOC651337
57620	0.601275	4.31E-01	0.0474	-0.7877215	-0.0373523	4631.42	STIM2	stromal interaction molecule 2
105375767	0.601611	4.31E-01	0.1248	-0.7872056	-0.0982323	24.29	LOC105375767	uncharacterized LOC105375767
286256	0.601611	4.31E-01	0.1846	0.7871685	0.1453233	68.59	LCN12	lipocalin 12
6348	0.601611	4.31E-01	0.3899	-0.7871707	-0.3069345	69.29	CCL3	C-C motif chemokine ligand 3
8395	0.601762	4.31E-01	0.1258	-0.7869358	-0.0990324	880.54	PIP5K1B	phosphatidylinositol-4-phosphate 5-kinase type 1 beta
23431	0.601903	4.31E-01	0.0476	-0.7867156	-0.0374159	542.27	AP4E1	adaptor related protein complex 4 subunit epsilon 1
57823	0.601905	4.31E-01	0.2183	-0.7866668	-0.1717683	766.93	SLAMF7	SLAM family member 7
284013	0.601917	4.32E-01	0.1489	-0.7866039	-0.1171578	1972.36	VMO1	vitelline membrane outer layer 1 homolog
101929574	0.601928	4.32E-01	0.1625	-0.7865438	-0.1277982	19.99	TSPAN14-AS1	TSPAN14 antisense RNA 1
105378568	0.602014	4.32E-01	0.0939	0.7863906	0.0738707	112.62	LOC105378568	uncharacterized LOC105378568
105369850	0.602032	4.32E-01	0.114	-0.7863219	-0.0896272	22.16	LOC105369850	uncharacterized LOC105369850
117584	0.60205	4.32E-01	0.0483	0.7862522	0.0380148	903.38	RFFL	ring finger and FYVE like domain containing E3 ubiquitin protein ligase
140462	0.602265	4.32E-01	0.1255	0.7859417	0.0985971	377.6	ASB9	ankyrin repeat and SOCS box containing 9
7436	0.602442	4.32E-01	0.0834	-0.7856406	-0.0655409	992.79	VLDLR	very low density lipoprotein receptor
118430	0.602442	4.32E-01	0.3668	0.7855364	0.2881639	858.32	MUCL1	mucin like 1
29919	0.602442	4.32E-01	0.0495	-0.7855932	-0.0388655	801.94	RMC1	regulator of MON1-CCZ1
140894	0.602442	4.32E-01	0.0869	0.7855635	0.0682503	25.58	CNBD2	cyclic nucleotide binding domain containing 2
80772	0.602498	4.32E-01	0.0595	-0.7854208	-0.0467134	936.6	CPTP	ceramide-1-phosphate transfer protein
9854	0.602614	4.32E-01	0.0484	0.7852319	0.0379883	4086.04	C2CD2L	C2CD2 like
11135	0.602815	4.32E-01	0.1659	-0.7849383	-0.1302537	272.15	CDC42EP1	CDC42 effector protein 1
9635	0.602848	4.33E-01	0.1778	-0.7848029	-0.1395228	7334.57	CLCA2	chloride channel accessory 2
113791	0.602848	4.33E-01	0.0586	-0.7847871	-0.04598	3397.63	PIK3IP1	phosphoinositide-3-kinase interacting protein 1
10149	0.602848	4.33E-01	0.1308	0.7847565	0.1026367	27.75	ADGRG2	adhesion G protein-coupled receptor G2
4867	0.602851	4.33E-01	0.0499	0.7847028	0.0391372	5340.56	NPHP1	nephrocystin 1
100101148	0.602851	4.33E-01	0.1193	-0.7846581	-0.0935943	581.32	LOC100101148	FKBP prolyl isomerase 6 pseudogene
6927	0.602921	4.33E-01	0.2159	0.7845255	0.1693752	93.13	HNF1A	HNF1 homeobox A
285613	0.602989	4.33E-01	0.0893	0.7843942	0.0700287	158.4	RELL2	RELT like 2
115362	0.603279	4.33E-01	0.1059	-0.783947	-0.0830061	738.62	GBP5	guanylate binding protein 5
84085	0.603279	4.33E-01	0.1003	-0.7838984	-0.0786084	558.69	FBXO30	F-box protein 30
51512	0.603279	4.33E-01	0.1183	-0.7839373	-0.092725	62.23	GTSE1	G2 and S-phase expressed 1
107986311	0.603313	4.33E-01	0.1905	-0.7837937	-0.1492929	8.31	LINC02435	long intergenic non-protein coding RNA 2435
5179	0.603313	4.33E-01	0.1988	-0.7837621	-0.1558048	14.3	PENK	proenkephalin
203414	0.60345	4.33E-01	0.0611	-0.7835477	-0.0478721	60.03	LINC01560	long intergenic non-protein coding RNA 1560
134430	0.603497	4.33E-01	0.05	-0.7833957	-0.0391396	996.31	WDR36	WD repeat domain 36
105376294	0.603497	4.33E-01	0.1716	-0.7834217	-0.1344421	56.05	LOC105376294	
83857	0.603682	4.34E-01	0.1483	-0.7831214	-0.1161302	590.44	TMTC1	transmembrane O-mannosyltransferase targeting cadherins 1
134957	0.603737	4.34E-01	0.0493	-0.7829131	-0.0386226	888.69	STXBP5	syntaxin binding protein 5
3990	0.603737	4.34E-01	0.1811	-0.7829617	-0.1417663	18.21	LIPC	"lipase C, hepatic type"
55898	0.603737	4.34E-01	0.0499	-0.7829525	-0.039085	1496.69	UNC45A	unc-45 myosin chaperone A
100507171	0.603971	4.34E-01	0.0723	0.7825796	0.0565436	73.12	BOLA3-DT	BOLA3 divergent transcript
4641	0.604098	4.34E-01	0.1125	-0.7823768	-0.0879995	2652.12	MYO1C	myosin IC
5137	0.604105	4.34E-01	0.1531	0.7823212	0.1197772	82.79	PDE1C	phosphodiesterase 1C
1431	0.604155	4.34E-01	0.0367	0.7822126	0.0287373	3342.89	CS	citrate synthase
400728	0.604334	4.34E-01	0.1621	0.7819458	0.1267332	17.31	FAM87B	family with sequence similarity 87 member B
84628	0.604508	4.34E-01	0.1916	0.7816865	0.149795	12.51	NTNG2	netrin G2
7006	0.604659	4.35E-01	0.0888	0.7814541	0.0694213	67.92	TEC	tec protein tyrosine kinase
414760	0.604772	4.35E-01	0.1156	-0.7812692	-0.0902774	138.34	HCG14	HLA complex group 14
105379839	0.604787	4.35E-01	0.1349	-0.781203	-0.1053934	12.35	LOC105379839	uncharacterized LOC105379839
390877	0.604796	4.35E-01	0.0867	0.7811451	0.0677472	29.19	LOC390877	adenylate kinase isoenzyme 1-like
2745	0.605001	4.35E-01	0.1534	-0.780847	-0.1197999	971.12	GLRX	glutaredoxin
977	0.605067	4.35E-01	0.1154	-0.7807196	-0.0901262	5036.22	CD151	CD151 molecule (Raph blood group)
124	0.605188	4.35E-01	0.1501	0.7805218	0.1171564	121.3	ADH1A	"alcohol dehydrogenase 1A (class I), alpha polypeptide"
3868	0.605188	4.35E-01	0.3858	-0.7804767	-0.3011385	25.76	KRT16	keratin 16
10217	0.605316	4.35E-01	0.0637	-0.7801394	-0.0497149	1294.41	CTDSPL	CTD small phosphatase like
7037	0.605316	4.35E-01	0.2038	0.7802105	0.159016	2492.18	TFRC	transferrin receptor
100506851	0.605316	4.35E-01	0.0945	0.7801037	0.073722	849.94	LOC100506851	uncharacterized LOC100506851
10045	0.605316	4.35E-01	0.0622	0.7800845	0.0484829	1028.44	SH2D3A	SH2 domain containing 3A
946	0.605316	4.35E-01	0.301	0.7801704	0.234825	102.02	SIGLEC6	sialic acid binding Ig like lectin 6
349667	0.605365	4.35E-01	0.1448	-0.7799776	-0.1129052	13.29	RTN4RL2	reticulon 4 receptor like 2
105373262	0.605407	4.35E-01	0.3265	0.7798783	0.2546642	66.45	LOC105373262	uncharacterized LOC105373262
431705	0.605421	4.36E-01	0.2237	0.7796721	0.1743769	14.43	ASTL	astacin like metalloendopeptidase
131034	0.605421	4.36E-01	0.3012	-0.7797536	-0.2348553	43.54	CPNE4	copine 4
6678	0.605421	4.36E-01	0.3001	0.7797777	0.2340003	122.24	SPARC	secreted protein acidic and cysteine rich
105378268	0.605421	4.36E-01	0.0785	-0.779709	-0.0612316	194.66	LOC105378268	uncharacterized LOC105378268
107985979	0.605451	4.36E-01	0.157	0.7795886	0.1223671	27.06	LOC107985979	
7473	0.605472	4.36E-01	0.1135	-0.7795154	-0.0884438	64.04	WNT3	Wnt family member 3
285540	0.605663	4.36E-01	0.0794	-0.7792354	-0.061885	68.39	SEPSECS-AS1	SEPSECS antisense RNA 1 (head to head)
1743	0.605671	4.36E-01	0.0275	-0.7791305	-0.0214176	2465.91	DLST	dihydrolipoamide S-succinyltransferase
150084	0.605671	4.36E-01	0.3473	-0.7791527	-0.2705932	9.78	IGSF5	immunoglobulin superfamily member 5
105378988	0.605746	4.36E-01	0.1673	-0.7789918	-0.1302982	16.05	LOC105378988	uncharacterized LOC105378988
57469	0.605985	4.36E-01	0.1571	0.7786521	0.1223554	32.51	PNMA8B	PNMA family member 8B
27178	0.606001	4.36E-01	0.3046	0.7785857	0.2371551	17.4	IL37	interleukin 37
83590	0.606036	4.36E-01	0.07	-0.778464	-0.0544918	943.6	TMUB1	transmembrane and ubiquitin like domain containing 1
120863	0.606036	4.36E-01	0.0947	-0.7784481	-0.0737307	48.06	DEPDC4	DEP domain containing 4
10390	0.606052	4.36E-01	0.0354	-0.7783346	-0.0275315	1996.25	CEPT1	choline/ethanolamine phosphotransferase 1
6003	0.606052	4.36E-01	0.2833	0.7783685	0.2205109	17.86	RGS13	regulator of G protein signaling 13
916	0.606119	4.36E-01	0.1723	-0.7782053	-0.1340804	193.82	CD3E	CD3 epsilon subunit of T-cell receptor complex
23105	0.606219	4.37E-01	0.201	-0.7779679	-0.1563729	44.72	FSTL4	follistatin like 4
60681	0.606219	4.37E-01	0.2286	-0.7780141	-0.1778241	143.65	FKBP10	FKBP prolyl isomerase 10
148213	0.606219	4.37E-01	0.0761	-0.7779419	-0.0592125	321.39	ZNF681	zinc finger protein 681
10449	0.606329	4.37E-01	0.1614	0.7777601	0.1255099	471.18	ACAA2	acetyl-CoA acyltransferase 2
8404	0.606496	4.37E-01	0.2972	0.7775085	0.2310386	986.72	SPARCL1	SPARC like 1
3581	0.606515	4.37E-01	0.1517	0.7774376	0.117961	107.12	IL9R	interleukin 9 receptor
8942	0.60652	4.37E-01	0.1849	-0.7773479	-0.1437436	336.12	KYNU	kynureninase
6347	0.60652	4.37E-01	0.3677	-0.7773377	-0.2858475	70.22	CCL2	C-C motif chemokine ligand 2
9914	0.606662	4.37E-01	0.0661	0.7771169	0.0513609	8998.58	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
27287	0.606678	4.37E-01	0.249	0.77705	0.1934677	10.38	VENTX	VENT homeobox
388125	0.606953	4.37E-01	0.2305	-0.7766665	-0.1790527	197.5	C2CD4B	C2 calcium dependent domain containing 4B
340542	0.607142	4.38E-01	0.2654	-0.7763893	-0.2060455	106.61	BEX5	brain expressed X-linked 5
10866	0.607224	4.38E-01	0.1978	-0.7762415	-0.1535192	1441.47	HCP5	HLA complex P5
123283	0.607324	4.38E-01	0.0434	-0.7760726	-0.0336555	376.92	TARS3	threonyl-tRNA synthetase 3
106699570	0.607408	4.38E-01	0.138	-0.7758748	-0.1070368	18.89	DYNC1LI2-DT	DYNC1LI2 divergent transcript
55244	0.607408	4.38E-01	0.2686	-0.7758989	-0.2083787	60.1	SLC47A1	solute carrier family 47 member 1
113115	0.607488	4.38E-01	0.1121	0.7757294	0.0869976	72.03	MTFR2	mitochondrial fission regulator 2
353091	0.607492	4.38E-01	0.1342	0.7756305	0.1041174	144.15	RAET1G	retinoic acid early transcript 1G
9063	0.607492	4.38E-01	0.0459	0.7756489	0.03558	937.65	PIAS2	protein inhibitor of activated STAT 2
79922	0.607588	4.38E-01	0.068	0.7754655	0.0527214	233.16	MRM1	mitochondrial rRNA methyltransferase 1
105372253	0.607588	4.38E-01	0.1943	-0.7754187	-0.1506783	27.84	LOC105372253	uncharacterized LOC105372253
23559	0.607608	4.38E-01	0.0706	0.7753467	0.0547012	2836.28	WBP1	WW domain binding protein 1
5287	0.607616	4.38E-01	0.0611	0.7752109	0.0473361	1093.4	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta
126375	0.607616	4.38E-01	0.0649	-0.7752197	-0.0503399	125.95	ZNF792	zinc finger protein 792
107987272	0.607616	4.38E-01	0.0737	-0.775196	-0.0571603	228.66	LOC107987272	uncharacterized LOC107987272
348825	0.607636	4.38E-01	0.3273	-0.775077	-0.2536614	333.55	TPRXL	tetrapeptide repeat homeobox like (pseudogene)
2974	0.607636	4.38E-01	0.3277	0.7750822	0.2539712	174.83	GUCY1B2	guanylate cyclase 1 soluble subunit beta 2 (pseudogene)
6855	0.60764	4.38E-01	0.0921	0.7750244	0.071384	95	SYP	synaptophysin
201255	0.607887	4.39E-01	0.0744	-0.7746713	-0.0576654	2883.03	LRRC45	leucine rich repeat containing 45
105372245	0.607887	4.39E-01	0.0702	-0.7746285	-0.0543504	55.75	LOC105372245	uncharacterized LOC105372245
163404	0.607987	4.39E-01	0.267	0.7744588	0.2067903	10.55	PLPPR5	phospholipid phosphatase related 5
105376155	0.608069	4.39E-01	0.1522	0.7743117	0.1178177	11.22	LOC105376155	uncharacterized LOC105376155
3614	0.608273	4.39E-01	0.091	0.7740158	0.0704288	1046.61	IMPDH1	inosine monophosphate dehydrogenase 1
83591	0.608296	4.39E-01	0.0721	0.7739408	0.0557896	203.21	THAP2	THAP domain containing 2
388759	0.608375	4.39E-01	0.1876	0.7737967	0.1451442	9.5	LINC02897	long intergenic non-protein coding RNA 2897
9603	0.608451	4.39E-01	0.114	0.7736571	0.0882266	495.64	NFE2L3	NFE2 like bZIP transcription factor 3
132989	0.608522	4.39E-01	0.0669	-0.7735223	-0.0517565	110.94	C4orf36	chromosome 4 open reading frame 36
2119	0.608595	4.39E-01	0.155	-0.7733868	-0.1198618	128.92	ETV5	ETS variant transcription factor 5
5028	0.608712	4.39E-01	0.2079	-0.7731841	-0.1607096	229.03	P2RY1	purinergic receptor P2Y1
100505538	0.608712	4.39E-01	0.0727	0.7731492	0.0561976	165.88	RBM26-AS1	RBM26 antisense RNA 1
9419	0.608817	4.40E-01	0.0495	-0.7729741	-0.0382736	1037.3	CRIPT	CXXC repeat containing interactor of PDZ3 domain
143872	0.609098	4.40E-01	0.0664	0.7725554	0.0513073	1987	ARHGAP42	Rho GTPase activating protein 42
2322	0.609098	4.40E-01	0.2082	-0.7725369	-0.1608052	11.58	FLT3	fms related receptor tyrosine kinase 3
10262	0.60931	4.40E-01	0.0415	-0.7722126	-0.0320264	2526.66	SF3B4	splicing factor 3b subunit 4
56254	0.60931	4.40E-01	0.0437	-0.7721828	-0.0337605	2597.81	RNF20	ring finger protein 20
84898	0.609507	4.40E-01	0.2233	-0.7718959	-0.1723489	335.12	PLXDC2	plexin domain containing 2
102467073	0.609513	4.40E-01	0.1412	-0.7718127	-0.1089946	73.56	PDCD6-DT	PDCD6 divergent transcript
30008	0.609513	4.40E-01	0.0963	0.7717936	0.0743343	532.86	EFEMP2	EGF containing fibulin extracellular matrix protein 2
101928230	0.609631	4.40E-01	0.1378	0.7715812	0.106355	39.23	LOC101928230	uncharacterized LOC101928230
4731	0.609631	4.40E-01	0.0381	-0.7715555	-0.0293898	1347.74	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3
105371956	0.609822	4.41E-01	0.2638	-0.7712754	-0.2034351	52.13	LOC105371956	uncharacterized LOC105371956
148741	0.609914	4.41E-01	0.088	-0.7711158	-0.0678906	1586.9	ANKRD35	ankyrin repeat domain 35
6868	0.609927	4.41E-01	0.072	0.7710521	0.0555183	842.47	ADAM17	ADAM metallopeptidase domain 17
57801	0.610069	4.41E-01	0.1193	-0.7708328	-0.091983	929.58	HES4	hes family bHLH transcription factor 4
27	0.610146	4.41E-01	0.0747	-0.7706438	-0.0575297	1291.89	ABL2	"ABL proto-oncogene 2, non-receptor tyrosine kinase"
57211	0.610146	4.41E-01	0.1607	0.7706896	0.1238606	168.84	ADGRG6	adhesion G protein-coupled receptor G6
5947	0.610281	4.41E-01	0.21	0.7704322	0.1617739	264.91	RBP1	retinol binding protein 1
54554	0.610281	4.41E-01	0.0402	-0.7703843	-0.0309832	1611.06	WDR5B	WD repeat domain 5B
25844	0.610643	4.41E-01	0.0473	-0.769896	-0.0363871	4346.39	YIPF3	Yip1 domain family member 3
10873	0.610665	4.41E-01	0.0847	0.7698219	0.0651892	1733.94	ME3	malic enzyme 3
106632260	0.610698	4.41E-01	0.3399	-0.7697344	-0.261647	25.16	RNA5-8SN1	"RNA, 5.8S ribosomal N1"
3300	0.610818	4.42E-01	0.0571	-0.7695413	-0.0439127	6639.09	DNAJB2	DnaJ heat shock protein family (Hsp40) member B2
26147	0.611149	4.42E-01	0.0692	0.769091	0.0531912	200.11	PHF19	PHD finger protein 19
440515	0.611242	4.42E-01	0.0732	-0.7689298	-0.056252	445.03	ZNF506	zinc finger protein 506
105376033	0.611448	4.42E-01	0.1519	0.7686322	0.1167302	19.27	LOC105376033	uncharacterized LOC105376033
55251	0.611476	4.42E-01	0.0474	0.768551	0.03644	2414.87	PCMTD2	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2
79746	0.611483	4.42E-01	0.2225	0.7684951	0.1709953	187.62	ECHDC3	enoyl-CoA hydratase domain containing 3
2743	0.611537	4.42E-01	0.1472	-0.7683338	-0.1130847	212.12	GLRB	glycine receptor beta
23370	0.611537	4.42E-01	0.0434	0.7683608	0.0333365	2851.81	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18
107985923	0.611546	4.42E-01	0.1227	0.7682765	0.094304	20.97	LOC107985923	uncharacterized LOC107985923
29109	0.611642	4.42E-01	0.0975	0.768112	0.0748862	959.02	FHOD1	formin homology 2 domain containing 1
101928403	0.611703	4.42E-01	0.0657	0.7679901	0.0504627	137.4	EIF2AK3-DT	EIF2AK3 divergent transcript
36	0.611921	4.43E-01	0.055	-0.7676774	-0.0422484	1445.8	ACADSB	acyl-CoA dehydrogenase short/branched chain
105377115	0.611971	4.43E-01	0.2219	0.7675699	0.1703152	8.9	LOC105377115	uncharacterized LOC105377115
90506	0.612137	4.43E-01	0.0762	0.76732	0.0584756	18364.28	LRRC46	leucine rich repeat containing 46
152048	0.612389	4.43E-01	0.062	-0.7669062	-0.0475412	107.9	GOLGA4-AS1	GOLGA4 antisense RNA 1
54762	0.612389	4.43E-01	0.0683	0.7669406	0.0523865	2590.51	GRAMD1C	GRAM domain containing 1C
9786	0.612389	4.43E-01	0.0376	0.7668715	0.0288045	900.9	KIAA0586	KIAA0586
105370458	0.612645	4.43E-01	0.1229	-0.7664652	-0.0942188	15.33	SEC23A-AS1	SEC23A antisense RNA 1
80205	0.612645	4.43E-01	0.0715	0.7664778	0.0548129	2764.47	CHD9	chromodomain helicase DNA binding protein 9
126868	0.612674	4.43E-01	0.1882	0.7663819	0.1442333	13.87	MAB21L3	mab-21 like 3
139285	0.612833	4.44E-01	0.0961	0.7661419	0.0736615	200.06	AMER1	APC membrane recruitment protein 1
100507634	0.612852	4.44E-01	0.0866	0.7659871	0.0663559	26.09	LOC100507634	uncharacterized LOC100507634
9818	0.612852	4.44E-01	0.0392	-0.7659765	-0.030051	1516.94	NUP58	nucleoporin 58
145783	0.612852	4.44E-01	0.062	-0.7659862	-0.0474607	86.44	TCF12-DT	TCF12 divergent transcript
154664	0.613132	4.44E-01	0.1984	0.7655883	0.1518739	24563.06	ABCA13	ATP binding cassette subfamily A member 13
10288	0.613235	4.44E-01	0.2699	0.7654155	0.2065778	82.42	LILRB2	leukocyte immunoglobulin like receptor B2
340390	0.613254	4.44E-01	0.2356	0.7653452	0.1802807	419.91	WDR97	WD repeat domain 97
100507135	0.613341	4.44E-01	0.1127	0.7651449	0.0862498	41.83	SPART-AS1	SPART antisense RNA 1
105370183	0.613341	4.44E-01	0.1621	0.7651657	0.1240492	9.79	LINC00390	long intergenic non-protein coding RNA 390
101927468	0.613425	4.44E-01	0.1527	-0.7649953	-0.1168095	27.25	LOC101927468	uncharacterized LOC101927468
128338	0.613563	4.44E-01	0.0607	-0.7647352	-0.0463894	2915.04	DRAM2	DNA damage regulated autophagy modulator 2
28227	0.613563	4.44E-01	0.1041	0.7647332	0.0795863	975.43	PPP2R3B	protein phosphatase 2 regulatory subunit B''beta
914	0.613728	4.45E-01	0.1924	-0.764485	-0.1470699	217.72	CD2	CD2 molecule
1660	0.613789	4.45E-01	0.0456	-0.7643633	-0.0348651	5393.29	DHX9	DExH-box helicase 9
5045	0.613975	4.45E-01	0.1056	-0.7640898	-0.0806587	1349.4	FURIN	"furin, paired basic amino acid cleaving enzyme"
102724398	0.614171	4.45E-01	0.1638	0.7638037	0.1251183	15.78	CH507-42P11.6	uncharacterized CH507-42P11.6
606551	0.614204	4.45E-01	0.0755	-0.7637168	-0.0576389	49.29	UBE2MP1	ubiquitin conjugating enzyme E2 M pseudogene 1
59285	0.614255	4.45E-01	0.106	0.7636076	0.0809381	6303.6	CACNG6	calcium voltage-gated channel auxiliary subunit gamma 6
26240	0.614334	4.45E-01	0.0647	-0.7634172	-0.0493939	791.21	FAM50B	family with sequence similarity 50 member B
155368	0.614334	4.45E-01	0.1966	-0.7634285	-0.1500591	1081.18	METTL27	methyltransferase like 27
713	0.614395	4.45E-01	0.3286	-0.7632746	-0.2508492	1447.07	C1QB	complement C1q B chain
4010	0.614395	4.45E-01	0.2796	0.7632483	0.2134189	13.71	LMX1B	LIM homeobox transcription factor 1 beta
3081	0.614395	4.45E-01	0.2635	0.7632003	0.2010867	1033.6	HGD	"homogentisate 1,2-dioxygenase"
541565	0.614423	4.45E-01	0.0583	0.7631191	0.04451	156.88	C8orf58	chromosome 8 open reading frame 58
10228	0.614487	4.45E-01	0.0501	-0.7629935	-0.0382409	1105.5	STX6	syntaxin 6
148327	0.614772	4.46E-01	0.121	-0.7626001	-0.0922476	1784.31	CREB3L4	cAMP responsive element binding protein 3 like 4
112268170	0.615144	4.46E-01	0.0542	-0.7621005	-0.0412758	1605.18	LOC112268170	translation initiation factor IF-2-like
1521	0.615159	4.46E-01	0.2776	0.7619875	0.2115418	95.5	CTSW	cathepsin W
4549	0.615159	4.46E-01	0.1497	-0.7620221	-0.1140537	34357.91	RNR1	s-rRNA
107986587	0.615173	4.46E-01	0.1118	0.761876	0.0851413	20.37	ABCF1-DT	ABCF1 divergent transcript
112611	0.615173	4.46E-01	0.0642	-0.7618755	-0.0489464	444.08	RWDD2A	RWD domain containing 2A
3113	0.615257	4.46E-01	0.2513	-0.7614823	-0.1913779	6976.18	HLA-DPA1	"major histocompatibility complex, class II, DP alpha 1"
8676	0.615257	4.46E-01	0.1159	0.7616445	0.0882485	676.33	STX11	syntaxin 11
115426	0.615257	4.46E-01	0.0513	0.7615733	0.0390937	921.46	UHRF2	ubiquitin like with PHD and ring finger domains 2
338699	0.615257	4.46E-01	0.0459	-0.7614663	-0.0349873	3528.95	ANKRD42	ankyrin repeat domain 42
8399	0.615257	4.46E-01	0.1209	-0.7614426	-0.0920751	878.1	PLA2G10	phospholipase A2 group X
3294	0.615257	4.46E-01	0.2444	0.7615179	0.1860853	139.55	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
54828	0.615257	4.46E-01	0.0662	-0.7617236	-0.0504432	3669.05	BCAS3	BCAS3 microtubule associated cell migration factor
3720	0.615272	4.46E-01	0.0891	-0.7613319	-0.0678696	512.31	JARID2	jumonji and AT-rich interaction domain containing 2
80183	0.615272	4.46E-01	0.2812	0.7613297	0.2140574	32.28	RUBCNL	rubicon like autophagy enhancer
8567	0.615274	4.46E-01	0.0445	0.76128	0.0339073	2324.52	MADD	MAP kinase activating death domain
646951	0.615516	4.47E-01	0.1827	-0.7609381	-0.139046	9	MINDY4B	MINDY family member 4B
3357	0.615547	4.47E-01	0.2321	-0.7608212	-0.1765871	34.8	HTR2B	5-hydroxytryptamine receptor 2B
390963	0.615547	4.47E-01	0.0842	0.7608056	0.0640518	501.77	ZNF818P	"zinc finger protein 818, pseudogene"
100128191	0.615549	4.47E-01	0.087	-0.7606914	-0.0662019	165.07	TMPO-AS1	TMPO antisense RNA 1
105370594	0.615549	4.47E-01	0.147	-0.7607454	-0.1118047	9	LOC105370594	uncharacterized LOC105370594
126231	0.615549	4.47E-01	0.1333	0.7606614	0.1014071	62.46	ZNF573	zinc finger protein 573
10309	0.615559	4.47E-01	0.09	0.7606017	0.0684594	3730.87	CCNO	cyclin O
285193	0.615658	4.47E-01	0.0755	0.7604095	0.0573986	379.13	DUSP28	dual specificity phosphatase 28
