Updated.gene.symbol	logFC	P.Value
CNTN1	-0.713	0.000129
PACSIN3	-0.713	6.78e-12
PRMT1	-0.713	2.04e-12
TMEM254	-0.713	3.65e-09
DUSP14	-0.712	5.27e-06
PCBD2	-0.712	3.12e-08
PRRC2C	-0.712	1.58e-07
PUF60	-0.712	2.73e-13
TMEM97	-0.712	4.57e-05
DERL1	-0.711	1.29e-14
OSTC	-0.711	3.73e-13
PTPN3	-0.711	4.76e-09
PLP2	-0.71	3.64e-12
SF3B3	-0.71	3.56e-15
CCHCR1	-0.709	1.18e-14
CNPY2	-0.709	6.64e-14
POU2AF3	-0.709	0.000147
INO80B	-0.709	7.04e-11
MYNN	-0.709	3.1e-09
PALB2	-0.709	1.56e-10
SMS	-0.709	1.06e-06
SNHG1	-0.709	1.94e-07
MAGEA10	-0.708	0.000753
BZW1	-0.707	1.12e-08
GAMT	-0.707	1.85e-09
KDELR1	-0.707	1.91e-09
MDFI	-0.707	2.04e-08
PTRH2	-0.707	1.37e-11
SEC61G	-0.707	1e-16
ZBTB33	-0.707	6.37e-09
FAM98A	-0.706	5.05e-19
GTF2E2	-0.706	6.3e-11
JARID2	-0.706	1.24e-07
NME4	-0.706	3.06e-09
PLD5	-0.706	0.000236
SH3RF2	-0.706	0.000641
DDX18	-0.705	3.37e-15
SLC41A2	-0.705	0.000419
PGAP4	-0.705	0.000289
NDUFS8	-0.704	1.1e-15
MRPS24	-0.704	4.24e-15
ZNF469	-0.704	8.14e-10
EPIST	-0.702	5.6e-05
MANF	-0.702	3.4e-11
MTMR4	-0.702	1.67e-11
BOLA2-SMG1P6	-0.702	1.98e-10
DAZAP2	-0.701	9.98e-09
MPLKIP	-0.701	1.02e-10
NARF	-0.701	2.01e-16
PSMB3	-0.701	5.03e-18
SNAP47	-0.701	4.54e-19
CDH2	-0.7	3.41e-05
FKBP3	-0.7	1.29e-12
GAD1	-0.7	4.83e-09
GCN1	-0.7	5.46e-15
OIP5-AS1	-0.7	3.57e-08
SNHG16	-0.7	1.1e-10
CACNA2D1	-0.699	0.0011
CEP70	-0.699	5.46e-06
GOSR2	-0.699	9.79e-11
BTF3L4	-0.698	1.5e-13
CELSR3	-0.698	2.88e-08
COIL	-0.698	1.66e-11
DNAJA3	-0.698	8.4e-16
FUT6	-0.698	3.34e-07
C9orf40	-0.697	1.36e-11
SNRNP200	-0.697	7.2e-16
NPW	-0.697	0.000135
SDCCAG8	-0.697	0.000122
SLFN5	-0.697	0.000151
AFG2B	-0.697	1.01e-08
SRPRA	-0.697	2.52e-06
DDX49	-0.696	1.05e-08
DPCD	-0.696	1.91e-07
GRB7	-0.696	6.67e-07
LCOR	-0.696	2.01e-09
RTN4R	-0.696	7.54e-09
TMEM186	-0.696	3.35e-16
CTSK	-0.695	0.00102
DLX1	-0.695	6.18e-05
FASTKD3	-0.695	3.48e-09
PITPNA-AS1	-0.695	1.2e-09
RHBDD3	-0.695	5.12e-10
SERBP1	-0.695	8.79e-14
ARIH1	-0.694	2.26e-07
NRK	-0.694	8.34e-05
PRRC1	-0.694	5.61e-13
DGUOK	-0.693	1.1e-12
PDP1	-0.693	1.23e-05
PHF13	-0.693	1.72e-09
POT1	-0.693	2.08e-11
KRT33A	-0.692	0.000495
PMS2	-0.692	7.28e-16
TTF2	-0.692	5.38e-09
ARK2N	-0.691	4.27e-09
CHPF2	-0.691	1.46e-11
DLX4	-0.691	1.39e-05
GNB1L	-0.691	1.96e-13
MOGS	-0.691	5.27e-15
SNAPC1	-0.691	9.47e-08
ELMO3	-0.69	2.31e-08
PRRX2	-0.69	9.61e-08
CABLES2	-0.689	3.06e-13
LINC00668	-0.689	3.96e-07
MKLN1	-0.689	2.25e-12
PRKAB2	-0.689	4.66e-09
TFAM	-0.689	3.94e-09
ZDHHC5	-0.689	7.18e-10
CALR	-0.688	3.99e-08
DNAJC2	-0.688	2.48e-09
GEN1	-0.688	1.52e-08
SLC25A17	-0.688	1.86e-12
MEAK7	-0.688	9.97e-09
WEE1	-0.688	4.46e-07
ALX1	-0.687	0.000643
ANKRD39	-0.687	4.29e-13
DIAPH3	-0.687	5.07e-09
MTERF1	-0.687	1.18e-10
MTERF3	-0.687	3.72e-09
MYL6B	-0.687	1.53e-10
NDUFAF7	-0.687	2.26e-13
PIGN	-0.687	3.52e-07
STRAP	-0.687	5.43e-11
DDX42	-0.686	0.000119
DUS3L	-0.686	3.5e-07
FOXP2	-0.686	0.000193
LOC100289361	-0.686	4.16e-08
NDUFAF6	-0.686	7.59e-07
MAP3K7	-0.686	5.83e-09
SEMA3A	-0.686	2.27e-05
B4GALT2	-0.685	4.49e-14
GPR84	-0.685	0.000911
GSS	-0.685	2.63e-12
METTL26	-0.685	2.49e-11
OAT	-0.685	3.99e-11
POLR2B	-0.685	5.24e-15
SEC24D	-0.685	2.92e-08
SH3PXD2B	-0.685	1.77e-06
TRIP11	-0.685	6.07e-08
GOLGA3	-0.684	6.81e-16
NLK	-0.684	4.4e-10
SLC12A2	-0.684	6.86e-06
TMEM131	-0.684	5.77e-11
ZMYM4	-0.684	1.21e-12
ARL9	-0.683	6.06e-08
ATP5MC3	-0.683	5.52e-14
CSNK1E	-0.683	4.11e-08
PPP1R16A	-0.683	3.05e-05
TTI1	-0.683	2.51e-10
MRPL51	-0.682	1.67e-12
PCGF3	-0.682	7.23e-10
SPPL3	-0.682	1.37e-14
TFCP2	-0.682	5.08e-09
GAN	-0.681	3.56e-09
GPRC5B	-0.681	3.2e-05
KBTBD6	-0.681	7.2e-08
ATP6V1A	-0.68	3.21e-05
CUX1	-0.68	0.000181
KIAA1549	-0.68	4.47e-06
MRPS18A	-0.68	5.48e-09
PPP2R1B	-0.68	1.52e-09
TRMT6	-0.68	1.63e-07
ASCC1	-0.679	4.25e-10
C8orf82	-0.678	4.81e-08
FBXO28	-0.678	1.72e-10
SEPTIN2	-0.678	1.32e-05
USP5	-0.678	3.38e-12
PTCD1	-0.677	4.38e-12
CORO2A	-0.677	2.25e-06
FOXL2	-0.677	7.09e-06
PDIA3	-0.677	4.73e-12
SNRPG	-0.677	8.19e-14
SUPT3H	-0.677	1.59e-08
ZNF696	-0.677	3.6e-11
CEP128	-0.676	9.69e-10
SMOX	-0.676	1.28e-11
SLFN13	-0.675	4.96e-05
CLPX	-0.674	6.34e-11
DDX52	-0.674	2.8e-11
DLGAP4	-0.674	4.39e-11
TBC1D16	-0.674	2.16e-11
DOCK7	-0.673	6.5e-11
FAM217B	-0.673	9.24e-07
IGHV3-72	-0.673	9.41e-07
PCSK6	-0.673	9.38e-05
FBXO41	-0.673	1.29e-10
PAQR3	-0.673	4.68e-08
POLDIP2	-0.673	1.06e-13
UHMK1	-0.673	3.2e-07
URI1	-0.673	1.41e-08
CASP3	-0.672	6.49e-14
GMPPA	-0.672	2.32e-13
H2AC11	-0.672	3.3e-09
ILVBL	-0.672	6.46e-07
LARS2	-0.672	1.79e-07
NFE2L1	-0.672	5.95e-10
PARP2	-0.672	1.82e-08
PDZD11	-0.672	3.19e-13
PGAP1	-0.672	1.83e-06
SHC1	-0.672	3.46e-06
TCOF1	-0.672	9.2e-15
CDK8	-0.671	1.61e-09
CLEC11A	-0.671	8.84e-06
DAP	-0.671	2.21e-07
HSPBP1	-0.671	6.72e-12
RRP7A	-0.671	1.63e-06
FAM161A	-0.67	3.94e-08
GOPC	-0.67	3.45e-10
NOC2L	-0.67	8.76e-13
PCOLCE	-0.67	0.000438
PSMD4	-0.67	5.26e-20
PTPN14	-0.67	2.54e-09
RNASE7	-0.67	0.000124
RPS6KB1	-0.67	5.24e-09
GPATCH2	-0.669	4.15e-06
LYRM4-AS1	-0.669	4.15e-11
MUC16	-0.669	2.23e-05
SLC13A5	-0.669	6.14e-06
SLC2A4RG	-0.669	9.31e-11
CASP2	-0.668	3.25e-11
POLR3G	-0.668	1.09e-09
TMEM223	-0.668	1.86e-12
DYNLL2	-0.667	9.78e-07
FBXL19	-0.667	6.29e-17
NOMO1	-0.667	1.46e-13
NT5DC2	-0.667	1.71e-06
SMO	-0.667	3.65e-13
SORL1	-0.667	1.44e-05
ACBD3	-0.666	1.66e-05
ARL6IP6	-0.666	2.38e-08
CREB3L4	-0.666	4.02e-07
KPNB1	-0.666	1.49e-11
PART1	-0.666	1.41e-06
PRRC2B	-0.666	3.31e-09
SPARC	-0.666	4.15e-06
STRA6	-0.666	1.23e-08
CANT1	-0.665	8.51e-14
FAHD1	-0.665	5.52e-09
HMGXB4	-0.665	9.44e-12
STK31	-0.665	6.1e-10
TPGS2	-0.665	7.41e-07
NOL3	-0.664	6.05e-07
ORC4	-0.664	1.51e-08
TRIM37	-0.664	2.74e-14
VPS25	-0.664	4.18e-15
AGK	-0.663	2.69e-16
DNAAF2	-0.663	3.03e-10
LRFN3	-0.663	1.62e-09
OPA1	-0.663	1.77e-07
RNF39	-0.663	4.92e-06
SNHG17	-0.663	0.000104
ALDH1B1	-0.662	5.03e-09
ATP5MC1	-0.662	3.09e-10
CSNK1G1	-0.662	1.24e-10
TRPV4	-0.662	3.15e-08
ZNF326	-0.662	7.81e-08
COA7	-0.661	8.16e-10
COMMD2	-0.661	6.26e-10
GPS1	-0.661	1.9e-15
MRPL58	-0.661	5.88e-10
ADSS2	-0.66	1.59e-11
HROB	-0.66	3.08e-11
COL16A1	-0.66	0.000114
NOP16	-0.66	1.38e-06
POLA1	-0.66	1.27e-07
PUS7L	-0.66	2.16e-11
TRUB1	-0.66	3.04e-11
ABHD11	-0.659	2.72e-08
CBX4	-0.659	2.26e-12
KLF3	-0.659	5.79e-09
OTUB1	-0.659	7.11e-12
NCLN	-0.659	4.74e-12
SNRPA	-0.659	3.73e-12
ZFX	-0.659	1.52e-09
ZNF581	-0.659	9.15e-12
PPP4C	-0.658	1.94e-14
TPST1	-0.658	2.5e-08
EBP	-0.657	9.16e-10
PDCD5	-0.657	3.91e-09
CD276	-0.656	6.66e-12
IDH1	-0.656	9.14e-07
ORC2	-0.656	1.75e-13
RRP15	-0.656	2.29e-11
WDR3	-0.656	4.4e-09
AHDC1	-0.655	4.49e-08
FZD1	-0.655	1.51e-05
PSMG1	-0.655	4.3e-08
SETD6	-0.655	4.2e-08
CBFB	-0.654	2.7e-06
GLTP	-0.654	7.31e-05
ISLR	-0.654	0.00076
LSM7	-0.654	1.2e-11
NCOA3	-0.654	2.66e-08
NFATC2IP	-0.654	2.69e-11
P2RY6	-0.654	9.2e-07
BAG4	-0.653	3.38e-07
FNTB	-0.653	1.01e-11
UBA5	-0.653	1.36e-14
ALAD	-0.652	6.56e-09
ALG1	-0.652	1.33e-15
BCL2L13	-0.652	1.25e-07
C11orf24	-0.652	1.87e-13
DDX56	-0.652	2.93e-10
FRMD5	-0.652	6.58e-05
MAGT1	-0.652	3.71e-08
SLC22A18	-0.652	3.87e-07
TMEM201	-0.652	4.31e-10
WDR45B	-0.652	2.49e-13
C16orf74	-0.651	2.22e-08
DHRS11	-0.651	3.92e-07
DPY30	-0.651	4.27e-15
HRAS	-0.651	3.35e-06
IPO9	-0.651	4.12e-15
RPLP0	-0.651	1.88e-16
SEPHS1	-0.651	3.34e-10
EI24	-0.65	8.35e-13
GLB1L2	-0.65	7.06e-05
MAPK14	-0.65	5.94e-07
CISD2	-0.649	5.37e-12
HSPA9	-0.649	5.77e-09
NACC1	-0.649	2.98e-14
URB1-AS1	-0.649	1.51e-08
HES2	-0.648	4.55e-06
LOC100287525	-0.648	4.83e-10
MBTPS2	-0.648	1.23e-11
SATB2	-0.648	5.56e-06
FOXK1	-0.647	8.43e-07
H3C4	-0.647	6.29e-08
PLD6	-0.647	1.84e-08
LRFN4	-0.646	3.09e-14
LYRM4	-0.646	1.78e-09
MARS2	-0.646	1.19e-07
USP39	-0.646	8.88e-12
ZNF7	-0.646	5.42e-09
BEND3	-0.645	3.75e-13
DAP3	-0.645	1.21e-17
DUSP9	-0.645	7.25e-10
NUP88	-0.645	5.16e-10
TBL2	-0.645	1.1e-15
TMPO-AS1	-0.645	3.74e-16
VDAC3	-0.645	1.48e-07
WDR74	-0.645	5.51e-11
GTF2IRD2	-0.644	2.44e-05
HMCES	-0.644	9.2e-09
INA	-0.644	0.000251
NDUFB5	-0.644	3.35e-10
POLE3	-0.644	1.31e-10
SARS2	-0.644	1.45e-08
YIF1A	-0.644	7.33e-07
ZNF827	-0.644	7.45e-07
CASKIN1	-0.643	2.1e-12
DBF4B	-0.643	1.87e-15
RPF2	-0.643	5.98e-09
ATP23	-0.642	1.67e-06
GPR176	-0.642	0.00021
RRP36	-0.642	2.37e-11
SMIM10L1	-0.642	3.87e-06
UBE2L3	-0.642	4.97e-14
ANKIB1	-0.641	1.13e-14
EIF1AX	-0.641	7.93e-08
FARP2	-0.641	1.64e-09
FBXL4	-0.641	2.29e-11
FIP1L1	-0.641	1.31e-09
FKBPL	-0.641	6.14e-09
FZD2	-0.641	9.67e-05
GGT5	-0.641	5.39e-05
RAC3	-0.641	5.67e-10
SYNGAP1	-0.641	6.61e-11
HGSNAT	-0.64	7.52e-08
OXLD1	-0.64	2.19e-10
PRRT3-AS1	-0.64	1.29e-06
PRSS3P2	-0.64	3.24e-10
CDIN1	-0.639	3.59e-09
GRSF1	-0.639	2.34e-16
DTX2	-0.639	5.18e-09
PIAS2	-0.639	1.67e-07
PUM2	-0.639	1.21e-09
TNPO3	-0.639	1.68e-13
EIF5B	-0.638	1.38e-09
GATC	-0.638	1.32e-08
NFE2L2	-0.638	9.83e-08
PLAGL2	-0.638	2.18e-07
PRDX2	-0.638	9.74e-09
PRKCSH	-0.638	3.19e-11
STAMBP	-0.638	2.59e-09
AGA	-0.637	2.58e-05
C1orf56	-0.637	2.7e-05
DSG2-AS1	-0.637	4.91e-09
PPARA	-0.637	5.72e-07
SRP72	-0.637	1.83e-10
CENPQ	-0.636	2.48e-08
CHCHD10	-0.636	7.3e-06
CHST1	-0.636	0.00036
CSTF3	-0.636	1.8e-07
GTF3C4	-0.636	1.99e-08
MFSD4B	-0.636	2.74e-09
PSMC3	-0.636	2.09e-09
RBBP4	-0.636	1.18e-06
SALL4	-0.636	1.71e-11
SPDEF	-0.636	0.000221
WDR54	-0.636	1.32e-05
BTBD2	-0.635	2.15e-11
CCDC127	-0.635	1.07e-12
CLCN2	-0.635	2.94e-13
ISYNA1	-0.635	6.38e-05
MOB1A	-0.635	2.67e-09
PHF14	-0.635	3.94e-11
SMYD5	-0.635	3.55e-15
TKFC	-0.635	4.71e-08
TUFM	-0.635	1.94e-14
CHMP4B	-0.634	2.93e-07
GPN1	-0.634	6.64e-19
MED1	-0.634	4.14e-08
P2RY2	-0.634	7.33e-05
RBM12	-0.634	1.49e-08
SYAP1	-0.634	2.02e-08
THOC5	-0.634	4.08e-09
UBE2O	-0.634	2.01e-16
C17orf58	-0.633	6.49e-08
LOC105376379	-0.633	1.23e-06
TENM3	-0.633	7.27e-05
TMEM38B	-0.633	8.73e-07
BUD23	-0.633	3.67e-13
ANAPC11	-0.632	9.1e-16
CYP2J2	-0.632	1.08e-05
HASPIN	-0.632	3.29e-13
TAF1D	-0.632	1.16e-07
NMT1	-0.632	1.23e-11
THUMPD3	-0.632	7.75e-17
TIGD5	-0.632	3.22e-14
CLDN4	-0.631	0.000506
DCAF10	-0.631	5.97e-09
FUNDC1	-0.631	3.82e-09
GEMIN7	-0.631	1.71e-11
H2BC12	-0.631	7.21e-05
KCTD11	-0.631	2.68e-05
LIMA1	-0.631	0.000544
UBE2M	-0.631	7.05e-08
INTS11	-0.63	1.23e-14
EXOC5	-0.63	0.000298
GLMP	-0.63	2.35e-08
H1-10	-0.63	1.16e-08
IP6K2	-0.63	1.02e-06
LDHB	-0.63	7.67e-10
ODF2	-0.63	1.69e-12
POM121	-0.63	4.66e-09
COG5	-0.629	4.57e-11
TEX10	-0.629	1.29e-08
CCDC6	-0.628	2.47e-10
FAM131A	-0.628	1.33e-06
GXYLT2	-0.628	0.000144
MRPL24	-0.628	1.84e-12
PTPRH	-0.628	5.12e-09
RALGAPB	-0.628	3.31e-09
TARBP2	-0.628	9.19e-13
PPIH	-0.627	3.36e-10
SH3GL1	-0.627	4.49e-16
TLK1	-0.627	7.54e-07
ZRANB3	-0.627	4.33e-09
C17orf100	-0.626	3.24e-10
LINC01806	-0.626	4.31e-05
NFYA	-0.626	2.94e-10
PABPC1	-0.626	4.67e-19
PSMC3IP	-0.626	3.24e-08
TAF6	-0.626	4.72e-16
TXNL4B	-0.626	1.62e-08
UEVLD	-0.626	0.000186
CEP250	-0.625	2.26e-17
DHX35	-0.625	9.07e-07
JMY	-0.625	3.56e-07
SLC30A9	-0.625	1.15e-06
TCP11L1	-0.625	3.47e-07
TOMM40	-0.625	1.26e-10
ALDH4A1	-0.624	1.27e-06
SRSF9	-0.624	4.29e-16
HCCS	-0.624	3.28e-12
TIMM23	-0.624	5.14e-12
TYRO3	-0.624	2.41e-06
WDR59	-0.624	8.84e-14
YIPF5	-0.624	1.57e-07
APEX1	-0.623	3.81e-13
CILK1	-0.623	4.06e-06
ATP5MJ	-0.622	3.78e-07
CBX5	-0.622	2.29e-07
RELCH	-0.622	7e-07
SDHAP1	-0.622	9.15e-11
TONSL	-0.622	2.07e-09
UBE2W	-0.622	2.62e-09
ARFGEF2	-0.621	3.09e-12
ARPP19	-0.621	6.42e-10
ICE1	-0.62	1.11e-07
LINC00960	-0.62	0.000372
LRRC58	-0.62	3.4e-07
NFXL1	-0.62	1.82e-07
TMEM263	-0.62	7.51e-08
TOX4	-0.62	1.79e-06
TRAIP	-0.62	4.41e-17
IRS1	-0.619	0.00053
LUC7L2	-0.619	9.7e-17
MCM3AP-AS1	-0.619	1.49e-08
NKIRAS2	-0.619	1.06e-12
SEMA3F	-0.619	2.93e-06
SLC27A4	-0.619	2.73e-09
TP53	-0.619	1.66e-06
ZG16B	-0.619	0.000123
MEGF10	-0.618	0.000297
PCNX2	-0.618	8.98e-14
PMM2	-0.618	4.79e-13
TNFRSF11A	-0.618	0.000264
ZNF318	-0.618	1.65e-08
DPAGT1	-0.617	6.02e-11
GCFC2	-0.617	4.25e-10
HBS1L	-0.617	7.9e-10
HFE	-0.617	5.18e-06
HR	-0.617	1.25e-06
WDR46	-0.617	5.83e-12
ZNF281	-0.617	1.37e-06
MRPS34	-0.616	1.14e-12
POLR1C	-0.616	2.31e-06
SMIM13	-0.616	6.15e-08
SURF6	-0.616	1.15e-12
CCN6	-0.616	0.000137
ARHGAP11A	-0.615	3.47e-13
GNB1	-0.615	8.47e-10
POLR3E	-0.615	5.27e-11
EDN2	-0.614	2.5e-05
KLHL11	-0.614	4.3e-09
MRM2	-0.614	7.57e-12
SREBF1	-0.614	1.19e-07
TMEM209	-0.614	2.48e-07
C21orf91	-0.613	4.2e-05
DHX33	-0.613	4.64e-09
EIF3I	-0.613	1.61e-13
IGF2BP1	-0.613	3.49e-05
SLC9A3-AS1	-0.613	2.43e-06
EBNA1BP2	-0.613	1.28e-11
USP48	-0.613	1.5e-08
ILRUN	-0.612	4.99e-07
DESI1	-0.612	2.56e-06
MESP1	-0.612	1.01e-05
MOSPD1	-0.612	1.97e-09
QSOX2	-0.612	1.48e-14
SNF8	-0.612	3.07e-14
DFFA	-0.611	1.14e-10
DOLPP1	-0.611	3.98e-15
GLYATL2	-0.611	0.000121
SYTL1	-0.611	1.55e-05
DARS1	-0.61	2.71e-12
DDX55	-0.61	1.18e-09
FBXL18	-0.61	6.58e-12
OAZ1	-0.61	2.81e-10
LTB4R	-0.61	5.03e-05
UTP18	-0.61	3.88e-11
CACUL1	-0.609	3.73e-07
CPNE5	-0.609	5.07e-05
HOXA11	-0.609	2.47e-06
HUWE1	-0.609	5.27e-13
LAS1L	-0.609	8.63e-08
LGALS3BP	-0.609	5.8e-05
MAPK12	-0.609	1.8e-06
NTPCR	-0.609	7.9e-09
ACAT2	-0.608	4.54e-05
ADAM19	-0.608	9.81e-05
CHST3	-0.608	4.41e-06
ELL3	-0.608	8.41e-06
GARIN5A	-0.608	1.04e-07
FTSJ3	-0.608	1.78e-16
GEMIN4	-0.608	2.22e-08
SLC3A2	-0.608	4.16e-08
EXOSC2	-0.607	1.31e-09
KCMF1	-0.607	1.74e-12
LARS1	-0.607	1.8e-09
MMACHC	-0.607	1.19e-08
MOCS3	-0.607	1.23e-09
MRPS35	-0.607	1.7e-11
RBCK1	-0.607	1.73e-09
ATXN10	-0.606	2.89e-10
GPR158	-0.606	0.000231
HAT1	-0.606	8.43e-12
WNT3	-0.606	1.01e-06
MLF2	-0.606	4.91e-11
MRPL52	-0.606	2.63e-09
RBM14	-0.606	5.92e-06
AMPD3	-0.605	4.65e-05
USP10	-0.605	1.42e-05
GSTZ1	-0.604	1.76e-06
LOC374443	-0.604	4.77e-05
MRPL21	-0.604	8.8e-08
OVOL2	-0.604	4.55e-05
TAF5	-0.604	3.09e-07
THEM6	-0.604	1.42e-05
API5	-0.603	1.24e-06
CENPJ	-0.603	1.47e-08
IGHV3-47	-0.603	1.48e-07
SLC30A6	-0.603	1.51e-13
EIF2S1	-0.602	7.8e-12
HDHD3	-0.602	1.55e-07
NEPRO	-0.602	1.03e-12
ROR2	-0.602	8.69e-07
APBA2	-0.601	8e-08
ESPN	-0.601	1.25e-10
HDLBP	-0.601	7.86e-13
NSF	-0.601	2e-11
MCRIP2	-0.601	2.86e-07
PDS5A	-0.601	5.56e-10
TBCE	-0.601	1.28e-08
VDAC1	-0.601	8.67e-12
DHX37	-0.6	1.37e-12
FRMD8	-0.6	2.31e-07
H2AC7	-0.6	1.51e-11
HNRNPM	-0.6	1.05e-06
NUTM2A-AS1	-0.6	3.37e-06
RIDA	-0.6	2.39e-06
SAMD1	-0.6	1.68e-12
TRIM24	-0.6	6.82e-06
HS6ST1	-0.599	5.9e-06
PDRG1	-0.599	8.09e-12
RCC1L	-0.599	2.62e-09
AFG3L2	-0.598	5.35e-10
MANEA	-0.598	3.58e-11
PNCK	-0.598	1.35e-06
UBE2E3	-0.598	7.34e-09
WDR86	-0.598	6.76e-05
CDC123	-0.597	6.57e-10
CRELD2	-0.597	1.51e-08
EXOC4	-0.597	5.39e-07
FANCL	-0.597	1.02e-07
IL22RA1	-0.597	1.63e-06
ITM2C	-0.597	4.19e-07
MYCN	-0.597	1.4e-05
RAB34	-0.597	8.84e-11
PCAT7	-0.597	4.95e-11
QRSL1	-0.597	2.4e-08
RITA1	-0.597	1.76e-08
SYNDIG1	-0.597	2.34e-05
TMEM182	-0.597	8.04e-15
AP1G1	-0.596	1.33e-11
ARMCX5	-0.596	1.12e-06
PLGRKT	-0.596	9.86e-05
SRRM3	-0.596	1.04e-13
TRAM2	-0.596	2.21e-06
AMZ2	-0.595	4.4e-12
TMEM185A	-0.595	7.36e-09
USP18	-0.595	5.99e-06
DCPS	-0.594	2.88e-14
EFR3A	-0.594	1.29e-09
LOC100130691	-0.594	7.91e-05
DTNB-AS1	-0.594	0.000267
PDCD11	-0.594	1.83e-11
YRDC	-0.594	1.51e-08
EMC8	-0.593	5.61e-15
RAB26	-0.593	9.59e-10
SLC39A7	-0.593	6.75e-08
TLE1	-0.593	3.52e-05
UQCRC1	-0.593	5.16e-10
GPR180	-0.592	1.12e-10
MRPL40	-0.592	2.01e-08
NRAS	-0.592	2.57e-07
ATP1B3	-0.591	8.76e-06
ATP5F1B	-0.591	2e-13
MRPL9	-0.591	8.28e-13
MRPS7	-0.591	1.17e-11
TCF20	-0.591	1.56e-12
TUBBP5	-0.591	2.18e-06
AEBP2	-0.59	1.18e-06
ATF2	-0.59	2.2e-06
B4GALNT1	-0.59	1.02e-07
BRCA2	-0.59	3.8e-11
ERI2	-0.59	2.79e-06
NAB1	-0.59	1.05e-05
PPP2R3B	-0.59	1.58e-07
SPCS3	-0.59	8.41e-07
VCP	-0.59	6.82e-09
FOXRED1	-0.589	1.89e-12
GTF2H4	-0.589	1.99e-08
VIRMA	-0.589	1.92e-07
PSMB4	-0.589	9.54e-20
RPP25	-0.589	3.76e-05
C6orf89	-0.588	1.09e-11
HIF1A	-0.588	6.49e-09
MINPP1	-0.588	3.91e-08
MRPS28	-0.588	9.84e-09
PIGO	-0.588	2.89e-08
PLIN3	-0.588	1.2e-10
POLR2G	-0.588	7.16e-15
PRCC	-0.588	1.16e-11
RABGEF1	-0.588	5.32e-06
TCEA1	-0.588	7.14e-12
TMCO1	-0.588	1.92e-13
EEF1E1	-0.587	3.53e-08
ERI3	-0.587	6.29e-08
GTF2H3	-0.587	3.26e-08
AATF	-0.586	6.03e-12
CCDC47	-0.586	2.56e-08
COPS6	-0.586	6.75e-13
TARS2	-0.586	5.54e-15
TIMM21	-0.586	2.27e-08
YWHAQ	-0.586	1.69e-14
ETFB	-0.585	7.24e-05
NSUN3	-0.585	2.41e-11
PFKFB4	-0.585	2.21e-05
RPN1	-0.585	7.16e-12
SPINK2	-0.585	1.2e-05
TUG1	-0.585	4.19e-09
YWHAG	-0.585	1.71e-11
ZNF138	-0.585	3.17e-08
NICOL1	-0.584	0.000306
LRRC20	-0.584	2.59e-09
SMARCE1	-0.584	3.52e-11
CARD18	-0.583	9.15e-06
EXT1	-0.583	9.93e-08
KRTAP4-1	-0.583	3.14e-08
CYTOR	-0.583	4.47e-05
GALNT4	-0.583	8.78e-06
YEATS4	-0.583	8.09e-07
HPDL	-0.582	9.64e-07
HTRA3	-0.582	5.26e-06
LSM2	-0.582	5.55e-09
OXCT1	-0.582	0.000148
PANK3	-0.582	1.91e-08
TRIM45	-0.582	2.78e-07
ADAM10	-0.581	1.98e-06
RIMOC1	-0.581	7.17e-10
DDIT4L	-0.581	3.32e-05
ENOX2	-0.581	1.43e-09
FADS2	-0.581	6.54e-07
HPS1	-0.581	7.29e-07
IVNS1ABP	-0.581	9.09e-07
ME2	-0.581	1.25e-05
PIF1	-0.581	6.71e-12
SF3B4	-0.581	2.42e-14
TIMM10	-0.581	4.49e-07
TMEM161A	-0.581	4.67e-11
GPRC5D	-0.58	2.83e-05
KIAA1549L	-0.58	3.7e-06
MDH1	-0.58	9.3e-10
PHIP	-0.58	5e-07
TP53BP1	-0.58	3.52e-13
CNIH4	-0.579	8.11e-10
CPT1A	-0.579	4.86e-06
MTDH	-0.579	3.43e-12
UTP4	-0.579	1.55e-09
LDB1	-0.578	4.91e-09
NMNAT3	-0.578	0.000233
REEP4	-0.578	9.39e-10
UBE2A	-0.578	1.78e-09
BRAP	-0.577	4.31e-12
LINC03011	-0.577	3.7e-06
PTK7	-0.577	1.19e-07
ZNF85	-0.577	4.88e-06
BOLA1	-0.576	1.79e-06
MIR4458HG	-0.576	0.000182
TMEM87B	-0.576	1.26e-06
C1GALT1	-0.575	1.46e-06
DPH2	-0.575	1.41e-10
NDUFB9	-0.575	1.73e-11
SPRYD4	-0.575	1.17e-09
SUV39H1	-0.575	3.46e-10
IDH3A	-0.574	2.65e-06
PIK3R4	-0.574	1.18e-08
SLC25A5	-0.574	4.77e-09
TRPM2	-0.574	2.56e-10
APTX	-0.573	9.95e-08
ARHGEF16	-0.573	6.46e-10
EFNB3	-0.573	0.000249
IL31RA	-0.573	1.36e-07
SMAD5	-0.573	3.26e-07
THOC2	-0.573	6.94e-07
CEP97	-0.572	4.16e-10
HSPA14	-0.572	7.35e-07
MRPL11	-0.572	1.04e-07
NOM1	-0.572	1.57e-05
OGFOD2	-0.572	3.6e-11
PNKP	-0.572	7.31e-10
RBM33	-0.572	6.87e-10
RINT1	-0.572	7.44e-11
ANAPC7	-0.571	2.35e-12
FBXL6	-0.571	1.13e-06
MRS2	-0.571	1.14e-07
NEB	-0.571	3.16e-06
PTPN11	-0.571	5.94e-05
RPUSD2	-0.571	8.18e-10
TNFSF11	-0.571	2.17e-05
ACO2	-0.57	3.44e-08
ESF1	-0.57	8.41e-07
