Updated.gene.symbol	logFC	P.Value
KRR1	0.772	1.01e-09
NT5DC1	0.772	3.62e-20
SLC19A1	0.772	2.49e-20
TDRP	0.772	8.06e-07
ZNF791	0.772	3.4e-10
CCN2	0.771	0.000791
C11orf52	0.771	2.87e-05
IKBKB	0.771	2.53e-07
RASSF1	0.771	1.72e-18
WBP4	0.771	5.81e-17
BCL6	0.77	1.23e-09
ATP6AP1-DT	0.77	3e-12
RENBP	0.77	1.23e-09
SLC25A27	0.77	1.92e-12
DBNDD2	0.77	2.77e-10
VEGFC	0.77	2.98e-05
CHD1	0.769	1.92e-11
ELP2	0.769	1.29e-08
EPS8L2	0.769	8.87e-07
MTMR14	0.769	2.98e-20
PGGHG	0.769	0.000525
SYNJ2BP	0.769	6.26e-15
GK	0.768	1.66e-10
GARRE1	0.768	1.39e-11
NECAB1	0.768	1.82e-14
RBP2	0.768	5.84e-13
DUSP2	0.767	4.48e-05
GZMA	0.767	8.92e-05
MICU3	0.767	5.62e-13
RGS22	0.767	3.94e-09
RNF146	0.767	3.3e-15
SLC25A46	0.767	1.42e-11
YTHDC2	0.767	5.18e-12
AMIGO2	0.766	0.00223
DRAM2	0.766	2.3e-09
LAMC3	0.766	2.53e-07
SNX13	0.766	1.33e-10
B4GAT1	0.765	4.61e-11
EXOC6	0.765	1.66e-12
NCEH1	0.765	0.000153
PRKCA	0.765	1.58e-05
TTLL3	0.764	4.84e-12
DSEL	0.764	8.58e-06
SCARA3	0.763	2.12e-07
XPC	0.763	3.44e-19
INPP5K	0.762	1.67e-19
IPO5P1	0.762	1.75e-09
PPM1A	0.762	7.94e-11
TNF	0.762	1.93e-08
U2AF1	0.762	7.42e-09
AGPS	0.761	2.75e-08
MUCL3	0.761	1.44e-18
KLHDC1	0.761	1.85e-13
ACSM5	0.76	1.65e-13
PSMG4	0.759	2e-05
ARAP1	0.758	2.13e-16
C14orf28	0.758	9.8e-09
LNX2	0.758	2.47e-14
SLC44A3	0.758	1.15e-06
HNRNPA2B1	0.757	1.19e-05
RGS19	0.757	2.13e-13
SPAG9	0.757	1.43e-14
CEP112	0.756	2.09e-11
CLINT1	0.756	9.48e-07
FAM216B	0.756	1.56e-05
HIVEP3	0.756	3.4e-06
RAB33B	0.756	1.09e-11
BAIAP2-DT	0.755	6.9e-05
RPL15	0.755	4.63e-21
EPB41L4A-DT	0.754	2.15e-15
KIAA0232	0.754	4.51e-11
PYCARD	0.754	6.67e-08
TTLL7	0.754	9.18e-16
CSAD	0.753	6.5e-09
LYRM9	0.753	2.56e-16
NOVA2	0.753	4.82e-13
RBM25	0.753	2.96e-06
RER1	0.753	1.22e-13
CRYM	0.752	5.67e-05
IL17RB	0.752	8.05e-09
NKD1	0.752	1.56e-12
PLIN5	0.752	4.93e-19
RPL23AP32	0.752	1.11e-10
OMD	0.751	0.00112
PPARGC1B	0.751	1.56e-07
TMEM35A	0.751	5.55e-11
ZFYVE26	0.751	7.14e-09
BTN3A1	0.75	3.47e-09
GPR39	0.75	0.002
LOC401261	0.75	4.99e-11
OSBPL6	0.75	2.12e-05
PALM	0.75	7.9e-12
SERINC1	0.75	9.86e-14
ARHGEF37	0.749	0.000198
BTBD19	0.749	4.32e-06
NDN	0.749	8.58e-05
NDUFAF4	0.749	1.78e-07
CIMAP1C	0.749	4.6e-12
PDE4B	0.749	0.000118
RAB2A	0.749	6.35e-08
SLC25A3	0.749	1.56e-14
VPS37A	0.749	2.26e-13
KBTBD8	0.748	3.58e-10
PDGFA	0.748	2.66e-05
SH2D1B	0.748	5.7e-11
TGFB1I1	0.748	9.22e-06
TIMM10B	0.748	1.42e-15
GPBAR1	0.747	1.17e-22
SNORD3B-1	0.747	2.16e-05
TLCD2	0.747	1.37e-07
BCAM	0.746	5.62e-08
CPEB4	0.746	9.04e-10
DGKD	0.746	1.04e-11
HIGD1A	0.746	1.11e-08
PRDM2	0.746	5.73e-12
QDPR	0.746	1.86e-10
ELOVL5	0.745	6.81e-14
LMBRD1	0.745	1.64e-14
NIT1	0.745	1.56e-13
UVSSA	0.745	6.59e-08
PPP1R10	0.744	3.35e-07
SLC22A4	0.744	4.29e-06
SLC37A1	0.744	3.37e-09
ZNF451	0.744	6.64e-06
FAM13A-AS1	0.743	5.67e-15
MSANTD2	0.743	7.04e-10
TSPAN3	0.743	1.35e-15
GPBP1	0.742	2.95e-14
HMBOX1	0.742	8.32e-14
SNX2	0.742	3.13e-18
XCL2	0.742	2.62e-06
LRRC10B	0.741	0.00103
CFAP91	0.741	7.64e-10
MEIS2	0.741	6.75e-06
XCL1	0.741	2.13e-06
CAMK1	0.74	3.15e-14
CD2	0.74	0.00129
GALNT16	0.74	6.08e-14
MAK	0.74	1.13e-10
PICALM	0.74	7.61e-11
CASZ1	0.739	5.42e-05
LOC100507520	0.739	1.62e-09
MAP1LC3A	0.739	6.54e-12
TBC1D4	0.739	1.2e-09
TRAPPC13	0.738	2.37e-12
WDR1	0.738	5.97e-11
LOC100996720	0.737	1.92e-05
PPP2R5A	0.737	8.09e-08
USP44	0.737	4.33e-09
ZFAND5	0.737	1.06e-13
FAR1	0.736	2.17e-09
NFATC1	0.736	8.18e-07
AGFG1	0.735	8.13e-08
HYMAI	0.735	7.79e-12
PRDM6	0.735	7.29e-10
CAVIN3	0.735	2.34e-05
RILP	0.735	1.62e-17
ABHD2	0.734	2.49e-07
BANCR	0.734	3.39e-05
EPB41L4A-AS1	0.734	5.89e-12
FBXL3	0.734	1.59e-19
RADIL	0.734	2.38e-14
FKBP5	0.733	0.000318
KCNA5	0.733	2.01e-14
LINC01578	0.733	5.39e-08
TMEM41B	0.733	7.43e-10
BMERB1	0.732	6.46e-08
DNAAF4	0.732	2.82e-09
LRRC8C	0.732	7.31e-08
RYBP	0.732	9.5e-10
ADM5	0.731	1.2e-12
C3orf38	0.731	1.63e-09
DPP8	0.731	5.58e-13
VWA3B	0.731	0.00106
CLUHP3	0.73	3.66e-10
HLA-F-AS1	0.73	9.13e-11
REC8	0.73	6.19e-15
RPS6KA3	0.73	6.32e-09
ZNF302	0.73	3.12e-06
AFDN	0.729	4.2e-10
CDK17	0.729	1e-11
LILRA5	0.729	8.88e-14
PEX3	0.729	1.66e-11
PRDM5	0.729	3.59e-17
TMEM219	0.729	2.58e-11
ACOT2	0.728	2.53e-07
LOC729680	0.728	1.59e-05
MTMR6	0.728	3.2e-17
NISCH	0.728	1.32e-12
PLXND1	0.728	1.56e-07
PPP2CB	0.728	4.4e-16
RASL10A	0.728	5.88e-11
ATP5PB	0.727	1.96e-21
NPY1R	0.727	6.51e-06
TRIP12	0.727	3.06e-13
ADAMTS15	0.726	3.33e-05
ERAP1	0.726	0.000745
HPN	0.726	0.00104
LILRA1	0.726	2.97e-14
NSMCE4A	0.726	5.4e-11
STARD3NL	0.726	7.02e-10
STS	0.726	7.51e-07
NRDC	0.725	2.76e-06
SRR	0.725	1.06e-12
VEZF1	0.725	8.64e-13
ANKRD12	0.724	6.45e-10
DTNA	0.724	3.88e-06
FGFR1OP2	0.724	5.24e-14
LACC1	0.724	7.67e-07
PDSS2	0.724	5.82e-07
ZDHHC14	0.724	2.24e-12
GZMB	0.723	0.00114
ITGA4	0.723	1.48e-05
NFAM1	0.723	5.82e-11
PLCXD3	0.723	5.07e-06
TTC19	0.723	1.32e-13
FAM8A1	0.722	8.13e-13
HPS5	0.722	4.96e-14
KLF7	0.722	8.8e-08
BDNF	0.721	1.71e-05
C4orf19	0.721	0.000107
KIF1C	0.721	1.37e-15
AGPAT3	0.72	1.89e-08
ANXA5	0.72	9.28e-08
NEK5	0.72	1.62e-05
RELL1	0.72	1.22e-08
SHTN1	0.72	1.14e-08
MORF4L2	0.719	1.37e-05
SGCD	0.719	4.79e-05
TTC7A	0.719	9.97e-17
AFG3L1P	0.717	2.4e-10
ARNT	0.717	3.27e-09
DR1	0.717	6.07e-08
NDST1	0.717	4.64e-13
PLA2G15	0.717	1.45e-09
CGGBP1	0.716	8.72e-11
IL15RA	0.716	4.22e-06
TMEM170A	0.716	2.2e-13
GNGT2	0.715	1.2e-13
KLF13	0.715	2.42e-07
PPP6R2	0.715	1.09e-13
TMEM119	0.715	0.000233
CEMIP2	0.715	6.1e-06
CHMP2B	0.714	8.77e-10
FMNL1	0.714	1.67e-12
RTN4	0.714	1.44e-06
TCTA	0.714	9.11e-11
LINC00869	0.713	7.77e-06
VAMP3	0.713	4.68e-21
WWP2	0.713	7.03e-12
CFAP276	0.712	0.00019
ITPRIP	0.712	2.06e-08
ANKRD13A	0.711	1.2e-12
CEBPB	0.711	7.87e-10
CLN8	0.711	1.04e-08
SARAF	0.711	1.74e-17
SCAF11	0.711	1.73e-07
ADORA2A	0.711	1.04e-12
MACROH2A1	0.709	2.14e-10
MR1	0.709	5.58e-06
TSPAN31	0.709	3.29e-10
DAB2IP	0.708	2.44e-09
PTPRN2-AS1	0.708	4.26e-14
RBMS1	0.708	9.74e-13
SERP2	0.708	2.4e-16
SIGLEC7	0.708	1.19e-06
TTC7B	0.708	9.79e-07
VAMP4	0.708	2.15e-13
APIP	0.707	5.33e-12
PSMC2	0.707	1.9e-10
SIRT1	0.707	5.8e-09
GFOD3P	0.707	1.03e-07
BTBD9	0.706	5.12e-12
C8orf60	0.706	7.71e-17
GFOD1	0.706	3.13e-05
LGALS9	0.706	2.65e-06
GOLGA6L5P	0.706	1.65e-06
CCSER2	0.705	7.01e-13
OR2A1-AS1	0.705	1.14e-08
MAP1LC3C	0.705	2.56e-16
RAB14	0.705	1.76e-16
SLC35D2	0.705	1.76e-11
ZHX3	0.705	3.8e-13
ZNF438	0.705	1.92e-11
BCLAF1	0.704	7.68e-23
DNAJB14	0.704	3.9e-15
ENY2	0.704	1.31e-08
ETV5	0.704	4.72e-05
MOAP1	0.704	6.43e-15
NOD1	0.704	3.72e-14
SLC6A13	0.704	6.21e-14
TPCN1	0.704	3.9e-07
TRAK1	0.704	6.86e-16
APLP2	0.703	4.94e-06
CCR2	0.703	0.00138
MIER1	0.703	2.54e-15
MICOS10	0.703	1.56e-15
RRM2B	0.703	5.17e-10
TDRD10	0.703	9.82e-09
RTN3	0.702	5.03e-11
TBC1D9	0.702	8.69e-09
USP3	0.702	1.38e-11
NDEL1	0.701	1.29e-14
ORMDL1	0.701	8.19e-10
PDCD2	0.701	1.23e-13
TBC1D15	0.701	3.67e-18
LIG4	0.7	3.8e-11
PIP4K2A	0.7	1.83e-11
ATP2C2	0.699	0.000361
CDC37L1	0.699	5.01e-15
LINC01128	0.699	6.52e-10
MCOLN2	0.699	2.23e-09
PJA2	0.699	6.61e-11
RGPD5	0.699	8.8e-13
TIMP2	0.699	2.51e-06
TPR	0.699	1.97e-11
ABHD13	0.698	3.88e-14
CEBPA	0.698	5.41e-05
ICOS	0.698	1.9e-08
CHD2	0.697	1.3e-10
DIO3OS	0.697	1.82e-15
MAST3	0.697	5.78e-13
MTUS1	0.697	1.63e-05
TBC1D2B	0.697	6.19e-08
CCDC178	0.696	3e-07
MINDY1	0.696	4.65e-10
IL18BP	0.696	5.34e-05
RNF38	0.696	2.68e-12
RSBN1	0.696	1.32e-09
USP9X	0.696	4.02e-18
PPFIBP1	0.695	4.02e-07
PZP	0.695	1.18e-13
REL	0.695	4.56e-05
SKI	0.695	1.48e-08
DIPK1B	0.694	4.97e-05
GLIS2	0.694	4.98e-05
PTGFR	0.694	8.05e-07
ZNF597	0.694	7.11e-10
ADD1	0.693	1.07e-12
LINC01996	0.693	1.32e-15
ACAA1	0.692	6.81e-13
BAG1	0.692	6.09e-12
CAPZA2	0.692	4.76e-13
FAM110B	0.692	3.39e-06
LOC285147	0.692	5.44e-17
PDE1C	0.692	4.16e-12
KLHL29	0.69	0.000221
NPIPB3	0.69	2.1e-06
MST1	0.69	0.000443
NUDT12	0.69	8.27e-09
PDLIM1	0.69	8.88e-10
TSC1	0.69	2.36e-17
CCDC17	0.689	3.92e-05
ITGA7	0.689	2.19e-06
CETP	0.688	5.83e-07
CHORDC1	0.688	6.28e-07
COX4I1	0.688	1.35e-11
SCUBE1	0.688	1.21e-11
PRSS23	0.688	0.000324
RASGRP3	0.688	1.35e-06
RNF41	0.688	2.37e-14
CAPN9	0.687	1.78e-06
LRRC25	0.687	3.32e-09
CEACAM8	0.686	0.000687
ITPK1	0.686	2.44e-12
TCEA2	0.686	3.7e-10
CD300C	0.685	1.47e-13
MINDY2	0.685	5.92e-09
LPIN2	0.685	4.92e-05
PALS1	0.685	5.98e-09
KCTD14	0.685	3.65e-05
SLC25A24	0.685	6.96e-11
SORBS3	0.685	3.56e-14
ZNF33A	0.685	9.1e-10
CDC73	0.684	7.91e-11
CYP3A7	0.684	1.63e-14
GLIDR	0.684	1.27e-15
UBR1	0.684	1.21e-08
CTSF	0.683	8.26e-14
DOT1L	0.683	5.4e-11
KATNAL1	0.683	2.73e-08
KMT5B	0.683	2.62e-08
LOC100507311	0.683	1.4e-10
ZNF160	0.683	1.6e-09
CLCN4	0.682	6.15e-08
COL6A5	0.682	5.81e-11
IFI44	0.682	0.000188
RIPK3	0.682	8.67e-11
SUCNR1	0.682	0.000133
TK2	0.682	4.05e-14
RAPGEF1	0.681	5.68e-11
CNTRL	0.68	1.71e-11
ZNF487	0.68	1.16e-07
FAM89A	0.68	1.32e-05
MYL12A	0.68	1.11e-11
ARHGEF17	0.679	1.53e-12
DYSF	0.679	1.35e-08
PLAUR	0.679	0.000489
PTCD3	0.679	2.99e-08
ALPK3	0.678	6.41e-07
RSPO2	0.678	6.96e-09
TEKT1	0.678	0.000425
TMEM9B	0.678	8.05e-16
ZNF493	0.678	0.000489
CFAP43	0.677	0.000138
PPP5D1P	0.677	2.77e-15
WAC	0.677	1.03e-18
GOLGA2P5	0.676	3.04e-06
IL17RA	0.676	7.08e-09
LYRM1	0.676	1.29e-12
RFX3	0.676	3.47e-10
RMST	0.676	4.04e-08
ACOT4	0.675	3.62e-06
ADGRB3	0.675	5.12e-14
IKZF4	0.675	3.19e-09
LOC642361	0.675	4.55e-12
PCMTD1	0.675	3.12e-10
PIK3CD	0.675	1.47e-08
TMOD2	0.675	3.09e-12
TRIQK	0.675	2.31e-05
CGRRF1	0.674	1.76e-11
GPRIN3	0.674	6.95e-09
PGRMC2	0.674	6.1e-14
SLU7	0.674	2.05e-14
SMARCA2	0.674	2.71e-06
TGIF1	0.674	3.3e-05
GSTK1	0.673	6.79e-10
LOC286272	0.673	2.18e-06
NLRC3	0.673	2.03e-06
NOS1	0.673	0.000115
PDS5B	0.673	2.1e-18
VPS37B	0.673	1.51e-08
APPBP2	0.672	2.55e-11
CMTM7	0.672	2.19e-06
USP33	0.672	1.03e-10
CDHR3	0.671	4.27e-06
DUBR	0.671	2.56e-07
EOLA1-DT	0.671	1.46e-09
NPIPA1	0.671	7.04e-12
SRSF6	0.671	2.72e-10
TRMT13	0.671	0.00042
ACOX2	0.67	0.000107
ACSS2	0.67	3.36e-09
HSBP1	0.67	1.36e-12
ACAD11	0.67	4.34e-09
WDR11	0.67	0.000705
YPEL2	0.67	3.43e-08
MEG3	0.669	6.14e-06
HNRNPA3	0.668	7.92e-08
LSP1	0.668	1.91e-06
MSN	0.668	2.32e-09
THSD4	0.668	6.89e-05
TRIM38	0.668	4.32e-09
CCL15	0.667	8.81e-09
MAP3K2	0.667	4.93e-15
PHC1	0.667	2.05e-08
PIK3C2B	0.667	6.5e-07
SLC2A13	0.667	1.2e-05
ZBTB47	0.667	3.37e-12
EFCAB14	0.666	9.8e-15
HTT	0.665	2.26e-15
NUPR1	0.665	5.69e-05
PRDM11	0.665	4.69e-10
RGS3	0.665	4.84e-05
SUGT1P4-STRA6LP-CCDC180	0.664	1.15e-12
FXYD5	0.664	7.32e-06
HMGCLL1	0.664	1.24e-11
RPS27	0.664	2.36e-08
SENP6	0.664	4.29e-11
TUBE1	0.664	2.37e-08
EIF3J-DT	0.663	2.87e-10
NNMT	0.663	0.00094
SCML1	0.663	7.54e-07
SNX33	0.663	6.7e-17
DCAF8	0.662	6.01e-09
MEGF6	0.662	2.55e-14
MYOZ1	0.662	3.86e-12
ZRSR2	0.662	2.71e-13
FAM229B	0.661	1.97e-05
GADD45G	0.661	3.46e-06
IL4R	0.661	1.45e-05
PKD1P1	0.661	7.82e-12
MICAL2	0.661	2.33e-10
STX8	0.661	1.38e-12
TRIM8	0.661	5.29e-09
WTIP	0.661	2.47e-09
ZNF559	0.661	3.22e-07
STBD1	0.66	6.99e-06
FBXO38	0.66	1.56e-12
IFT140	0.66	6.85e-11
SAR1B	0.66	1.16e-08
C8orf34	0.659	3.08e-06
CAMP	0.659	1.03e-10
ETF1	0.659	1.13e-14
GBP1	0.659	0.000823
IRAG2	0.659	1.19e-05
SETBP1	0.659	4.76e-05
ATXN1L	0.658	1.43e-08
BIVM	0.658	1.46e-10
FAM204A	0.658	5.05e-13
FAM174A	0.657	5.45e-09
NHLRC2	0.657	7.53e-10
PPP2R3C	0.657	3.17e-14
VAMP8	0.657	7.1e-06
ADGRE3	0.656	5.86e-11
CTSD	0.656	1.12e-05
FGF7P3	0.656	2.2e-14
GSE1	0.656	2.24e-05
STAB1	0.656	6.67e-07
TCF7L2	0.656	6.63e-09
WDR37	0.656	1.54e-08
ZBTB43	0.656	9.67e-09
ALDH3A2	0.655	2.99e-05
AMOTL1	0.655	4.25e-07
DMPK	0.655	5.01e-09
PODN	0.655	8.99e-06
ANXA6	0.654	4.02e-06
CORO1C	0.654	8.03e-10
DIP2A	0.654	7.61e-10
ELOA	0.654	2.18e-12
WARS1	0.654	1.17e-05
WLS	0.654	7.14e-05
CD81	0.653	1.18e-15
CSDE1	0.653	9.89e-13
DDX19B	0.653	2.49e-13
FAM161B	0.653	1.66e-09
LNP1	0.653	1.41e-08
ZNF165	0.653	0.000307
NPC1	0.652	9.69e-11
SCAPER	0.652	3.41e-10
TCF4	0.652	1.21e-05
DNM3	0.651	2.19e-07
MFSD8	0.651	4.71e-07
ERICH3	0.65	0.000473
SGSM2	0.65	4.68e-09
ZFYVE16	0.65	1.13e-08
DHCR24	0.649	2.12e-08
LY96	0.649	9.72e-05
RNF115	0.649	1.44e-09
SH3RF1	0.649	3.83e-07
WDR91	0.649	5.76e-15
MROCKI	0.648	8.15e-16
MRTFB	0.648	1.93e-08
SLC66A3	0.648	4.23e-08
ABR	0.647	5.6e-10
EPM2AIP1	0.647	8.09e-14
ERICH1	0.647	8.49e-13
FBXL17	0.647	2.56e-11
FLCN	0.647	2.83e-10
IDUA	0.647	3e-07
IRS2	0.647	0.000785
SLC30A1	0.647	6.43e-05
TLR5	0.647	1.43e-05
FCHSD2	0.646	1.9e-10
RAF1	0.646	9.2e-10
STK17A	0.646	3.23e-05
PEBP1	0.645	1.28e-10
SOS2	0.645	7.57e-09
VILL	0.645	1.25e-05
ACSL3	0.644	7.32e-09
ARMCX3	0.644	5.78e-07
EPM2A	0.644	1.4e-15
ERN1	0.644	3.99e-06
MON1B	0.644	2.69e-10
RNF166	0.644	4.46e-11
SLF2	0.644	4.39e-12
WASHC2C	0.643	6.19e-14
MMAA	0.643	3.78e-07
SIK3	0.643	2.86e-10
TRIM52-AS1	0.643	3.01e-09
EPHX2	0.642	5.75e-06
ERCC1	0.642	1.8e-07
PRKACB	0.642	1.45e-08
ZMYM6	0.642	1.27e-11
IQCK	0.641	8.94e-07
LYSMD2	0.641	7e-09
MAP4	0.641	3.47e-08
PRKAG2	0.641	7.62e-12
TUSC1	0.641	5.99e-06
CCDC146	0.64	0.000271
FFAR4	0.64	1.82e-10
MCTP2	0.64	5.14e-10
PRPF40A	0.64	1.12e-11
USP4	0.64	2.24e-12
LUC7L	0.639	1.87e-07
ARMCX4	0.638	2.56e-10
ATP6V1B2	0.638	3.89e-12
CAPG	0.638	1.09e-05
DOCK6	0.638	2.81e-09
GPSM1	0.638	5.87e-07
SPATA2L	0.638	2.16e-08
RETREG2	0.637	2.32e-10
PCDHGC3	0.637	1.77e-05
CTDSP1	0.636	6.75e-18
IFRD1	0.636	1.31e-06
JAK2	0.636	2.29e-08
LIPH	0.636	2.32e-05
PSIP1	0.636	6.8e-09
NR1H3	0.635	6.78e-05
PRP4K	0.635	1.17e-06
CCDC152	0.634	3.34e-07
JMJD6	0.634	1.8e-14
TM4SF1	0.634	1.95e-05
ITM2B	0.633	7.88e-18
PCBP1-AS1	0.633	3.08e-11
RWDD1	0.633	1.2e-16
UBE2D4	0.633	8.69e-12
USP13	0.633	1.97e-06
ATP6V0D2	0.632	0.000186
CCDC170	0.632	3.53e-06
AP1G2	0.632	6.37e-15
LRCH4	0.632	5.46e-16
PURA	0.632	5.12e-08
SCAF4	0.632	5.53e-10
SDCBPP2	0.632	1.34e-11
ITPRID2	0.632	5.78e-08
VAV1	0.632	3.57e-05
DIS3L2	0.631	1.21e-07
NTAN1	0.631	2.58e-08
SLC25A4	0.631	1.43e-09
SNAP23	0.631	6.16e-17
TLCD4	0.631	3.37e-10
ZNF540	0.631	4.26e-18
CDC16	0.63	2.07e-08
CYP1A2	0.63	6.89e-10
ANXA8	0.63	0.000109
MGAT3	0.63	9.83e-14
ARHGEF12	0.629	5.53e-10
MAB21L4	0.629	3.52e-06
SH3YL1	0.629	0.000115
WDR35	0.629	3.36e-10
ZFP28	0.629	2.48e-11
IFITM2	0.628	7.78e-08
ZNF655	0.628	4.66e-08
OGA	0.627	7.65e-05
PTPN1	0.627	1.3e-10
INAFM2	0.626	1.24e-06
RBM47	0.626	0.000489
DMAC1	0.626	2.51e-11
ZC3H7B	0.626	3.34e-08
ALAS1	0.625	3.51e-09
GRAMD1C	0.625	1.1e-05
TXNDC11	0.625	3.76e-09
ZMYND11	0.625	1.58e-09
ANKDD1A	0.624	6.61e-10
CKB	0.624	0.000121
DENND1C	0.624	1.51e-09
DTWD1	0.624	4.37e-06
FOXO1	0.624	1.29e-06
INPP5D	0.623	3.28e-05
KIF26A	0.623	3.96e-07
PGPEP1	0.623	9.45e-12
RSPH3	0.623	1.11e-05
SGTB	0.623	5.84e-08
BMP2K	0.622	1.12e-09
DENND2D	0.622	1.39e-05
DUSP16	0.622	2.28e-06
SUSD1	0.622	2.04e-05
HNRNPD	0.621	4.01e-06
USP32	0.621	8.14e-14
MECP2	0.621	7.55e-13
PAN3-AS1	0.621	1.67e-15
SLC25A30	0.621	1.03e-09
TAF1C	0.621	4.23e-11
LITAF	0.62	2.42e-12
NAP1L1	0.62	5.42e-08
S100A6	0.62	0.00059
AGBL1	0.619	1.67e-17
AGO4	0.619	1.71e-10
ANKRD40	0.619	4.55e-15
ATF6	0.619	7.12e-09
DLEU2	0.619	7.04e-05
EFHB	0.619	3.14e-05
ELP3	0.619	2.15e-07
FAM193B	0.619	1.04e-11
MAP3K6	0.619	1.06e-08
MPRIP	0.619	8.9e-11
PAXIP1-AS2	0.619	1.34e-14
PTH1R	0.619	7.55e-12
SNORD89	0.619	2.59e-13
ZNF582-DT	0.619	3.22e-15
CLIP1	0.618	2.54e-08
CMTM8	0.618	3.47e-07
GLUL	0.618	0.000351
TMEM128	0.618	8.01e-08
CCDC28A	0.617	3.31e-12
ILK	0.617	4.01e-09
KLHL3	0.617	1.03e-09
PTGS1	0.617	3.52e-06
SH3GL2	0.617	5.01e-07
SOD2	0.617	9.02e-05
YPEL1	0.617	2.38e-06
HEXB	0.616	4.15e-11
PIGK	0.616	1.88e-08
TGFBR1	0.616	9.55e-07
TLR1	0.616	9.25e-05
ZNF721	0.616	8.77e-08
CYP3A7-CYP3A51P	0.615	5.67e-16
CDK14	0.614	3.21e-05
LOC101927263	0.614	1.74e-12
OR2A20P	0.614	9.59e-09
TDRD7	0.614	2.84e-06
ZSWIM6	0.614	8.2e-09
IFNAR1	0.613	5.39e-08
KMT2E	0.613	1.11e-09
PKIA	0.613	2.26e-05
PLA2G4F	0.613	2.42e-14
ENTPD1	0.612	6.29e-08
MAPK8	0.612	1.58e-10
MMP23B	0.612	2.02e-07
STXBP3	0.612	4.24e-12
STIMATE	0.612	2.48e-14
HEMK1	0.611	1.08e-15
LILRB5	0.611	3.84e-09
PVRIG	0.611	2.78e-05
TBX21	0.611	4.41e-10
TMC8	0.611	3.89e-05
CAPN2	0.61	1.02e-08
CASD1	0.61	2.77e-06
HERC1	0.61	2e-12
KIF17	0.61	1.46e-18
CXorf38	0.609	5.19e-08
DENND1B	0.609	3.58e-06
FAM114A2	0.609	1.9e-13
FAM219B	0.609	3.77e-15
OSTM1	0.609	8.05e-08
PPP1R12C	0.609	5.01e-17
PRKAR1A	0.609	3.21e-08
SMAP2	0.609	1.23e-07
ZZEF1	0.609	5.3e-12
OCIAD1	0.608	3.48e-08
PINK1	0.608	3.78e-11
RHOF	0.608	5.15e-06
SHC2	0.608	4.89e-07
DNAI2	0.607	4.11e-05
HECA	0.607	3.66e-10
NABP1	0.607	5.5e-06
NIM1K	0.607	5.24e-06
NMT2	0.607	3.06e-06
SLC9A8	0.607	6.36e-10
TRIM39	0.607	6.11e-09
ASGR1	0.606	2.79e-15
ATL1	0.606	4.73e-06
CCDC149	0.606	1.17e-10
PDE1A	0.606	0.000158
PDE8A	0.606	7.52e-09
RAD50	0.606	2.02e-08
TLE4	0.606	9.68e-07
ZNF136	0.606	9.48e-09
BCL7B	0.605	1.17e-13
SLAIN2	0.605	5.99e-15
MINDY3	0.604	6.96e-14
HNRNPR	0.604	2.53e-08
RBL2	0.604	7.56e-15
TNNI2	0.604	2.76e-09
TOR1AIP1	0.604	3.76e-16
CYB5D1	0.603	9.09e-06
EEF1AKMT1	0.603	1.82e-10
MTM1	0.603	2.67e-07
LGALS2	0.602	4.84e-05
PTPRR	0.602	3.18e-07
ZCCHC2	0.602	3.55e-07
BCAP29	0.601	2.01e-09
CPNE2	0.601	1.08e-07
ING5	0.601	2.64e-08
SRGAP3-AS2	0.601	0.000176
ZNF37BP	0.601	1.49e-07
EFNB2	0.6	0.000292
SMYD2	0.6	8.59e-08
TBC1D2	0.6	0.000188
DKK3	0.599	5.48e-05
PLCB2	0.599	6.89e-13
TRG-AS1	0.599	1.85e-09
CRIPAK	0.598	0.000208
IFNAR2	0.598	7.17e-05
RNF14	0.598	4.48e-12
MAN2B2	0.597	1.84e-08
SOS1	0.597	0.000218
CCDC191	0.596	5.5e-09
KIF13A	0.596	2.76e-09
OSBPL11	0.596	7.01e-07
PHF2	0.596	2.03e-11
APBB1	0.595	9.46e-15
PRG4	0.595	8.11e-06
SREK1	0.595	1.66e-09
TMEM150A	0.595	1.47e-09
CEP120	0.594	3.29e-11
SERINC3	0.594	1.07e-10
SNX22	0.594	2.6e-16
DOK6	0.593	2.48e-05
FAM131B-AS2	0.593	1.06e-05
ZNF44	0.593	4.08e-08
LRRFIP2	0.593	9.52e-14
MST1L	0.593	1.78e-05
RALGAPA1	0.593	1.29e-07
FUBP1	0.592	1.37e-06
KCTD10	0.592	7.03e-12
KCNRG	0.591	2.77e-06
PIK3IP1	0.591	1.79e-07
PKD2	0.591	3.34e-07
STXBP2	0.591	1.67e-07
ZNF22-AS1	0.59	5.25e-12
FBXO8	0.59	1.59e-10
KGD4	0.59	9.62e-10
NBL1	0.59	4.54e-05
SPN	0.59	4.56e-07
CCDC159	0.589	7.87e-11
HCFC2	0.589	3.49e-15
C12orf76	0.589	2.52e-06
NR0B2	0.589	1.17e-07
SAT1	0.589	4.77e-06
TAOK3	0.588	6.99e-08
COA1	0.587	8.27e-18
PBXIP1	0.587	1.83e-07
SLC6A16	0.587	4.07e-13
KCNK17	0.586	6.35e-05
PPIG	0.586	2.43e-07
SPOPL	0.586	2.71e-09
STK4	0.586	4.06e-12
TYMP	0.586	0.000258
USP30-AS1	0.586	1.04e-09
BICRAL	0.585	1.86e-08
IRAK1BP1	0.585	1.63e-09
