ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Updated.gene.symbol	Updated.gene.title
33785_at	0.889	0.859	-0.1779783	-6.682367	-0.04080995	ADGRB2	adhesion G protein-coupled receptor B2	ADGRB2	adhesion G protein-coupled receptor B2
31939_at	0.0764	0.0422	2.0753735	-4.616374	0.52061865	ADGRB3	adhesion G protein-coupled receptor B3	ADGRB3	adhesion G protein-coupled receptor B3
32964_at	0.75	0.693	0.3969529	-6.619425	0.12932504	ADGRE1	adhesion G protein-coupled receptor E1	ADGRE1	adhesion G protein-coupled receptor E1
31965_at	0.559	0.478	0.7132201	-6.444588	0.16390482	ADGRE2	adhesion G protein-coupled receptor E2	ADGRE2	adhesion G protein-coupled receptor E2
35625_at	0.715	0.652	-0.4529996	-6.595643	-0.0994987	ADGRE5	adhesion G protein-coupled receptor E5	ADGRE5	adhesion G protein-coupled receptor E5
34235_at	0.000618	0.000108	4.1460879	0.855563	0.81132795	ADGRF5	adhesion G protein-coupled receptor F5	ADGRF5	adhesion G protein-coupled receptor F5
35769_at	0.0736	0.0404	-2.0951385	-4.577927	-0.38487378	ADGRG1	adhesion G protein-coupled receptor G1	ADGRG1	adhesion G protein-coupled receptor G1
38853_at	0.000191	2.5e-05	4.5677814	2.246287	1.60192964	ADGRG2	adhesion G protein-coupled receptor G2	ADGRG2	adhesion G protein-coupled receptor G2
36014_at	0.00383	0.00105	3.4429337	-1.289086	0.82539966	ADGRG6	adhesion G protein-coupled receptor G6	ADGRG6	adhesion G protein-coupled receptor G6
41418_at	0.0306	0.0137	2.540303	-3.631423	0.46816638	ADGRL1	adhesion G protein-coupled receptor L1	ADGRL1	adhesion G protein-coupled receptor L1
34174_s_at	0.133	0.083	1.7632496	-5.180921	0.64369951	ADGRL2	adhesion G protein-coupled receptor L2	ADGRL2	adhesion G protein-coupled receptor L2
33359_at	0.00168	0.000372	3.7726366	-0.313589	1.06521517	ADGRL3	adhesion G protein-coupled receptor L3	ADGRL3	adhesion G protein-coupled receptor L3
31764_at	0.0444	0.0215	2.3602861	-4.032359	0.95575178	ADGRV1	adhesion G protein-coupled receptor V1	ADGRV1	adhesion G protein-coupled receptor V1
34637_f_at	7.66e-09	5.88e-11	7.9534912	14.784265	3.17870419	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
35730_at	6.8e-08	1.07e-09	7.2158355	11.965116	3.24057754	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide
36247_f_at	4.26e-07	1.28e-08	6.583664	9.558747	2.82690474	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
37708_r_at	0.0599	0.0312	2.2062862	-4.355919	0.40338477	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
37206_at	0.0636	0.0337	2.1738626	-4.421694	0.72746473	ADH6	alcohol dehydrogenase 6 (class V)	ADH6	alcohol dehydrogenase 6 (class V)
33529_at	0.956	0.943	0.0717666	-6.695646	0.05322316	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
40657_r_at	1.84e-06	8.15e-08	6.1065241	7.762674	3.98294852	ADIPOQ	adiponectin, C1Q and collagen domain containing	ADIPOQ	adiponectin, C1Q and collagen domain containing
39045_at	0.638	0.563	-0.5813916	-6.529443	-0.0830463	ADIPOR2	adiponectin receptor 2	ADIPOR2	adiponectin receptor 2
32527_at	0.00986	0.00341	3.0490254	-2.375027	1.02844489	ADIRF	adipogenesis regulatory factor	ADIRF	adipogenesis regulatory factor
168_at	0.785	0.734	-0.3416233	-6.639841	-0.07993977	ADK	adenosine kinase	ADK	adenosine kinase
34777_at	0.000121	1.46e-05	-4.7197396	2.76337	-1.3168336	ADM	adrenomedullin	ADM	adrenomedullin
34394_at	0.0277	0.0121	-2.5884759	-3.520105	-0.32908722	ADNP	activity dependent neuroprotector homeobox	ADNP	activity dependent neuroprotector homeobox
37837_at	0.0788	0.044	-2.05758	-4.650716	-0.64237333	ADNP2	ADNP homeobox 2	ADNP2	ADNP homeobox 2
39172_at	0.47	0.387	-0.8705116	-6.321167	-0.16354915	ADO	2-aminoethanethiol dioxygenase	ADO	2-aminoethanethiol dioxygenase
40400_at	0.064	0.034	2.1700616	-4.42935	0.60255038	ADORA1	adenosine A1 receptor	ADORA1	adenosine A1 receptor
36324_at	9.1e-05	1.02e-05	-4.8191781	3.105838	-1.92837761	ADORA2B	adenosine A2b receptor	ADORA2B	adenosine A2b receptor
36255_at	0.238	0.168	1.3959847	-5.738105	0.40809105	ADORA3	adenosine A3 receptor	ADORA3	adenosine A3 receptor
31548_at	0.008	0.00264	3.1380808	-2.137638	0.73980642	ADPRH	ADP-ribosylarginine hydrolase	ADPRH	ADP-ribosylarginine hydrolase
36716_at	0.0723	0.0395	2.1048052	-4.55901	0.66409707	ADRA1A	adrenoceptor alpha 1A	ADRA1A	adrenoceptor alpha 1A
32983_at	0.00126	0.00026	3.8825646	0.023869	0.70317459	ADRA1B	adrenoceptor alpha 1B	ADRA1B	adrenoceptor alpha 1B
36729_g_at	0.121	0.0741	1.8179035	-5.087957	0.29364515	ADRA1D	adrenoceptor alpha 1D	ADRA1D	adrenoceptor alpha 1D
264_at	0.0482	0.0238	2.3199937	-4.118776	0.36981418	ADRA2A	adrenoceptor alpha 2A	ADRA2A	adrenoceptor alpha 2A
34512_at	0.275	0.2	1.2948492	-5.870325	0.24886406	ADRA2C	adrenoceptor alpha 2C	ADRA2C	adrenoceptor alpha 2C
31550_at	0.00011	1.3e-05	4.7523743	2.875418	1.38478349	ADRB1	adrenoceptor beta 1	ADRB1	adrenoceptor beta 1
610_at	0.373	0.292	1.0633449	-6.137364	0.20611242	ADRB2	adrenoceptor beta 2	ADRB2	adrenoceptor beta 2
33465_at	0.536	0.455	0.7523421	-6.416135	0.28358841	ADRB3	adrenoceptor beta 3	ADRB3	adrenoceptor beta 3
38808_at	0.000689	0.000123	-4.1070582	0.730449	-0.72183693	ADRM1	adhesion regulating molecule 1	ADRM1	adhesion regulating molecule 1
36639_at	0.0108	0.00382	3.0097115	-2.478245	0.62379152	ADSL	adenylosuccinate lyase	ADSL	adenylosuccinate lyase
33167_r_at	0.969	0.961	-0.0492374	-6.697011	-0.01027014	ADSS	adenylosuccinate synthase	ADSS	adenylosuccinate synthase
34043_at	0.585	0.507	-0.6679656	-6.475637	-0.20213736	ADTRP	androgen dependent TFPI regulating protein	ADTRP	androgen dependent TFPI regulating protein
39069_at	0.399	0.317	-1.0090249	-6.192729	-0.31315274	AEBP1	AE binding protein 1	AEBP1	AE binding protein 1
41338_at	7.52e-07	2.62e-08	6.3992391	8.861737	1.20944985	AES	amino-terminal enhancer of split	AES	amino-terminal enhancer of split
37578_at	0.424	0.342	-0.9582972	-6.241898	-0.17343475	AFAP1	actin filament associated protein 1	AFAP1	actin filament associated protein 1
41105_s_at	0.0323	0.0146	2.5143822	-3.690626	0.69089588	AFDN	afadin, adherens junction formation factor	AFDN	afadin, adherens junction formation factor
35608_at	0.0506	0.0253	2.2943222	-4.173188	0.81226298	AFDN-AS1	AFDN antisense RNA 1 (head to head)	AFDN-AS1	AFDN antisense RNA 1 (head to head)
39037_at	6.6e-05	6.94e-06	4.9255246	3.475475	0.63273562	AFF1	AF4/FMR2 family member 1	AFF1	AF4/FMR2 family member 1
40010_s_at	0.0261	0.0112	2.6164844	-3.454618	0.8962928	AFF2	AF4/FMR2 family member 2	AFF2	AF4/FMR2 family member 2
41543_at	0.00741	0.0024	3.1702418	-2.050708	0.59355277	AFF3	AF4/FMR2 family member 3	AFF3	AF4/FMR2 family member 3
34315_at	0.000283	4.08e-05	4.4287268	1.780183	0.51128134	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2
33564_at	0.0493	0.0245	2.3072147	-4.145925	0.88260512	AFM	afamin	AFM	afamin
40114_at	0.886	0.855	0.1830576	-6.681449	0.05606811	AFP	alpha fetoprotein	AFP	alpha fetoprotein
34181_at	0.359	0.279	-1.0927726	-6.106204	-0.1580576	AGA	aspartylglucosaminidase	AGA	aspartylglucosaminidase
34676_at	0.00107	0.000212	3.9451449	0.218538	0.71117432	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
38852_at	0.179	0.12	1.5790335	-5.475284	0.45298836	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2
35868_at	0.00186	0.000423	3.7328882	-0.434159	0.4964208	AGER	advanced glycosylation end-product specific receptor	AGER	advanced glycosylation end-product specific receptor
40579_at	0.697	0.631	0.4830485	-6.58161	0.18420063	AGFG1	ArfGAP with FG repeats 1	AGFG1	ArfGAP with FG repeats 1
31515_at	9.73e-06	6.54e-07	5.5617672	5.749644	1.26771504	AGFG2	ArfGAP with FG repeats 2	AGFG2	ArfGAP with FG repeats 2
35065_at	0.326	0.248	1.1659767	-6.025155	0.3762272	AGGF1	angiogenic factor with G-patch and FHA domains 1	AGGF1	angiogenic factor with G-patch and FHA domains 1
38253_at	3.49e-06	1.82e-07	5.8976319	6.985079	1.74753444	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase
32836_at	0.000233	3.21e-05	4.4975884	2.010129	0.46371416	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1
32837_at	0.851	0.813	0.2372573	-6.67005	0.03363343	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2
39225_at	0.0157	0.00601	-2.8485243	-2.891027	-0.39119703	AGPS	alkylglycerone phosphate synthase	AGPS	alkylglycerone phosphate synthase
38827_at	0.00672	0.00211	3.2129272	-1.934364	1.84349862	AGR2	anterior gradient 2, protein disulphide isomerase family member	AGR2	anterior gradient 2, protein disulphide isomerase family member
33454_at	0.00025	3.51e-05	-4.471876	1.924065	-0.85249679	AGRN	agrin	AGRN	agrin
35068_at	0.00861	0.00289	3.106595	-2.222129	0.46566765	AGRP	agouti related neuropeptide	AGRP	agouti related neuropeptide
684_at	0.000157	1.98e-05	4.6346756	2.472953	1.72058537	AGT	angiotensinogen	AGT	angiotensinogen
34212_at	0.000222	3.01e-05	4.515411	2.069925	1.41537474	AGTPBP1	ATP/GTP binding protein 1	AGTPBP1	ATP/GTP binding protein 1
37983_at	4.04e-08	5.53e-10	7.3837688	12.606848	2.38919344	AGTR1	angiotensin II receptor type 1	AGTR1	angiotensin II receptor type 1
33496_at	0.777	0.725	0.3538081	-6.635606	0.12403873	AGTR2	angiotensin II receptor type 2	AGTR2	angiotensin II receptor type 2
37880_at	0.0429	0.0206	-2.378685	-3.992489	-0.62524018	AGXT	alanine-glyoxylate aminotransferase	AGXT	alanine-glyoxylate aminotransferase
35672_at	0.992	0.99	-0.0122351	-6.69815	-0.00185113	AHCTF1	AT-hook containing transcription factor 1	AHCTF1	AT-hook containing transcription factor 1
40821_at	0.0166	0.00642	-2.8243767	-2.951393	-0.41908485	AHCY	adenosylhomocysteinase	AHCY	adenosylhomocysteinase
34727_at	0.0204	0.00824	2.7325111	-3.177443	0.4541112	AHCYL1	adenosylhomocysteinase like 1	AHCYL1	adenosylhomocysteinase like 1
36066_at	0.334	0.255	1.1487221	-6.044712	0.28156853	AHCYL2	adenosylhomocysteinase like 2	AHCYL2	adenosylhomocysteinase like 2
37159_at	0.0304	0.0136	2.5428845	-3.6255	0.4125016	AHDC1	AT-hook DNA binding motif containing 1	AHDC1	AT-hook DNA binding motif containing 1
37027_at	0.975	0.969	0.0394357	-6.697446	0.00583403	AHNAK	AHNAK nucleoprotein	AHNAK	AHNAK nucleoprotein
36497_at	3.02e-06	1.53e-07	-5.9437784	7.156309	-2.20397589	AHNAK2	AHNAK nucleoprotein 2	AHNAK2	AHNAK nucleoprotein 2
40516_at	3.92e-05	3.61e-06	-5.103997	4.103138	-0.90338565	AHR	aryl hydrocarbon receptor	AHR	aryl hydrocarbon receptor
40979_at	0.0564	0.0289	-2.2393176	-4.288064	-0.21508049	AHSA1	activator of Hsp90 ATPase activity 1	AHSA1	activator of Hsp90 ATPase activity 1
41219_at	0.00414	0.00116	3.4128081	-1.37532	0.85293826	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)	AHSA2	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)
36621_at	0.014	0.00522	2.8989241	-2.763784	0.86176442	AHSG	alpha 2-HS glycoprotein	AHSG	alpha 2-HS glycoprotein
33640_at	0.00244	0.000598	3.6243002	-0.75949	0.76535672	AIF1	allograft inflammatory factor 1	AIF1	allograft inflammatory factor 1
32212_at	0.0339	0.0155	2.4918646	-3.741659	0.27705399	AIFM1	apoptosis inducing factor, mitochondria associated 1	AIFM1	apoptosis inducing factor, mitochondria associated 1
32112_s_at	0.0163	0.00629	-2.8319664	-2.932462	-1.29205432	AIM1	absent in melanoma 1	AIM1	absent in melanoma 1
34439_at	9.57e-08	1.71e-09	-7.0975347	11.513431	-2.1209973	AIM2	absent in melanoma 2	AIM2	absent in melanoma 2
39734_at	0.508	0.425	0.8029004	-6.377159	0.12883839	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
41250_at	0.14	0.0885	1.7313585	-5.233986	0.32052877	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2
36586_at	0.799	0.752	0.3179232	-6.647654	0.04408074	AIP	aryl hydrocarbon receptor interacting protein	AIP	aryl hydrocarbon receptor interacting protein
33503_at	0.11	0.0662	1.8711936	-4.994875	0.51382978	AIPL1	aryl hydrocarbon receptor interacting protein like 1	AIPL1	aryl hydrocarbon receptor interacting protein like 1
34920_at	0.0897	0.0514	1.9878565	-4.782808	0.52621836	AIRE	autoimmune regulator	AIRE	autoimmune regulator
39575_at	0.0622	0.0328	-2.1855123	-4.398156	-0.93659065	AJAP1	adherens junctions associated protein 1	AJAP1	adherens junctions associated protein 1
36997_at	0.0135	0.00498	2.9157604	-2.720905	0.79352748	AK1	adenylate kinase 1	AK1	adenylate kinase 1
40789_at	7.16e-06	4.37e-07	-5.6679894	6.13817	-1.00201164	AK2	adenylate kinase 2	AK2	adenylate kinase 2
193_at	0.0249	0.0106	-2.6397619	-3.399768	-0.3745538	AK6///TAF9	adenylate kinase 6///TATA-box binding protein associated factor 9	AK6///TAF9	adenylate kinase 6///TATA-box binding protein associated factor 9
37698_at	1.04e-07	1.92e-09	7.0678965	11.400337	1.21100254	AKAP1	A-kinase anchoring protein 1	AKAP1	A-kinase anchoring protein 1
36632_at	0.0225	0.00931	-2.6873147	-3.286531	-0.60508215	AKAP10	A-kinase anchoring protein 10	AKAP10	A-kinase anchoring protein 10
34657_at	0.756	0.7	0.3870038	-6.62332	0.05866789	AKAP11	A-kinase anchoring protein 11	AKAP11	A-kinase anchoring protein 11
37680_at	0.000565	9.62e-05	4.1801128	0.96516	0.94260509	AKAP12	A-kinase anchoring protein 12	AKAP12	A-kinase anchoring protein 12
554_at	0.00102	2e-04	3.9617815	0.270594	0.55000266	AKAP13	A-kinase anchoring protein 13	AKAP13	A-kinase anchoring protein 13
34215_at	0.179	0.119	-1.5811823	-5.472021	-0.30811058	AKAP17A	A-kinase anchoring protein 17A	AKAP17A	A-kinase anchoring protein 17A
41075_at	0.00226	0.00054	3.6563695	-0.664036	0.63602111	AKAP3	A-kinase anchoring protein 3	AKAP3	A-kinase anchoring protein 3
37087_at	0.015	0.0057	2.8674036	-2.84356	0.66077932	AKAP4	A-kinase anchoring protein 4	AKAP4	A-kinase anchoring protein 4
32421_at	0.723	0.661	0.4405167	-6.601209	0.15901285	AKAP5	A-kinase anchoring protein 5	AKAP5	A-kinase anchoring protein 5
40747_at	0.000829	0.000155	4.0393169	0.514859	1.23793517	AKAP6	A-kinase anchoring protein 6	AKAP6	A-kinase anchoring protein 6
35138_at	0.471	0.388	0.8690049	-6.322463	0.1161694	AKAP8	A-kinase anchoring protein 8	AKAP8	A-kinase anchoring protein 8
37886_at	0.976	0.971	-0.0370899	-6.697536	-0.00613226	AKAP8L	A-kinase anchoring protein 8 like	AKAP8L	A-kinase anchoring protein 8 like
36506_at	0.00235	0.000572	3.6384419	-0.717463	0.69817366	AKAP9	A-kinase anchoring protein 9	AKAP9	A-kinase anchoring protein 9
34252_at	0.838	0.798	0.256894	-6.665196	0.06701464	AKIRIN2	akirin 2	AKIRIN2	akirin 2
38780_at	0.0674	0.0362	-2.1430041	-4.483523	-0.33896262	AKR1A1	aldo-keto reductase family 1 member A1	AKR1A1	aldo-keto reductase family 1 member A1
36589_at	0.0155	0.00592	2.8537045	-2.878026	0.72533723	AKR1B1	aldo-keto reductase family 1 member B	AKR1B1	aldo-keto reductase family 1 member B
37482_at	0.000333	4.96e-05	-4.3728649	1.594946	-1.63818354	AKR1B10	aldo-keto reductase family 1 member B10	AKR1B10	aldo-keto reductase family 1 member B10
37399_at	0.185	0.124	-1.5587984	-5.505807	-0.62145839	AKR1C3	aldo-keto reductase family 1, member C3	AKR1C3	aldo-keto reductase family 1, member C3
35482_at	0.264	0.191	1.3238714	-5.83334	0.37479738	AKR1C4	aldo-keto reductase family 1, member C4	AKR1C4	aldo-keto reductase family 1, member C4
34084_at	0.0264	0.0114	2.6104675	-3.468733	0.76795514	AKR1D1	aldo-keto reductase family 1, member D1	AKR1D1	aldo-keto reductase family 1, member D1
32510_at	0.388	0.306	1.0332535	-6.16838	0.09824349	AKR7A2	aldo-keto reductase family 7 member A2	AKR7A2	aldo-keto reductase family 7 member A2
35925_at	0.00127	0.000262	3.8801453	0.01638	1.24054258	AKR7A3	aldo-keto reductase family 7 member A3	AKR7A3	aldo-keto reductase family 7 member A3
1564_at	0.112	0.0676	-1.8612028	-5.012508	-0.21699054	AKT1	AKT serine/threonine kinase 1	AKT1	AKT serine/threonine kinase 1
2023_g_at	0.0518	0.026	2.2821743	-4.19876	0.45232579	AKT2	AKT serine/threonine kinase 2	AKT2	AKT serine/threonine kinase 2
40781_at	0.0432	0.0208	2.3746447	-4.001266	0.65328803	AKT3	AKT serine/threonine kinase 3	AKT3	AKT serine/threonine kinase 3
34506_at	0.621	0.544	0.6103712	-6.512251	0.12978446	ALAD	aminolevulinate dehydratase	ALAD	aminolevulinate dehydratase
37674_at	0.58	0.501	0.6772513	-6.469429	0.13015911	ALAS1	5'-aminolevulinate synthase 1	ALAS1	5'-aminolevulinate synthase 1
37285_at	0.000402	6.29e-05	4.3039078	1.367939	0.62836644	ALAS2	5'-aminolevulinate synthase 2	ALAS2	5'-aminolevulinate synthase 2
33990_at	0.017	0.00658	2.8153864	-2.973768	1.11188836	ALB	albumin	ALB	albumin
38642_at	0.282	0.207	-1.2757369	-5.894258	-0.38446923	ALCAM	activated leukocyte cell adhesion molecule	ALCAM	activated leukocyte cell adhesion molecule
37015_at	1.64e-07	3.48e-09	6.9161151	10.821714	2.94936505	ALDH1A1	aldehyde dehydrogenase 1 family member A1	ALDH1A1	aldehyde dehydrogenase 1 family member A1
36686_at	0.347	0.268	1.1185754	-6.078211	0.32965667	ALDH1A3	aldehyde dehydrogenase 1 family member A3	ALDH1A3	aldehyde dehydrogenase 1 family member A3
38503_at	0.0744	0.0409	2.0896302	-4.588674	0.63861507	ALDH1B1	aldehyde dehydrogenase 1 family member B1	ALDH1B1	aldehyde dehydrogenase 1 family member B1
38316_at	1.03e-10	1.62e-13	9.4679903	20.504214	2.83863608	ALDH1L1	aldehyde dehydrogenase 1 family member L1	ALDH1L1	aldehyde dehydrogenase 1 family member L1
32747_at	6.34e-05	6.59e-06	4.9398387	3.525484	1.01807309	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)	ALDH2	aldehyde dehydrogenase 2 family (mitochondrial)
40031_at	0.22	0.152	1.4499332	-5.663771	0.64842329	ALDH3A1	aldehyde dehydrogenase 3 family member A1	ALDH3A1	aldehyde dehydrogenase 3 family member A1
40409_at	2.17e-05	1.77e-06	5.2958226	4.787147	0.9819933	ALDH3A2	aldehyde dehydrogenase 3 family member A2	ALDH3A2	aldehyde dehydrogenase 3 family member A2
40685_at	0.9	0.873	0.161031	-6.685243	0.04995245	ALDH3B1	aldehyde dehydrogenase 3 family member B1	ALDH3B1	aldehyde dehydrogenase 3 family member B1
37956_at	0.000129	1.56e-05	-4.7005999	2.697817	-1.69155563	ALDH3B2	aldehyde dehydrogenase 3 family member B2	ALDH3B2	aldehyde dehydrogenase 3 family member B2
37332_r_at	0.00257	0.000638	3.6040205	-0.819576	0.62808807	ALDH4A1	aldehyde dehydrogenase 4 family member A1	ALDH4A1	aldehyde dehydrogenase 4 family member A1
41790_at	0.000188	2.46e-05	4.5723098	2.261582	1.79603426	ALDH5A1	aldehyde dehydrogenase 5 family member A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1
32676_at	4.4e-08	6.2e-10	7.3546628	12.495592	2.23307376	ALDH6A1	aldehyde dehydrogenase 6 family member A1	ALDH6A1	aldehyde dehydrogenase 6 family member A1
36132_at	0.449	0.366	-0.9109468	-6.285574	-0.2287497	ALDH7A1	aldehyde dehydrogenase 7 family member A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1
33899_at	0.00146	0.00031	3.8292706	-0.14046	0.56110873	ALDH9A1	aldehyde dehydrogenase 9 family member A1	ALDH9A1	aldehyde dehydrogenase 9 family member A1
32336_at	0.0014	0.000295	3.8443043	-0.094242	0.9746337	ALDOA	aldolase, fructose-bisphosphate A	ALDOA	aldolase, fructose-bisphosphate A
33455_at	0.325	0.247	1.1685483	-6.022217	0.37301128	ALDOB	aldolase, fructose-bisphosphate B	ALDOB	aldolase, fructose-bisphosphate B
40107_at	0.0209	0.00854	2.7194778	-3.209046	0.45420815	ALDOC	aldolase, fructose-bisphosphate C	ALDOC	aldolase, fructose-bisphosphate C
39405_at	0.0023	0.000555	3.6480838	-0.68875	0.50827461	ALG11///UTP14C	ALG11, alpha-1,2-mannosyltransferase///UTP14, small subunit processome component homolog C (S. cerevisiae)	ALG11///UTP14C	ALG11, alpha-1,2-mannosyltransferase///UTP14, small subunit processome component homolog C (S. cerevisiae)
38490_r_at	0.027	0.0117	2.6010878	-3.490686	0.9186256	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit	ALG13	ALG13, UDP-N-acetylglucosaminyltransferase subunit
38161_at	0.0295	0.013	-2.5588056	-3.588865	-0.30424984	ALG3	ALG3, alpha-1,3- mannosyltransferase	ALG3	ALG3, alpha-1,3- mannosyltransferase
32051_at	2.92e-05	2.55e-06	-5.1979806	4.43711	-0.77762911	ALG8	ALG8, alpha-1,3-glucosyltransferase	ALG8	ALG8, alpha-1,3-glucosyltransferase
38543_at	0.00929	0.00318	3.0732223	-2.311015	0.91301748	ALK	anaplastic lymphoma receptor tyrosine kinase	ALK	anaplastic lymphoma receptor tyrosine kinase
40005_at	0.237	0.167	1.398731	-5.734385	0.17063638	ALKBH1	alkB homolog 1, histone H2A dioxygenase	ALKBH1	alkB homolog 1, histone H2A dioxygenase
38344_at	0.0075	0.00243	-3.1651979	-2.064383	-0.75399243	ALMS1	ALMS1, centrosome and basal body associated protein	ALMS1	ALMS1, centrosome and basal body associated protein
