Updated.gene.symbol	logFC	P.Value
FMNL3	0.82680902	1.6e-17
CC2D2A	0.82666353	1.66e-14
AGO3	0.82643428	7.44e-16
RARA	0.82633795	8.45e-17
MYOC	0.82571235	4.2e-13
RARA-AS1	0.82528719	2.66e-21
RCBTB2	0.82505198	1.82e-14
RGS3	0.82450614	4.09e-12
LIF	0.82396961	3.65e-05
SACM1L	0.8238959	6.74e-22
RPS6KA1	0.82342625	1.51e-16
CREBL2	0.82342584	1.21e-14
CWC25	0.82340373	2.67e-24
PTPN6	0.82269847	3.85e-17
RASGRP1	0.82266345	1.19e-05
ZFP3	0.82146458	2.22e-12
RGS22	0.82144847	4.02e-13
TBC1D24	0.82105471	3.98e-11
SEC22C	0.82100219	4.37e-18
NBEAL1	0.82092381	8.66e-28
NPY1R	0.82005247	1.35e-09
HAVCR2	0.81971636	9.98e-08
TANC1	0.81908806	2.85e-15
VPS36	0.81905479	4.26e-19
SEPTIN10	0.81883209	1.67e-11
BMPER	0.81882283	2.86e-23
SLC44A4	0.81853845	0.000375
CAVIN3	0.81845174	6.74e-11
DYNLT5	0.81841817	1.77e-18
SQOR	0.81833705	7.66e-09
OSCP1	0.81831411	4.24e-10
INPP1	0.81799044	4.29e-11
STS	0.81776012	1.33e-11
MSN	0.81769269	5.71e-16
RIN2	0.8176155	6.29e-13
HYAL2	0.81719566	4.67e-23
LCAT	0.81675152	3.69e-20
FBXL7	0.8160471	3.28e-11
OSBPL11	0.81558219	1.61e-15
MAPK1	0.81533486	2.5e-12
NOS1	0.81530328	5.95e-10
USP44	0.81485652	4.71e-16
LOC729680	0.81457177	6.97e-09
PDZK1IP1	0.81438433	0.000233
PRPF38A	0.81394425	1.11e-12
PDS5B	0.81393219	5.37e-18
RAB31	0.81376627	1.15e-10
PODN	0.8129683	9.06e-12
RELL1	0.81282048	1.28e-13
FGF7P6	0.8127079	1.52e-08
CSGALNACT1	0.81250647	9.15e-07
EVI5	0.81182986	2.14e-21
SIRPB2	0.81177845	3.9e-14
MOB3C	0.81163587	2.79e-16
YIPF6	0.81158559	1.53e-17
ANAPC16	0.81128187	2.53e-16
CD1E	0.81105054	4.38e-10
DELE1	0.81034224	1.51e-21
MAP3K6	0.81001767	9.02e-13
DNAJB14	0.80889626	4.44e-19
F3	0.80814383	3.12e-05
KCNAB2	0.80763671	4.44e-18
TBCEL	0.80761293	3.33e-17
C3orf38	0.80741515	7.22e-11
RWDD1	0.80711496	2.37e-18
CERT1	0.80615801	2.41e-21
PNPLA4	0.80585553	5.41e-12
NFKB1	0.80571416	4.02e-14
TMEM231	0.80566693	3.93e-07
DNAAF1	0.80516286	1.47e-07
KLF15	0.80504012	3.58e-12
WAC	0.80498999	1.03e-20
ST3GAL1	0.8046759	6.43e-09
RFX3	0.80427237	2.34e-07
RDX	0.80394536	8.76e-19
DNAI2	0.80358584	8.29e-09
CACNA1C	0.80350225	4.71e-20
KCNE1	0.80335991	4.56e-07
TASOR	0.80328929	8.9e-17
UNC5C	0.80321854	2.33e-10
EGFL6	0.80272124	2.22e-05
LOC283788	0.80192369	1.28e-07
AGPS	0.80082332	1.51e-14
MAP3K14	0.80037548	1.64e-17
ATXN1L	0.80024554	2.05e-23
RAB17	0.80013282	1.39e-09
SPRED1	0.80012929	5.64e-10
DNAH1	0.7995292	4.16e-22
AHR	0.79924979	9.72e-10
KCNN2	0.79872062	1.69e-08
CALCOCO2	0.79860317	9.36e-21
FKBP1B	0.79848619	1.71e-06
ZNF25	0.79829081	1.54e-15
SLC43A2	0.79825464	1.99e-15
SPINK5	0.79776208	0.000197
SCML1	0.79770934	9.98e-11
CHPT1	0.79741056	1.04e-13
MTRR	0.79737406	2.22e-11
MMAA	0.79682569	2.75e-11
PHLDA3	0.79674701	3.34e-10
MAP3K20	0.79658904	1.47e-12
ZHX3	0.79651366	2.48e-21
FRZB	0.79623096	8.12e-06
SGCA	0.79598843	1.99e-20
MSMO1	0.79572699	3.46e-11
MICAL1	0.79549309	7.61e-17
ANKDD1A	0.79492507	1.64e-15
MICOS10	0.79486541	1.18e-15
ELL2	0.79454505	8.84e-07
COX7A2	0.79416934	4e-16
TLE2	0.79403814	8.19e-10
ITPKB	0.79386364	1.53e-10
FDX1	0.79375951	1.58e-18
RALGDS	0.79337675	3.08e-16
PTCHD1	0.79330097	7.08e-09
PTPN5	0.79310581	5.76e-19
VASN	0.7921554	1.49e-12
PPP1CB	0.79215227	5.1e-16
LYSMD3	0.79186293	3.45e-16
SNX10	0.79170318	2.09e-07
AKT3	0.7913382	8.48e-11
PRUNE2	0.79109596	7.68e-06
HSPB7	0.79080534	4.58e-22
TNFAIP8L2	0.79079184	5.26e-18
DOCK10	0.79048245	1.29e-07
CADPS2	0.78976332	1.13e-08
DNAH5	0.78937803	2.39e-05
DENND5A	0.789036	7.57e-25
LHX9	0.78858074	6.13e-10
CEBPA	0.78802522	1.3e-07
ZFY	0.78791603	3.55e-09
CCPG1	0.78783133	9.55e-10
SORCS2	0.78779364	2.17e-13
FES	0.78744873	1.8e-16
PRPF40A	0.78732894	3.94e-19
RAB2A	0.78732212	4.79e-10
GUCY1B1	0.78709915	1.08e-11
RHOQ	0.78696816	2.67e-14
SLC19A3	0.78694721	8.56e-24
LYN	0.7856432	1.08e-07
TRDV3	0.78559429	6.59e-07
STRN	0.78520083	5.36e-14
PDGFB	0.78513144	2.21e-17
MKNK1	0.78511205	1.28e-11
AASS	0.78480002	1.42e-10
IFFO1	0.78443378	4.02e-13
PSMC2	0.78441901	2.4e-10
ENPP2	0.78416991	8.5e-05
RANBP2	0.78311037	1.09e-14
CRBN	0.78253283	2.46e-24
MBNL2	0.78212796	5.62e-16
DMXL1	0.78183326	4.98e-18
CLEC5A	0.78162145	2.82e-05
STAM2	0.78109485	2.86e-20
ALAS1	0.7802021	3.75e-19
CARMIL1	0.7800618	8.97e-06
TOGARAM2	0.7798103	4.44e-11
CEP112	0.77957772	2.97e-10
STK17B	0.77893415	2.52e-09
LPAR1	0.77854089	1.49e-07
CSNK1A1	0.77853812	6.04e-16
TMEM37	0.77816995	4.5e-09
LGALS3	0.77787317	3.3e-10
SMARCA5	0.77786887	1.5e-21
CDC42EP2	0.77782201	3.78e-17
KLK10	0.7777761	0.000722
LTC4S	0.77775178	1.03e-17
SBDSP1	0.77773968	2.75e-11
GAS2L1	0.77733208	5.56e-11
BTN3A2	0.77713085	3.08e-07
TMEM50B	0.77697993	2.21e-17
TSC22D1	0.77638982	3.13e-15
KLRD1	0.77635496	1.09e-07
DDO	0.77632302	1.15e-16
ITSN2	0.77569059	5.28e-21
GALK2	0.77561448	1.44e-12
IER2	0.7755062	2.06e-14
FIG4	0.77526469	2.61e-18
KCTD14	0.77458131	1.1e-06
LACC1	0.77441648	4.91e-10
C9orf152	0.77436155	4.5e-05
TTTY14	0.77416124	4.46e-12
PALM3	0.77323964	2.19e-10
ARMC3	0.77314489	4.35e-08
LIPH	0.77261883	2.26e-10
SDCBP	0.77244445	3.03e-19
POU6F1	0.77237475	2.1e-24
USP38	0.7721787	1.46e-25
RADX	0.77161362	8.65e-06
HRCT1	0.77155905	2.87e-17
ZNF487	0.77148145	6.4e-10
NLRP1	0.7712305	1.81e-18
CD68	0.77113402	6.64e-11
SNTB2	0.77065724	2.31e-15
C3AR1	0.77063117	3.93e-08
PPP2CB	0.77059584	1.58e-18
MFAP5	0.77051117	0.00176
C10orf67	0.7703375	3.67e-27
ARMC9	0.77025832	1.32e-16
GFOD1	0.77017108	2.21e-10
SLCO3A1	0.76995544	1.72e-09
CD81	0.76992407	1.62e-20
BOK	0.76960041	1.6e-07
BNIPL	0.76949692	3.2e-09
CCDC80	0.76927952	0.000803
BCR	0.7688088	2.11e-13
CYTH4	0.76873429	8.67e-13
LOC101927263	0.76865272	2.99e-20
ARID5A	0.76860586	3.04e-14
SLFN5	0.76855537	1.05e-11
MPP1	0.76835817	8.36e-12
FTH1	0.76823187	1.02e-11
HIPK1	0.76714531	1.84e-19
FOSL2	0.76688719	4.24e-07
CSF2RA	0.76671669	2.99e-09
SLC19A2	0.76634673	3.32e-07
ERCC1	0.76586205	1.28e-16
ZNFX1	0.7653971	4.47e-20
CTIF	0.76381684	2.41e-18
SSH1	0.76377404	4.16e-12
TBXA2R	0.76356469	2.14e-20
EFCAB14	0.76346903	5.77e-22
KCNK17	0.76346203	1.72e-10
MSX1	0.76325951	2.47e-06
TMTC2	0.76316835	1.12e-09
RPS27L	0.7624913	1.97e-13
CCDC92	0.76246626	5.58e-17
C8orf60	0.76229772	4.45e-22
DR1	0.76217417	8.2e-14
LY75	0.76156555	3.21e-05
ZDHHC2	0.76156547	4.97e-09
ARIH2	0.76118678	3.15e-23
PPP6R2	0.76117692	6.38e-19
KBTBD11	0.76050509	5.46e-10
SFXN3	0.76040963	3.9e-12
NIBAN2	0.75978156	1.07e-11
LOC101929398	0.75973845	7.23e-22
SMIM14	0.75910597	3.68e-10
GPSM3	0.75909084	2.54e-12
METRNL	0.75871227	1.05e-07
PLA2G10	0.75844909	1.29e-05
NFIL3	0.75818648	7.77e-08
RPS27	0.75811794	1.24e-09
AGO4	0.75783406	3.04e-18
HIVEP2	0.75651988	7.03e-12
MIR155HG	0.75633785	1.86e-05
FGF14	0.75613675	0.000118
SNX2	0.75585621	9.53e-12
CARD8-AS1	0.75580737	1.77e-13
PNRC2	0.75578615	1.28e-22
TCF7L1	0.75563576	9.65e-10
HIGD1A	0.75535744	1.48e-09
FADS3	0.75519463	7.48e-12
RBM47	0.75494657	9.11e-08
IL27RA	0.75487094	4e-07
DCHS1	0.75486477	1.03e-09
GABARAPL3	0.75436029	3.75e-15
GPR183	0.75414496	2.98e-05
RUNX3	0.75402809	2.93e-09
PDCD6-AHRR	0.75396427	1.59e-07
TMEM119	0.75345611	2.22e-07
PGRMC2	0.7534001	1.35e-16
TNC	0.75332406	0.000151
NFAT5	0.75326419	1.42e-19
TRAK1	0.75323289	8.94e-22
CFAP300	0.75295746	0.000292
GRN	0.75270821	4.26e-15
C11orf58	0.75265649	4.04e-20
TMEM43	0.75265467	7.28e-11
ELP2	0.75250386	5.38e-11
HERC1	0.75243721	9.27e-26
NBL1	0.75235058	4.56e-07
CCND1	0.75232543	8.26e-05
SNX13	0.7522756	1.26e-11
CAPS	0.75225263	3.87e-05
BTG3	0.75187933	2.8e-10
NKX3-1	0.75158132	2.57e-06
USP34	0.75155623	1.68e-09
ST6GALNAC2	0.7513722	0.000113
C4orf3	0.75099881	4.3e-20
PSMD11	0.75098397	2.85e-13
OSBPL6	0.75045936	4.8e-11
PKD2	0.7504257	1.59e-12
SSPN	0.75041029	7.25e-07
MICA-AS1	0.74959675	3.44e-12
PTPN22	0.74952029	2.34e-07
CDKL1	0.74934826	5.24e-18
FFAR4	0.74913016	8.23e-18
UBR2	0.74884767	5.28e-20
IFT88	0.74882867	4.46e-19
WDFY4	0.74879445	1.42e-10
ALCAM	0.7484687	1.69e-05
KANK4	0.74844705	9.73e-07
AFDN	0.74816138	4.3e-17
KCTD10	0.74810094	6.2e-26
ZNRF3	0.74809856	1.22e-07
NHLRC2	0.74807796	3.02e-14
SCML4	0.74806817	2.85e-09
JAK2	0.74803138	7.45e-10
TNFAIP2	0.74800185	1.36e-07
OR2A20P	0.74785396	5.48e-15
SKP1	0.74749179	1.36e-16
CNTN4	0.74664478	9.55e-08
FBXL3	0.74630512	4.77e-20
ITGA10	0.74562505	4.84e-16
HRH1	0.74562004	3.65e-08
NUP58	0.74547499	1.38e-13
TRIP12	0.74530321	1.57e-19
WARS1	0.74508942	4.07e-09
ADD1	0.74496702	1.87e-27
NDRG4	0.74490567	6.74e-06
FAM177A1	0.74490116	8.33e-10
PLK2	0.74447237	1.02e-06
CFAP276	0.74444794	3.89e-06
ANKRD50	0.74432234	1.38e-11
TMEM140	0.74428331	2.83e-11
DNAJB4	0.7438819	6.9e-10
DCAF1	0.74382058	9.4e-23
STAT5B	0.74375859	3.06e-25
MAML3	0.74372583	7.56e-10
TEKT1	0.74321397	1.44e-06
NDST1	0.74315844	1.09e-18
HSPA2	0.74303043	2.97e-05
LRCH3	0.74279241	1.55e-14
PDGFRA	0.74256105	6.72e-06
F11	0.74245921	1.14e-24
KDSR	0.74242058	4.49e-09
TNFSF8	0.74191099	7.08e-07
SH3RF1	0.74177491	1.4e-09
EPSTI1	0.74158488	3.02e-07
MVP	0.74136725	1.22e-09
RORC	0.74123009	4.23e-05
CD8A	0.74116742	4.7e-05
ARC	0.74086053	3.02e-12
RASGEF1B	0.74077899	4.02e-15
EIF3H	0.74073625	1.64e-07
CRY1	0.74058086	1.85e-15
TMEM220	0.73938385	6.67e-17
RPH3AL	0.73932162	1.34e-05
CCNL1	0.73896594	7.76e-12
PIK3AP1	0.73844408	4.46e-07
TCIRG1	0.73839022	2.46e-08
ZNF44	0.73835854	1.54e-11
HNRNPD	0.73784634	9.79e-13
PDPN	0.73749861	9.17e-05
JADE1	0.73716168	3.62e-10
EYA4	0.73707567	5.19e-05
SPAG9	0.73699226	7.75e-17
IKZF5	0.73679406	6.36e-13
FBXW2	0.73654598	1.35e-15
RAVER2	0.73612168	8.56e-10
ATG16L2	0.73609664	2.24e-23
RAPGEF1	0.73552405	4.72e-20
FZD8	0.73514947	9.21e-07
LEFTY2	0.73496031	1.68e-20
ATP2B4	0.7341642	5.15e-15
TMEM164	0.73376068	2.72e-12
BCL6	0.73339062	3.23e-09
SLC22A15	0.73331696	9.15e-09
VAMP3	0.73290258	1.25e-20
SPIRE1	0.73270986	7.15e-12
KIAA0232	0.73265898	6.69e-11
SLC16A7	0.73246705	4.84e-08
FAM204A	0.7323726	4.2e-20
SMARCD3	0.73207468	3.45e-11
CASS4	0.73205461	8.63e-22
PRKCD	0.73166704	3.93e-12
SMCO3	0.73083255	1.59e-18
ANKRD12	0.73053653	1.24e-17
RC3H1	0.72994591	8.2e-26
PER1	0.72986828	5.75e-07
CTSG	0.72879718	2.27e-09
PAMR1	0.7284733	4.4e-09
PPM1A	0.72834345	2.66e-13
LACTB	0.72823689	1.71e-08
STBD1	0.72822807	3.75e-08
LOC100996412	0.72814317	2.17e-11
TMOD2	0.72808626	6.3e-11
SPTSSA	0.72786153	2.44e-08
HVCN1	0.72782903	2.93e-14
CRYZL2P	0.72758296	9.44e-12
MYO15B	0.72754333	7.66e-16
FER	0.72737938	2.01e-18
YPEL5	0.72665565	4.82e-22
CAPN2	0.72653223	2.14e-12
MDH1B	0.72650642	2.39e-06
SLMAP	0.72598101	7.34e-19
ARMC8	0.72561432	2.99e-13
CD4	0.72552291	3.82e-08
ARHGAP23	0.72524088	3.24e-09
PHF11	0.72501113	3.74e-14
SIPA1L1	0.72456578	6.28e-13
SLC9A9	0.72451235	1.35e-10
TBC1D2B	0.72449088	2.76e-19
USP8	0.72444625	1.64e-21
ARAP1	0.72401019	3.09e-20
ESYT2	0.72354368	7.52e-12
FAM118B	0.72343364	4.72e-16
LINC-PINT	0.72339526	4.77e-08
ZBTB47	0.72324221	4.56e-21
PTPRJ	0.72322767	2.34e-08
CST3	0.72304919	1.23e-08
TMEM35B	0.72297308	2.41e-13
ARID1B	0.72294159	2.35e-12
GPR171	0.7224289	9.19e-05
CD40	0.72231225	7.72e-09
WIPF1	0.72170059	3.21e-07
TEX10	0.72167389	4.97e-13
SLC2A13	0.72165611	4.26e-08
MEIS2	0.72147225	2.5e-05
PTGIR	0.72134211	8.72e-21
DIPK2B	0.72097344	6.39e-15
STAT5A	0.72086614	3.18e-18
HIPK3	0.72063248	1.1e-23
ECHDC2	0.72029097	2.14e-10
TCF4	0.72011743	5.14e-10
STAT6	0.72004173	6.67e-15
EEIG2	0.71983217	2.88e-11
CCL5	0.71982096	0.00152
TTC7B	0.71971326	6.98e-11
FBXO38	0.71949463	4.97e-17
ADA2	0.71911329	9.32e-07
CD14	0.71906879	1.41e-06
CUL3	0.71873538	8.84e-26
PTPN2	0.71859255	1.28e-10
TIAL1	0.71854555	2.5e-15
RASSF8-AS1	0.71840524	9.57e-10
IL16	0.71836516	3.82e-09
MBP	0.71834053	4.46e-08
ITGA5	0.71829528	2.99e-09
IGFBP4	0.71824286	9.56e-07
MTMR6	0.71786573	1.12e-25
WWP2	0.71762335	5.12e-19
ZRANB1	0.71754982	1.85e-19
NKD1	0.71705251	9.68e-10
PYCARD	0.71697882	8.53e-08
CYFIP2	0.71693429	3.06e-10
PRMT2	0.71684289	1.01e-13
DTNA	0.7168214	4.51e-06
LMBRD1	0.7165161	1.09e-13
CCDC146	0.71638361	1.06e-06
GBP2	0.71617641	4.68e-05
TGFB1I1	0.71615182	2.87e-07
TRIL	0.71612072	2.81e-07
DPP8	0.71603125	1.14e-20
RPA4	0.71600163	1.72e-17
TRAPPC13	0.7159754	1.31e-10
RNF38	0.71597345	1.03e-14
MCL1	0.71533314	1.4e-08
FBN1	0.7148862	1.67e-06
NAP1L1	0.71462149	8.61e-13
RRM2B	0.71447948	1.72e-15
ZC3H13	0.71375994	1.57e-17
NFE2	0.71367247	1.93e-10
LSP1	0.71337366	7.96e-09
DYSF	0.71317183	2.8e-13
IFI44	0.71308694	1.89e-05
SIN3A	0.71267183	4.58e-15
NUMB	0.71253778	5.36e-23
DNAI7	0.71248029	3.62e-07
LMO4	0.71239184	1.27e-09
ARHGAP26	0.71220299	1.38e-05
EPHA2	0.71138835	1.47e-05
MYOF	0.71135293	1.61e-09
SP110	0.71117594	6.81e-12
SIK3	0.71109687	7.27e-19
XAF1	0.71108137	3.12e-06
RSPO1	0.71100906	9.03e-26
ST8SIA1	0.71081959	2.48e-11
RASGRP3	0.71066869	1.67e-09
PPP3CC	0.71054566	2.85e-12
KIDINS220	0.71052921	5.87e-13
POLI	0.7105185	4.95e-12
PHYKPL	0.71001028	8.24e-16
F10	0.70996383	7.12e-17
ZZEF1	0.70990215	2.21e-15
ANXA6	0.70972356	6.36e-10
MT1X	0.70959926	7.04e-06
LOC106146153	0.70926034	0.000249
PALS1	0.70924376	7.75e-17
FRS2	0.70923453	1.76e-14
TSPAN13	0.70884088	4.41e-10
PLXND1	0.708588	3.52e-14
MICA	0.70852993	4.87e-11
IFNLR1	0.70813107	1.4e-09
BST1	0.70810939	6.15e-11
MT1H	0.70769447	1.24e-06
IQGAP1	0.70752343	2.02e-16
SAXO2	0.70711052	1.07e-06
MGAT4A	0.70710005	6.96e-13
DUSP8	0.70682605	2.67e-11
LNX2	0.70680054	1.31e-12
IL15RA	0.70652376	1.46e-09
RAPGEF3	0.70634419	7.22e-24
GATA6-AS1	0.70618734	3.57e-17
XPC	0.70563925	6.23e-22
ARRDC3	0.70553575	1.97e-09
STK40	0.70503403	2.62e-16
ELK3	0.70491484	2.98e-09
FAM167B	0.70475472	7.03e-17
ANKRD6	0.70436259	1.64e-09
NNMT	0.70422754	0.000661
FAM76A	0.70420343	3.57e-22
OSTM1	0.70408419	1.62e-13
UBE2D3	0.70349807	3.3e-20
MSRB2	0.70326395	4.96e-09
WBP4	0.70279462	4.58e-15
MT2A	0.70255554	9.08e-07
CMPK2	0.70209071	1.5e-05
HYDIN	0.70154808	1.97e-07
ENPEP	0.70141816	6.75e-06
APPBP2	0.70120138	4.42e-14
MAP3K7CL	0.70050335	3.81e-12
TNFAIP1	0.70025934	4.81e-15
USP9X	0.69878591	2.43e-19
MYRIP	0.69871507	1.5e-09
TMEM41B	0.69825937	3.48e-18
RSPH9	0.69824805	4.38e-07
BACH1	0.69784508	5.06e-13
EFEMP2	0.69775431	7.71e-10
ODAD4	0.69764736	1.45e-07
PRDM2	0.6975368	1.71e-16
PICALM	0.69747422	5.53e-16
DRC3	0.69703106	6.47e-11
CD48	0.69699523	4.71e-05
PDGFA	0.69642312	2.96e-07
MYO1C	0.69638753	1.41e-13
CSPP1	0.69589074	6.78e-10
MAN2B2	0.69572207	2.53e-13
POLK	0.69569154	1.15e-13
FYB1	0.69525045	0.000123
YAP1	0.69502147	1.12e-06
ZNF597	0.69467166	9.38e-12
SLAIN1	0.69420371	1.4e-05
CFAP184	0.69417346	1.76e-10
TRAPPC10	0.69415485	3.8e-17
TMEM87A	0.69353097	1.39e-19
KLF3	0.69339063	1.01e-13
AFF1	0.69291612	2.8e-21
SPEF2	0.69274403	3.98e-09
LRRC4C	0.69263298	6.48e-13
ARMH3	0.69187595	8.73e-17
USP3	0.69158452	1.54e-17
RASA4	0.69154289	2.63e-05
PTPN1	0.6914352	1.15e-17
GOLGA8N	0.6910856	6.91e-13
KIF13A	0.69024931	2.58e-11
HIC1	0.69022042	2e-09
TTC29	0.69014919	2.6e-07
WAPL	0.69009266	1.02e-24
ST8SIA4	0.68992055	4.82e-05
DDX19B	0.68982199	1.17e-15
C2orf74	0.68968667	1.76e-05
TK2	0.6893074	8.16e-18
CORO1A	0.68925512	5.65e-05
RXRA	0.68901916	1.06e-11
PTPN4	0.68880728	4.61e-15
RBBP6	0.6887319	2.26e-18
LINC02880	0.68851899	2.39e-16
USP15	0.68837914	1.19e-11
MT1G	0.6882941	9.51e-06
KLC1	0.68773533	8.22e-24
GABRB2	0.68722911	6.29e-07
LOC105369477	0.6870977	5.39e-17
AGPAT4-IT1	0.68687067	5.85e-17
FABP5	0.68679638	2.45e-05
GARS1-DT	0.68665921	1.2e-13
RPS23	0.686657	3.07e-07
TRIM8	0.68658289	4.12e-14
SLC43A3	0.68650029	3.83e-07
STX2	0.68630008	1.65e-14
RNF130	0.68621167	2.98e-14
UBE2B	0.68574117	3.04e-13
MIR30DHG	0.68552085	4.27e-06
ZNF438	0.68550274	8.62e-23
HUWE1	0.68537661	7.93e-28
TAOK3	0.68530442	1.75e-14
SECTM1	0.68524285	3.43e-07
SNX24	0.68487744	5.03e-16
CFAP263	0.6848324	0.000699
ZMYND12	0.68475218	9.05e-10
BBIP1	0.68473798	1.03e-14
ITGB5	0.68416005	2.53e-07
SNX21	0.68338648	4.53e-06
SLC66A3	0.68337786	9.23e-08
C8orf88	0.68335414	1.39e-06
ACP3	0.68273299	1.41e-09
IL12RB1	0.68220353	5.61e-10
TPM3	0.68218963	3.53e-17
EDEM1	0.68190495	6.54e-12
EIF4A1	0.68165811	5.37e-12
CEP104	0.68101592	7.63e-16
SLC25A3	0.68099955	1.95e-11
VEZF1	0.6801312	2.34e-15
TMBIM1	0.68009429	1.27e-12
SUSD6	0.68006876	2.28e-15
GLCCI1	0.67985499	5.27e-07
SUSD1	0.67967166	6.25e-12
CLN8	0.67940394	1.28e-15
SLC25A46	0.67895603	6.2e-09
SEC14L1	0.67881276	1.14e-14
ETF1	0.67841062	1.66e-23
MEF2D	0.67825608	1.69e-16
ANXA5	0.67788899	3.44e-13
TRAF3IP3	0.67771988	0.000113
APOC2	0.67763453	7.7e-06
ZSWIM6	0.6774985	2.8e-13
GPSM1	0.67746399	1.25e-10
ZHX2	0.6773772	3.33e-13
VPS13C	0.67674279	1.12e-12
TRIM25	0.67673764	7.11e-19
ATP9B	0.67590059	7.23e-10
TMOD3	0.67562641	9.79e-15
ITPKC	0.67558175	1.08e-05
RSU1	0.67551805	4.43e-23
BTBD9	0.67538691	1.72e-16
NOD2	0.67513074	2.72e-11
C1orf87	0.67460777	3.51e-07
ARNT2	0.67452766	1.43e-05
RBM26	0.67434286	2.98e-09
GJA1	0.67408867	5.97e-06
ZBTB46	0.67387696	8.71e-16
MAP3K2	0.67380035	1.01e-17
TECPR1	0.67279103	7.55e-15
MINK1	0.67273884	1.1e-07
KCNN3	0.67266018	3.36e-10
CD151	0.67244802	2.01e-10
FAM174A	0.67206954	5.25e-10
AP3M1	0.67201843	1.68e-17
INPP5K	0.6715814	1.24e-24
HMGB1	0.67156356	2.38e-15
TGOLN2	0.67121739	8.12e-12
EIF4EBP3	0.67112179	9.2e-17
DUSP3	0.67026564	2.85e-18
CRYM	0.67023206	0.000453
GLUL	0.67018224	1.19e-07
OSBPL1A	0.67004186	9.5e-11
RNF146	0.67000746	1.05e-06
BCL2L2	0.66878453	5.65e-15
MAFB	0.66847228	1.39e-06
LOC101927609	0.66836236	9.24e-10
VCL	0.66811351	8.69e-12
FRAT1	0.66793282	1.25e-09
GFPT2	0.66766832	0.000111
ATP5PB	0.66719306	8.06e-15
C14orf28	0.666791	2.28e-09
SCD	0.66648429	6.6e-08
MAPKAPK3	0.66622747	1.21e-14
MCTP2	0.66606402	1.03e-11
ADGRE3	0.66598078	1.74e-17
KPNA5	0.66578109	3.91e-11
PRXL2C	0.66566836	3.01e-14
CA5B	0.66540908	7.31e-19
CSGALNACT2	0.66540833	5.29e-12
FGF14-AS2	0.66536565	2.72e-13
PIK3C2A	0.66533637	9.94e-18
SNORD89	0.66527604	5.88e-15
TRIM13	0.66505223	2.65e-07
ZNF264	0.66502019	1.03e-12
NUDT4	0.66497851	3.75e-10
FPR3	0.66497727	0.000326
EZR	0.66497074	9.27e-08
RSPO4	0.66478691	9.3e-12
CALCOCO1	0.66466759	6.54e-19
ACAT1	0.66447748	2.03e-12
CNBP	0.66420131	1.42e-21
PPP1R14C	0.66411497	0.000686
GABARAPL1	0.6639822	3.67e-14
TLCD4	0.6638038	2.94e-09
NCOA1	0.66378283	1.67e-18
MIOS-DT	0.66368789	3.92e-20
SH2D1B	0.66361545	2.62e-14
CCNYL1	0.66351031	2.16e-12
SUPT7L	0.66323899	1.01e-13
ANKFY1	0.66321	3.21e-23
ARHGAP45	0.66236138	3.28e-09
FASTKD2	0.66188002	3.16e-15
FLT4	0.66183333	2.25e-11
BRI3	0.66178193	2.14e-17
STX7	0.66161911	1.09e-16
FKBP7	0.66158222	3.78e-08
NRXN3	0.66109504	0.000232
MON1B	0.6608844	4.86e-15
SAV1	0.66067248	1.26e-17
TADA2B	0.66061765	2.57e-17
RAD50	0.66015148	1.39e-13
CEBPB	0.65996297	6.27e-10
SRSF5	0.65987191	3.31e-26
CNN3	0.65966994	8.48e-06
NUDT5	0.65914516	5.26e-08
ID3	0.65875055	2.28e-06
LLPH	0.65873815	1.04e-08
MARCHF2	0.6585749	7.55e-09
SLC25A27	0.65854216	1.28e-07
CD160	0.65852822	9.81e-15
SUGT1P4-STRA6LP-CCDC180	0.65829466	8.54e-14
DNAJC18	0.65828379	2.35e-17
MPHOSPH8	0.65740893	2.88e-19
EPHX2	0.65668219	2.68e-06
BNC2	0.6565608	1.96e-06
MRC2	0.65626372	1.16e-09
TCF12	0.65613782	2.97e-19
PCBP2	0.65601726	5.03e-11
CDC42EP3	0.65588925	1.85e-06
PRSS23	0.65577547	1.15e-05
TSPAN14	0.65564179	1.05e-11
DOCK6	0.6554653	1.36e-13
MIR3682	0.65526549	6.43e-09
CCDC191	0.65516872	1.12e-11
MPC2	0.65515423	7.01e-10
UBR1	0.65501285	1.74e-14
HSPH1	0.65425131	8.5e-07
IFNAR1	0.65355742	3.36e-14
NLGN4X	0.65299665	6.32e-05
BHLHE40	0.65290819	8.32e-06
FOXN3	0.6526761	2.85e-13
ALS2CL	0.65263294	5.01e-21
AGPAT3	0.65248038	9.82e-14
CYP3A7	0.65241857	2.65e-11
MT1HL1	0.65235305	3.95e-07
KIF13B	0.65207749	9.28e-09
LINC00667	0.65198478	1.94e-07
LUM	0.6518144	0.000406
CNIH4	0.65181198	6.82e-13
HEBP1	0.65096201	1.79e-11
CHP1	0.65066986	9.96e-17
YIPF4	0.65027272	6.21e-13
KLHL2	0.64989904	1.37e-13
TNRC6C	0.64971246	5.97e-09
NSUN6	0.64957152	1.49e-06
APC	0.64949999	2.46e-11
BBOF1	0.64946003	2.41e-06
MFSD8	0.64909396	2.08e-08
APOL6	0.64905192	9.84e-10
MT1F	0.64902391	6.73e-06
ERCC6L2	0.64883392	1.52e-14
SAT2	0.64879746	4.4e-18
GMPR	0.64868695	8.36e-12
CYTIP	0.64851236	0.000673
