Updated.gene.symbol	logFC	P.Value
ARL6IP6	-0.6931693	1.61e-07
OTULIN	-0.693037	3.23e-10
TONSL	-0.6927029	9.99e-10
MED10	-0.69243	1.23e-07
LINC00511	-0.692002	4.49e-15
YME1L1	-0.6918419	9.45e-14
TRIM8	-0.6916432	1.29e-12
COX5B	-0.6915463	1.12e-14
CCHCR1	-0.6914536	8.19e-08
KRTAP4-1	-0.6909709	0.000244
RAD23B	-0.6909077	3.32e-13
PDCD11	-0.6906821	2.01e-16
COPB2	-0.6906457	2.65e-12
NDUFA6	-0.690473	7.89e-12
CDH4	-0.6901883	1.23e-09
SYNE4	-0.689565	0.000774
TERT	-0.6889731	1.44e-12
FAM117B	-0.6889142	0.00109
PSMB4	-0.6887847	3.34e-09
H3C8	-0.6886701	4.58e-13
CHCHD3	-0.6886454	2.46e-12
TAF1A	-0.6884963	3.69e-06
DLK2	-0.6882169	0.000505
SOHLH2	-0.6881397	1.21e-05
YIF1A	-0.6881257	5.58e-11
ARHGEF16	-0.6879463	4.5e-09
TMEM87B	-0.6878964	1.78e-07
CRABP1	-0.6877934	2.08e-05
PART1	-0.6877665	4.88e-08
COX16	-0.6873	9.67e-11
ATPSCKMT	-0.6864987	1.08e-09
SNX6	-0.6864937	9.63e-09
FBXO27	-0.686263	3.04e-10
PPME1	-0.6861071	1.45e-08
WNT10B	-0.6860988	1.87e-10
FANCF	-0.6858647	7.94e-09
TTF2	-0.6855867	5.99e-06
CHCHD7	-0.6853778	1.11e-05
RNF175	-0.6852884	0.000105
PSMD8	-0.6852325	2.35e-08
DNAH5	-0.6850739	0.000171
XIAP	-0.6850133	1.43e-08
TYW5	-0.6848895	1.78e-16
RHPN1	-0.684827	9.38e-17
MZT1	-0.6847311	2.49e-06
CRCP	-0.6840167	1.71e-07
RRP1B	-0.6839064	6.82e-11
IDE	-0.6829504	1.65e-09
LINC00944	-0.6826475	7.68e-11
GAL3ST4	-0.682523	1.71e-07
FGD6	-0.6821702	8.33e-05
MCCC2	-0.6820848	0.000403
ROMO1	-0.6816562	5.52e-12
FKBPL	-0.6816392	2.47e-10
ERGIC2	-0.6811422	5.17e-09
OGFOD1	-0.6811341	2.44e-12
PDCD10	-0.6810505	1.26e-09
APRT	-0.6809012	1.05e-08
GSTCD	-0.6806896	3.98e-08
TAF15	-0.6796025	3.54e-08
FHL3	-0.6795104	5.97e-15
RMDN1	-0.6794644	5.81e-07
NDUFA11	-0.6794566	2.97e-16
PPP1R35	-0.679038	8.1e-08
RANBP9	-0.6789351	1.39e-11
TMX1	-0.6787418	8.85e-09
CDC123	-0.6781598	3.79e-08
SLX4IP	-0.6776493	5.91e-12
BLNK	-0.677116	0.000457
JMJD1C-AS1	-0.6769133	0.000334
CLNS1A	-0.676723	1.96e-09
RNASEH1	-0.676717	2.2e-08
TIGIT	-0.6763764	3.75e-06
ITGB3BP	-0.6763626	3.11e-07
SRPRA	-0.6759897	1.27e-10
MMP16	-0.6759512	0.000695
VANGL1	-0.6758662	1.04e-11
SLIRP	-0.6757204	3.9e-16
LCOR	-0.6755607	1.35e-06
BATF	-0.6748968	3.43e-06
ENY2	-0.6747265	1.08e-13
SNF8	-0.6747018	3.36e-13
CKLF	-0.6745167	4.26e-08
NT5M	-0.6744787	1.79e-14
MRM2	-0.6737403	2.49e-09
GPN1	-0.6735671	6.5e-11
MAP6D1	-0.6731416	5.03e-07
URB2	-0.6728674	6.29e-08
HEXIM2	-0.672866	4.79e-09
TP53RK	-0.6728114	7.8e-09
SS18	-0.6726715	1e-06
CMC2	-0.6724688	4.09e-14
PTPRF	-0.6724051	8.01e-05
CENPQ	-0.6720168	4.18e-05
TIMM9	-0.6719417	9.44e-15
MED20	-0.671933	9.44e-10
KRT75	-0.6719051	0.000561
AKR7A2	-0.6714522	1.15e-09
NUP88	-0.6714456	1.16e-05
MDFI	-0.6711722	1.54e-08
STX17-DT	-0.6707801	2.12e-07
SCNM1	-0.6704678	7.5e-12
NDUFB3	-0.6701939	8.4e-16
NDUFA8	-0.669783	2.43e-12
CASP6	-0.6697827	0.000142
RCC2	-0.6696154	2.03e-06
SNRPB	-0.6693102	6.24e-09
MAN2A1	-0.6692403	5.12e-12
KRT18	-0.6689885	0.000307
NEK6	-0.668689	1.39e-07
SENP2	-0.6684167	7.41e-08
PDZD8	-0.6681412	8.44e-05
EXOSC1	-0.668056	3.72e-15
DUOXA2	-0.6678758	1.29e-11
PEX10	-0.6678142	1.67e-13
KCNJ10	-0.6677447	1.62e-05
KCNK12	-0.6675571	0.000774
EIF4G1	-0.6668095	4.94e-09
LYRM4	-0.6667984	2.11e-10
LSM8	-0.6667225	9.13e-10
CD19	-0.6665516	0.000898
SPATA31G1	-0.666551	1.41e-15
TOPBP1	-0.6663563	6.25e-06
VPS25	-0.6662507	2.92e-13
MYO1E	-0.6658468	6.95e-09
PCNX2	-0.6657852	6.12e-06
RIF1	-0.6651068	4e-06
FAM30A	-0.6649344	1.35e-06
HACD2	-0.6648412	8.65e-07
KIAA0930	-0.6641926	2.35e-06
RUSC1	-0.6640622	5.44e-08
KCNK9	-0.6639215	1.03e-07
CDK16	-0.6638606	0.000154
AIMP1	-0.6637848	1.58e-14
PRKAB2	-0.6635436	6.45e-07
DHX33	-0.6633185	0.000153
PRPF19	-0.6630041	8.8e-10
TMEM61	-0.662887	8.06e-05
MRE11	-0.6626038	3.11e-06
GAR1	-0.6624998	6.86e-12
TOMM70	-0.66235	1.82e-15
LIN37	-0.6621844	2.69e-14
FJX1	-0.6620849	0.000883
PPP4R2	-0.6620822	4.88e-11
LOC401068	-0.6620055	3.16e-05
NCBP1	-0.6615614	1.21e-06
CXXC4	-0.6615408	0.000313
LLPH	-0.6615143	4.17e-11
NUP210	-0.6612517	2.08e-06
CHPF2	-0.6611908	1.17e-12
MIR503HG	-0.6606683	1.19e-09
SPP2	-0.660569	4.91e-15
COIL	-0.6604525	8.98e-09
WDR5	-0.660325	4.17e-08
POLR3K	-0.6602399	5.2e-08
SIRPG	-0.6600251	0.000259
MYOG	-0.6600065	1.05e-12
ISG20L2	-0.65995	1.05e-06
EMG1	-0.6592333	3.84e-06
ARHGAP33	-0.6592255	6.02e-10
DPH2	-0.6591392	1.58e-10
CCDC47	-0.6587344	3.72e-13
SCRN3	-0.6586801	2.31e-06
REXO2	-0.6585261	1.17e-09
CCT4	-0.6575954	5.14e-08
ATP5PD	-0.6568278	1.11e-13
WNT7B	-0.6567997	3.66e-09
CAMSAP2	-0.6563659	3.23e-07
WDR53	-0.6561582	3.49e-07
SUPT3H	-0.6561257	5.48e-07
ISG20	-0.6558135	1.85e-05
TMEM186	-0.6557119	4.27e-12
GMPPA	-0.6556538	7.5e-13
AKR1E2	-0.655569	1.3e-15
COPG2	-0.6554471	1.72e-06
TTC3	-0.6553241	1.04e-07
COPS7B	-0.6550199	1.41e-13
SLC4A3	-0.6546677	5.94e-07
KCMF1	-0.654471	8.55e-09
TMEM208	-0.6543764	5.74e-12
RAB29	-0.6543196	2.38e-13
LAMTOR5	-0.6540997	2.13e-11
NOC2L	-0.6540782	6.66e-11
POLR2J	-0.6537328	2.85e-10
TRIM46	-0.6536647	7.79e-10
LARP4	-0.6535225	2.4e-05
CEP76	-0.6534252	0.000147
VAX2	-0.6534045	1.34e-07
CUL4A	-0.653138	3.49e-05
GAMT	-0.6524676	4.84e-14
DUSP10	-0.6524077	0.000202
ZNF793	-0.6523899	3.84e-10
ZFAS1	-0.6516977	2.17e-08
ZNF622	-0.6516742	2.05e-15
IDH1	-0.6513665	2.1e-05
RFESD	-0.6513079	7.76e-07
ODR4	-0.6510563	4.56e-09
ZBTB41	-0.6510357	1.78e-05
VRK2	-0.6509015	2.12e-08
MRS2	-0.6507317	4.45e-05
NLE1	-0.6506191	1.36e-06
TRIAP1	-0.6505325	4.02e-14
SNU13	-0.650203	8.42e-14
MAP4K4	-0.6498786	2.16e-06
SLC25A13	-0.6493598	0.000137
RNF141	-0.649341	9.68e-07
SMIM15	-0.6487719	5.45e-11
TGIF1	-0.6485921	2.63e-08
SAC3D1	-0.6485342	3.85e-06
ACSL3	-0.6484295	6.35e-08
HOXC13	-0.6483738	8.45e-07
ETV7	-0.6480395	1.58e-08
POLR2F	-0.6479766	2.17e-16
DDOST	-0.6478501	9.7e-16
MEAK7	-0.6477243	8.92e-08
TNK1	-0.6472857	3.64e-14
UBXN7	-0.6472103	3.24e-06
NFXL1	-0.647209	1.92e-06
RHEBL1	-0.6471051	2.81e-09
CENPS	-0.6469994	1.31e-05
RNF43	-0.6467601	9.82e-05
RBCK1	-0.6466556	7.1e-10
HSPA5	-0.6465286	8.73e-15
SUCO	-0.6462071	4.94e-10
MARCHF5	-0.6462008	6.54e-09
SLAMF9	-0.6461655	5.89e-05
NDUFS1	-0.6458626	3.24e-08
PARD3	-0.645857	8.55e-06
PAQR4	-0.645652	3.4e-06
C18orf21	-0.6451646	6.91e-09
TXNL4A	-0.6445673	3.19e-07
ZBED4	-0.6443864	2.29e-05
LCLAT1	-0.6442983	3.74e-08
HSPA9	-0.6442206	1.03e-07
COL6A3	-0.6440138	4.04e-05
CCDC93	-0.6438164	2.54e-07
SH3PXD2A	-0.6437864	0.000174
ABCB9	-0.6437111	1.39e-08
ERCC1	-0.6436839	2.78e-07
POLB	-0.6436257	3.8e-08
SSBP1	-0.64322	1.81e-13
USP48	-0.6432004	2.54e-06
NYX	-0.6429846	9.2e-11
SYAP1	-0.6429466	5.6e-12
COX6B1	-0.6427495	7.1e-12
RAD21	-0.6426194	1.15e-05
SLC33A1	-0.64257	3.28e-08
RNF187	-0.6425487	2e-08
GUSBP11	-0.642252	5.51e-16
TACC3	-0.6422123	9.41e-06
LGI2	-0.6421194	2.79e-07
HUS1	-0.6418953	5.55e-10
MARS1	-0.6418058	1.01e-09
ELK1	-0.6417785	3.42e-18
HCCS	-0.6417282	2.04e-09
NBN	-0.6409026	3.64e-07
POLR2I	-0.6406903	1.11e-09
TTPAL	-0.6405244	6.26e-10
GET4	-0.6405097	3.55e-09
TMEM165	-0.6402673	3.46e-12
WDR46	-0.6401817	9.04e-15
PSMA2	-0.6401531	3.42e-12
C6orf89	-0.6401416	7.01e-11
EIF2B5	-0.6401242	0.000653
PTK7	-0.6396381	3.17e-07
ETNK2	-0.6395997	4.08e-06
METTL18	-0.6395152	4.83e-07
ESF1	-0.6395041	9.05e-09
VMP1	-0.6392116	0.000108
SCAMP5	-0.6384537	2.46e-13
KIF1A	-0.6382358	1.71e-05
PA2G4	-0.6376798	1.81e-10
GNL3L	-0.637619	5.55e-06
MIR31HG	-0.6373571	0.000376
KIF3C	-0.6369038	6.1e-05
PRELID3A	-0.6368132	5.6e-07
SNAP47	-0.6367624	3.25e-14
CHRDL2	-0.636294	0.00035
RPS10	-0.6361489	2.7e-12
TNFRSF12A	-0.6360552	0.000316
RPL10A	-0.6358703	1.62e-14
AIRIM	-0.6358258	8.15e-07
TENM3	-0.6353349	3.82e-05
CCDC142	-0.6350406	3.47e-15
SNHG17	-0.6339391	0.000672
PYM1	-0.6335679	2.42e-07
P3H3	-0.6335401	8.68e-07
SWI5	-0.633528	3.3e-09
PSMD7	-0.6334528	2.16e-09
CDC42BPA	-0.6332873	1.08e-06
DBF4B	-0.633204	4.88e-07
TRPM2	-0.6328973	4.98e-06
NUP42	-0.6324552	2.53e-11
NDUFB11	-0.631929	2.49e-09
DDX54	-0.6313088	1.03e-10
MTDH	-0.6309294	2.15e-08
FAM24B	-0.6307067	5.4e-07
TBCE	-0.6306305	7.38e-09
SCNN1A	-0.6302108	2.33e-08
SYCE1L	-0.6299177	5.64e-06
LSG1	-0.6298956	1.76e-06
MUC2	-0.6297131	0.000237
HNRNPA3P1	-0.6295278	4.59e-14
E2F1	-0.6291975	5.95e-09
KPNB1	-0.6291773	4.24e-09
SLC35D1	-0.6289688	7.89e-06
PIP4K2C	-0.6285109	9.62e-12
CHODL	-0.628507	8.53e-05
SEC23B	-0.6284414	3.89e-13
NBAT1	-0.6284051	2.2e-09
POU2F2	-0.6281306	7.9e-18
SOX10	-0.6279582	7.99e-10
MRPL23	-0.6276779	1.18e-10
TRAF3	-0.6271265	2.42e-09
ZNF576	-0.6270462	4.61e-09
FER1L4	-0.6270364	3.32e-05
CHCHD1	-0.626993	2.52e-09
RIOX1	-0.6268491	5.38e-10
SEPTIN9	-0.6263981	2.48e-18
NENF	-0.6263827	1.25e-09
XRN1	-0.6261844	9.66e-06
RAB18	-0.625969	1.65e-11
UTP23	-0.6256839	1.36e-11
TMPRSS13	-0.6256595	1.68e-10
PSMC2	-0.6255754	1.88e-07
MRPL50	-0.6254859	5.85e-08
TMEM248	-0.6250234	1.17e-06
SMG5	-0.6249191	4.61e-10
CKAP5	-0.6249106	3.48e-09
NUTF2	-0.6248418	2.43e-06
MALSU1	-0.6245599	7.91e-08
PDIK1L	-0.6240643	3.29e-06
CAND1	-0.6239812	0.000226
GUCA1A	-0.6239548	2.26e-05
POU5F1B	-0.6237413	9.64e-08
PRORP	-0.6235303	0.000102
NARF	-0.6233221	2.25e-07
AK6	-0.623223	1.77e-13
ACBD6	-0.6229769	1.86e-10
SEC23A	-0.6225367	1.33e-06
KCNMB3	-0.6223983	7.71e-08
PLEKHA8	-0.6218847	9.66e-06
PPP2R1B	-0.621848	0.000175
PRAP1	-0.6215035	1.07e-07
SEPT5-GP1BB	-0.6214594	4.57e-09
ACY1	-0.6213893	1e-06
TBRG4	-0.6211496	2.2e-08
RSPRY1	-0.6209107	7.98e-10
NELFCD	-0.6206381	1.22e-05
PSPC1	-0.6205626	5.68e-08
RFWD3	-0.6205272	8.58e-06
E2F6	-0.6205198	1.22e-08
LINC00319	-0.6201552	2.92e-06
MAN1A2	-0.6197609	6.41e-06
PORCN	-0.6194014	2.05e-05
RUNX3	-0.6192495	9.98e-11
NUFIP1	-0.6191488	2.09e-05
OIP5-AS1	-0.6191466	4.91e-05
MNAT1	-0.619106	3.33e-07
UBQLN4	-0.618794	8.95e-06
FAHD1	-0.6187317	1.38e-05
CACNA1I	-0.618708	5.91e-15
EBNA1BP2	-0.6183597	9.13e-06
NF1	-0.6182238	5.01e-11
BLTP3A	-0.6180032	5.02e-10
NCBP2AS2	-0.617764	4.46e-05
UBE2F	-0.6177457	9.19e-09
FKBP7	-0.6175816	0.000323
OXLD1	-0.6174147	1.24e-11
IGFBP5	-0.6173858	6.12e-06
HIKESHI	-0.6172973	6.96e-10
RCOR2	-0.6167112	4.84e-10
ATF7	-0.6164299	5.62e-06
MTAP	-0.6161062	2.65e-05
CCDC51	-0.6154873	7.07e-08
UTP14A	-0.6152979	1.01e-08
C17orf75	-0.6149344	5.95e-05
DPH6	-0.6149263	0.000442
NSL1	-0.6148274	3.31e-11
ADAMTS7	-0.6141621	2.92e-12
DDX52	-0.614099	2.94e-06
G3BP1	-0.6139959	1.62e-13
NUP43	-0.6137639	4.49e-09
PAXIP1	-0.6136076	4.09e-07
PAFAH1B2	-0.6135826	1.02e-07
UBL4A	-0.6135768	6.74e-10
ZFR	-0.6129928	3.07e-07
PIWIL2	-0.6129144	0.000179
FBXO36	-0.6127828	3.13e-07
GTF2E1	-0.6121958	3.61e-07
SLC25A40	-0.6120687	3.03e-08
ARF6	-0.6120149	1.88e-09
SIKE1	-0.6118842	3.73e-07
ARHGAP39	-0.6114681	5.48e-07
RNF7	-0.6111341	1.44e-07
C7orf50	-0.6111009	5.42e-10
AKR7A3	-0.6110679	2.57e-06
ANKRD26	-0.6109159	3.19e-08
RASL10B	-0.6105742	9.65e-12
TARS2	-0.6105397	8.59e-06
UTP18	-0.6104027	6.37e-11
MRM1	-0.6102697	3.85e-13
MINPP1	-0.6098979	2.2e-07
TMEM216	-0.6098922	1.6e-12
PLOD1	-0.6098456	1.26e-07
BRAF	-0.6094153	2.32e-06
RNMT	-0.6090434	4.75e-05
TSACC	-0.6089219	2.41e-14
HDHD5	-0.6084328	1.16e-07
MRPL11	-0.6081883	3.86e-09
SP3	-0.6081207	3.76e-13
LRRC8B	-0.6080547	1.14e-06
BCL7A	-0.6080446	5.73e-07
MEMO1	-0.6079574	3.69e-09
ASIC1	-0.6078754	1.51e-09
CEP295	-0.6077153	4.09e-12
TYW3	-0.6076899	5.76e-07
SLC25A17	-0.6076176	2.4e-10
CTSB	-0.6076056	0.000304
TXNDC5	-0.6073948	2.13e-08
LINC00857	-0.6073854	4.55e-07
SSB	-0.6071733	4.23e-11
REXO1	-0.6070843	7.13e-09
TEFM	-0.6070346	1.24e-10
HNRNPAB	-0.6067705	1.82e-11
ITCH	-0.6066559	6.2e-05
HMGN1	-0.6062143	7.06e-12
HOXC11	-0.6062125	1.36e-07
SCAMP1	-0.6061555	6.41e-11
DPY19L4	-0.606147	2.24e-06
B3GALT6	-0.6058458	1.46e-09
PIGF	-0.6056369	3.11e-06
BCL2L12	-0.6054232	5.13e-10
SARDH	-0.6050316	1.71e-08
TTTY14	-0.6049743	1.18e-09
ARMC1	-0.6045056	3.43e-09
OTUB2	-0.6042843	7.73e-07
MX2	-0.6042258	1.24e-05
SNAPC5	-0.6041872	1.96e-09
NDUFV3	-0.6028188	2.9e-07
ADGRG1	-0.602562	7.07e-05
SNRNP27	-0.6025312	5.22e-13
MGAT5B	-0.6018489	2.22e-10
LRRC42	-0.601782	7.7e-06
LRFN4	-0.6017264	5.85e-07
UBALD2	-0.601577	1.96e-07
SLC4A7	-0.6013974	2.01e-06
YIPF2	-0.6013028	5.52e-09
NDUFS2	-0.6010474	1.73e-09
SNRNP40	-0.6009723	5.22e-09
GOLGA3	-0.6009334	1.79e-13
POU5F1P3	-0.5999641	1.34e-05
SSC4D	-0.599826	4.85e-11
TFB1M	-0.5997838	3.31e-06
IGSF3	-0.5996968	0.000382
VCX2	-0.5996147	1.76e-13
YY1	-0.5996131	1.92e-12
FAAH2	-0.5996112	6.94e-05
DECR2	-0.5992512	9.27e-11
NUP107	-0.5992274	1.78e-05
DUSP12	-0.5992261	3.34e-07
GTF2E2	-0.5989839	2.8e-11
EIF2S3	-0.5988736	8.31e-08
FKBP2	-0.5987299	2.61e-10
NXT2	-0.5986955	4.39e-05
CDK7	-0.5985625	4.75e-08
NDUFB2	-0.598444	6.58e-10
COPS6	-0.5981066	1.18e-06
MRPS15	-0.5977822	1.91e-07
MDH2	-0.5977488	1.63e-07
NANP	-0.5975461	5.2e-06
ADCK5	-0.5975403	1.19e-06
NDUFAB1	-0.5969583	4.22e-16
SLC5A6	-0.5966858	4.16e-06
TMEM70	-0.5962308	1.82e-07
VKORC1	-0.5961423	2.16e-15
LRWD1	-0.596089	2.11e-09
GFM1	-0.5959532	0.000368
ACTL10	-0.5958832	2.32e-11
PRDM14	-0.5958522	4.23e-12
RPP25	-0.5958509	6.35e-07
CARD11	-0.5956756	4.38e-06
ANKEF1	-0.5953817	1.38e-05
ARPC1A	-0.5952611	0.000112
PRKD2	-0.5952401	3.36e-06
DERL2	-0.595175	2.16e-10
MED13	-0.5948802	1.07e-09
YBEY	-0.5946551	2.66e-08
DENND5B	-0.5946455	4.98e-05
DPP3	-0.5944291	3.02e-11
TBL2	-0.5941435	6.22e-09
CARMIL3	-0.5941421	6.25e-13
PITPNC1	-0.5938482	0.000124
DAP	-0.5938388	3.16e-12
AP1M2	-0.5936024	9.56e-05
ITGB3	-0.5935468	2.94e-13
GRSF1	-0.5935076	1.26e-07
CLPB	-0.5935021	1.64e-08
CACUL1	-0.5931024	3.79e-12
VPS45	-0.5927896	1.06e-07
SDSL	-0.5927399	3.3e-05
AEN	-0.5926739	1.87e-08
DR1	-0.592295	2.89e-05
HDAC10	-0.5920584	5.05e-15
MILIP	-0.5919669	7.89e-13
AJM1	-0.5918667	2.07e-09
MRPL37	-0.5918189	8.84e-06
RIMOC1	-0.5917033	1.11e-08
FBXL19	-0.5914831	4.48e-08
LRCH4	-0.5912828	1.97e-08
DCK	-0.5911562	2.14e-08
RUVBL2	-0.5904988	8.73e-10
PDRG1	-0.5904802	1.75e-08
CNOT11	-0.5903573	1.43e-11
MCFD2	-0.5902245	5.43e-08
SIT1	-0.5900939	4.52e-05
COL26A1	-0.5900343	3.23e-11
BID	-0.5897575	0.000341
NAA50	-0.5894936	1.02e-06
PYGO2	-0.589179	1.37e-09
PDSS1	-0.5885214	0.000245
RFK	-0.5883248	1.03e-05
SCRIB	-0.5882314	2e-08
C8orf33	-0.5881906	3.16e-07
ELAPOR1	-0.5879286	0.000218
FOXN3-AS1	-0.5877858	3.93e-11
RCE1	-0.5877702	3.95e-08
WARS2	-0.5876692	3.08e-05
ABHD11	-0.5876025	0.000151
SPRTN	-0.5875676	1.96e-06
FANCL	-0.587413	0.00027
COMTD1	-0.5872213	1.45e-07
SDHAF4	-0.5870593	4.26e-05
MRPL22	-0.5869312	1.49e-10
GOLPH3L	-0.5867691	7.44e-06
PGGT1B	-0.5866505	1.77e-06
ATAD3A	-0.5863636	3.26e-10
ANKRD39	-0.5862263	6.75e-08
UBTF	-0.5862205	4.67e-10
PRELID1	-0.5858517	2.53e-11
CDK2AP1	-0.5857765	6.36e-10
TOMM20	-0.5854896	4.59e-09
MED19	-0.5854427	2.32e-13
STK16	-0.585324	7.67e-12
ZNF827	-0.5850074	1.01e-10
PPA2	-0.5847148	2.8e-08
ZNF544	-0.5845678	1.75e-06
NOB1	-0.5843644	4.87e-09
BUD31	-0.5838376	2.89e-07
TRAPPC3	-0.583639	2.88e-09
SSRP1	-0.5834662	9.32e-08
TRIM15	-0.583318	2.24e-07
UTP4	-0.5832875	9.34e-08
KCNQ1DN	-0.5829891	8.56e-13
SLC22A23	-0.582447	6.98e-08
CCDC125	-0.5823137	1.47e-05
TUSC2	-0.5822712	1.33e-11
CABP4	-0.5822103	3.63e-20
PPHLN1	-0.5818026	3.4e-11
IQCC	-0.5817451	2.19e-11
TSN	-0.5816476	0.000104
UCN2	-0.5815044	2.34e-08
B4GALNT1	-0.5811312	6.78e-09
LOC285191	-0.5811153	1.51e-18
POLR2G	-0.5810025	1.65e-09
ZNF280C	-0.5809444	7.15e-07
ZNF687	-0.5808364	9.24e-09
ATP5MC2	-0.5807603	1.68e-13
SPRYD4	-0.5803973	2.15e-05
PAAF1	-0.5803304	1.56e-07
GSK3A	-0.579854	1.07e-10
MRPL45	-0.5792413	6.03e-09
TRIM37	-0.5787968	3.35e-09
C6orf15	-0.5787566	1.85e-12
RNF181	-0.5786891	1.29e-11
TEAD2	-0.5785286	2.44e-11
FAM81A	-0.5770657	1.1e-08
CHAC1	-0.5762603	3.97e-06
RCAN3	-0.5761752	6.17e-06
DDN	-0.5761039	2.67e-15
CDH15	-0.5759467	4.3e-05
CAMK2N2	-0.5759032	1.19e-08
IFT22	-0.5755149	6.17e-07
PIP5K1A	-0.5753638	5.26e-09
CCDC43	-0.5753601	4.53e-11
TMEM209	-0.5752767	2.88e-05
APEX1	-0.5752476	2.99e-10
ZSCAN9	-0.5749589	6.31e-06
SLC30A5	-0.5748491	9.27e-15
TDG	-0.5745241	1.75e-05
BRAP	-0.5744864	2.21e-16
KRT33A	-0.5743568	3.48e-06
GOLIM4	-0.5741322	1.1e-12
MCUB	-0.5739486	2.13e-05
CHTF18	-0.5738799	7.87e-08
PAQR3	-0.5736365	5.79e-05
ABCC10	-0.5735739	1.02e-06
PLEKHN1	-0.5728071	2.6e-13
SIL1	-0.5727742	1.54e-05
MRPS34	-0.5725233	3.12e-12
ZC3H11A	-0.5722496	5.47e-05
PTCD1	-0.5721289	1.22e-08
KLHDC8A	-0.5714655	3.71e-14
TFG	-0.5713432	5.61e-08
ACP6	-0.5712842	0.000106
NELFE	-0.571225	2.08e-08
GORAB	-0.570976	1.15e-06
ESPNL	-0.5709371	1.79e-19
TASOR2	-0.5708687	5.38e-07
DFFA	-0.5708368	4.23e-11
SLC36A4	-0.5705398	9.57e-05
COX5A	-0.570525	3.83e-11
EIF5A	-0.5704893	1.48e-05
ALKBH4	-0.5703219	4.73e-08
PSME2	-0.5698908	4.16e-07
NDUFAF2	-0.5698654	3.39e-11
MSH6	-0.5697927	5.74e-05
TRUB2	-0.5697713	3.04e-09
LRTM2	-0.5697036	7.1e-12
CSTF3	-0.5692098	6.23e-11
LIPE	-0.5691373	3.46e-09
SLC25A39	-0.56893	9.7e-06
ZNF532	-0.5689107	5.12e-07
LIN9	-0.5688583	1.6e-06
ESS2	-0.5686357	3.39e-12
TTYH3	-0.5683876	1.11e-09
BCL2L14	-0.5683456	6.65e-05
SF3B3	-0.5683416	7.44e-10
B4GALT7	-0.5681617	2.91e-11
SNRPD3	-0.5681497	2.96e-09
NVL	-0.5681354	2.51e-08
NUS1	-0.5679606	2.49e-07
TP53AIP1	-0.5679298	3.92e-05
SMARCE1	-0.5677508	4.98e-07
MIOX	-0.5673667	1.72e-06
HAPLN3	-0.5671354	2.19e-06
SLC13A3	-0.5671175	1.04e-07
RBBP8NL	-0.5668754	3.88e-10
LRRC74A	-0.5666716	7.86e-13
BLTP2	-0.5665524	4.26e-07
XPNPEP3	-0.5656959	5.69e-10
GSTZ1	-0.5651864	2.83e-06
EBP	-0.5651685	2.46e-05
MTHFS	-0.5651087	8.69e-09
AS3MT	-0.5646526	9.78e-06
HSBP1	-0.5643422	1.03e-13
DEDD	-0.5642787	2.08e-11
RPL8	-0.5641236	1e-13
PGP	-0.5639218	1.5e-08
TMEM258	-0.5638318	1.59e-14
CES1P1	-0.5636768	2.07e-05
SLC37A3	-0.5636444	1.52e-06
UBXN4	-0.5636388	1.52e-16
UBE2J1	-0.5636384	3.93e-09
BUD23	-0.5635557	8.92e-09
CEBPE	-0.5634649	2.7e-10
ETFA	-0.5634221	2.53e-09
CAPRIN1	-0.5634102	8.23e-06
MBTPS2	-0.5630563	9.19e-11
FAIM	-0.563008	0.000111
SNHG6	-0.5629464	9.61e-05
STUM	-0.5626807	1.29e-10
ADSS2	-0.5626318	1.25e-10
ELOVL5	-0.5625246	2.79e-11
COA3	-0.5623907	1.7e-07
KIF5B	-0.562184	9.3e-09
TTC9C	-0.5618775	3.15e-12
UTP11	-0.5618534	5.31e-08
NIPAL4	-0.5617677	1.88e-05
ZBED6	-0.5617175	2.58e-05
RBAKDN	-0.5614366	5.34e-12
KCNIP3	-0.5609969	1.24e-11
EED	-0.5609317	1.55e-06
C16orf74	-0.5607116	0.000139
FTCD	-0.5605004	5.82e-19
COQ2	-0.5602114	4.01e-07
PUM3	-0.5601022	3.45e-07
COA8	-0.5596586	1.26e-09
IL13RA1	-0.5593416	1.73e-07
BEND3	-0.5591714	3.89e-06
MAIP1	-0.5590822	7.98e-13
IL11	-0.5588434	1.27e-12
MANEA	-0.5586788	4.45e-05
OST4	-0.5583429	1.85e-10
NAE1	-0.5582828	5.09e-13
ARMCX5	-0.5577278	2.51e-06
NDUFA9	-0.5577016	1.1e-06
GTF3A	-0.5575755	9.26e-07
CHTOP	-0.5572668	9.21e-07
WDR75	-0.5570642	1.34e-07
ELFN1	-0.5569491	2.82e-09
NDUFB5	-0.5567953	6.91e-07
NSMCE2	-0.5567351	8.66e-08
APH1A	-0.5566396	2.04e-06
POM121L12	-0.5565064	7e-16
EMC3-AS1	-0.5562951	6.38e-06
USP39	-0.5561849	1.66e-06
SMC1A	-0.5561779	3.24e-05
MIA	-0.5557188	0.000111
ZPR1	-0.5556388	6.65e-08
METTL9	-0.5550576	1.95e-10
GTPBP3	-0.5549414	5.28e-12
ANKRD9	-0.5548796	7.52e-05
PROX1	-0.5546896	3.4e-10
GEN1	-0.5545819	2.36e-05
NACC1	-0.5545807	1.52e-10
IFITM1	-0.5545527	7.4e-05
SMG8	-0.5542434	7.15e-14
PPM1G	-0.5541675	6.68e-09
MPHOSPH10	-0.5541313	1.14e-10
OSBPL2	-0.5538871	2.79e-07
