Updated.gene.symbol	logFC	P.Value
CNBP	0.8117181	4.12e-21
RSAD2	0.8115771	0.000774
VILL	0.8115371	4.53e-08
PPM1K	0.8114376	2.34e-06
KNDC1	0.8109281	3.33e-05
OLFML3	0.8108242	0.000485
DEPP1	0.8105962	1.39e-05
FASN	0.8102985	0.000397
CLIP4	0.8102859	6.23e-06
LOC100190986	0.8102407	1.96e-07
MAP3K14	0.8101167	2.32e-13
IL1R1	0.8094904	7.64e-05
SLC26A2	0.8092856	1.3e-06
SRGAP2	0.809265	3.17e-19
TEKT2	0.808823	5.8e-07
SPAG9	0.8087735	6.45e-10
FPR2	0.8085175	5.1e-06
LINC00663	0.807417	3.08e-08
DCAF8	0.8067264	5.2e-11
AKAP7	0.8060753	9.34e-07
GJD3	0.8059479	1.43e-07
VPS37B	0.8058911	1.18e-09
JHY	0.8050924	1.2e-06
MAP3K6	0.8048452	1.02e-10
MEF2C	0.8047808	2.12e-07
MIB2	0.8047282	8.39e-13
PCDHB5	0.8044139	0.000823
AKNA	0.8044135	1.53e-09
CPNE2	0.8043753	9.53e-10
DEF8	0.8042599	1.28e-18
LOC283861	0.8039745	2.58e-12
EVI2B	0.8037536	0.000301
SMYD2	0.8037239	8.91e-10
ZFP3	0.8036985	1.21e-10
MAP1LC3C	0.8035387	8.56e-07
VMO1	0.8032539	0.000927
FAM219B	0.8032068	2.12e-11
PF4	0.8026681	7.47e-09
UAP1L1	0.8021242	8.66e-09
ZXDC	0.802106	6.11e-14
SIPA1L1	0.8017419	1.45e-07
AATK	0.8012435	1.78e-12
USP2	0.8010516	5.12e-18
ZNF280D	0.8003155	4.32e-09
CPQ	0.7998141	4.9e-10
HVCN1	0.7996331	1.3e-14
TSC22D1	0.7996141	2.1e-09
DDX17	0.7990261	1.09e-07
PTGS1	0.7989695	1.47e-06
C10orf143	0.7984772	2.68e-07
MLLT10	0.7982907	2.85e-07
IDS	0.7982057	7.35e-08
PCSK7	0.7970119	4.63e-15
TIA1	0.7968398	1.56e-06
MTCL2	0.7968272	1.02e-14
DOCK2	0.7968228	6.72e-06
STX7	0.7962318	1.03e-14
FAM110D	0.7962202	1.72e-13
MRAS	0.7957468	2.84e-12
KMT2A	0.7953724	2.44e-14
TBC1D24	0.7952688	5.32e-06
NEO1	0.795054	0.000155
ATP6V0D2	0.7948267	4.43e-06
SLC9A9	0.7943879	6.3e-09
NFIC	0.7943807	2.28e-11
BCLAF1	0.7943625	1.39e-16
TLR3	0.7939085	0.00284
ARHGAP42	0.7936313	1.23e-05
BANK1	0.7934286	1.46e-05
CEP112	0.7925033	0.000105
SYNJ1	0.7924348	1.13e-10
PIK3C2B	0.7923311	1.13e-11
CCN2	0.7921577	0.00257
ARF1	0.7916729	1.24e-14
CFAP300	0.7915476	0.000631
HAS1	0.7912275	0.000262
PPL	0.7911551	0.0013
NFAT5	0.790799	2.46e-13
MAP7D1	0.7906174	6.66e-12
CCL4	0.7899321	8.31e-05
KAT6B	0.7899271	2.14e-12
WDR37	0.7897334	2.33e-06
RBM6	0.7897039	2.52e-18
RALGPS1	0.7896842	7.14e-05
NLRC3	0.7893752	6.47e-05
ACYP2	0.7893375	2.31e-07
PPM1M	0.7887228	1.78e-12
FSTL3	0.7883407	2.16e-05
PPP3CC	0.7882185	9.44e-07
ERAP1	0.7878891	0.000767
DSEL	0.7878881	0.00142
USP9X	0.7872721	4.35e-10
MOAP1	0.787171	6.04e-09
TMEM198B	0.7871089	2.09e-22
MYL12A	0.7870196	6.26e-12
CIPC	0.7865464	2.59e-07
PHC1	0.786514	9.21e-10
PODN	0.7865052	7.34e-06
OGFRL1	0.7861855	4.56e-07
ZNF83	0.7859165	1.78e-07
TBC1D17	0.7854712	5.36e-12
SEC62	0.7853404	6.5e-09
FLT3LG	0.7845092	9.36e-09
INPP5K	0.7838523	1.42e-14
PLCL2	0.783781	3.68e-09
METTL3	0.7836035	6.52e-11
RPH3AL	0.7835961	0.00275
LZTFL1	0.7834403	1.72e-06
BTN3A2	0.7829926	3.4e-05
INKA2	0.7829237	1.1e-26
CCSER2	0.7820944	5.29e-08
PITPNM2	0.7815187	1.64e-10
TSPAN32	0.7812674	5.55e-18
ZBTB47	0.7811237	2.52e-14
STAT5A	0.7810328	6.32e-17
CYB5D1	0.7809331	5.52e-09
TRIOBP	0.7799895	2.36e-15
VWA3A	0.7797989	5.41e-16
XPC	0.7794242	1.01e-21
HDAC5	0.7791353	2.36e-15
ERICH1	0.7787334	1.38e-06
LIPA	0.7786693	2.15e-07
FBXL7	0.7780449	1.33e-05
ARHGAP15	0.7774302	6.17e-07
ENKD1	0.7773622	1.23e-10
NOTCH1	0.776978	1.68e-16
UFM1	0.7767029	9.32e-07
CCDC88A	0.7766559	1.44e-10
CYTL1	0.7765635	0.00106
MTMR9	0.7765269	7.24e-16
SH3BGRL	0.7763519	6.73e-13
WBP4	0.7762756	1.46e-15
WDFY2	0.7760177	4.34e-06
CCNL2	0.7758396	7.22e-12
STOX2	0.7757975	8.09e-05
ABCA11P	0.7746052	8.18e-07
MPP1	0.7742105	1.71e-08
ASAP1	0.7741918	5.26e-08
YIPF6	0.7739384	4.61e-11
LOC283357	0.7738385	5.7e-07
VAMP5	0.7737955	1e-05
AGTPBP1	0.7729323	8.37e-13
P2RX7	0.7729262	1.71e-06
PKD2	0.7722814	2.5e-10
LEPROTL1	0.7716713	9.45e-15
MBD4	0.7716135	1.81e-11
RBM39	0.7713295	2.73e-06
NRBP2	0.770933	9.03e-11
BEX5	0.7705707	0.00159
PTCHD1	0.7704748	1.14e-05
ZMYM2	0.770439	1.06e-06
RASSF5	0.7704074	3.78e-07
PDLIM1	0.7703489	6.34e-10
DGKH	0.7701199	8.4e-06
TNFAIP1	0.7699817	4.34e-14
PURA	0.7698853	1.32e-09
FAM124B	0.7698773	3.92e-11
THRA	0.7688299	2.43e-18
FAM110B	0.7687421	2.92e-07
LY6G5C	0.76768	9.18e-08
SMARCA2	0.7675585	7.66e-08
ILK	0.7674829	5.27e-16
TENT2	0.7674788	1.1e-06
TP53INP2	0.7671461	1.49e-06
PTCD3	0.7668829	1.04e-05
SLC2A6	0.7668757	1.94e-07
IL7	0.7668674	2.21e-05
OBSCN	0.7666839	5.26e-10
TLCD5	0.7664443	1.21e-10
GATA3	0.7663131	0.000232
MAK	0.7659185	0.000106
IL10RA	0.7658416	8.86e-05
CLN5	0.7650189	1.43e-06
GLIDR	0.7648603	2.02e-07
NCOA1	0.7646461	4.69e-11
LYL1	0.7641739	6.14e-16
FRZB	0.764014	0.000556
RIOK2	0.7639638	1.01e-10
ATP6V1B2	0.7631434	5.71e-12
CPVL	0.7629548	2.73e-06
PCGF5	0.7628691	9.32e-09
PDXK	0.762725	8.7e-07
MLLT3	0.7627187	1.09e-05
VTI1B	0.7624937	7.06e-08
FAM120B	0.7623174	1.39e-12
STRAP	0.7622485	3.05e-07
ARHGEF17	0.7619455	3.57e-16
CDK10	0.7608597	2.88e-14
TMEM259	0.7607374	6.81e-08
S1PR4	0.7603204	1.31e-13
SERF2	0.7603201	7.02e-11
TBC1D2	0.7602378	1.65e-06
PXDC1	0.7597825	5.86e-08
ATF6B	0.7595905	4.84e-18
GRN	0.7590543	7.26e-13
HOXB5	0.7585962	7.92e-11
PI4KA	0.7580401	5.2e-13
CABIN1	0.757792	7.15e-15
ICA1L	0.7569821	4.29e-10
REEP5	0.7569522	2.35e-10
SWAP70	0.7564182	3.28e-09
KCNRG	0.7562875	3.03e-08
SERPINB1	0.7556326	3.85e-11
DOCK10	0.7551486	4.89e-05
SDC4	0.7546042	7.68e-07
GATAD2B	0.7544816	1.47e-07
RABGAP1L	0.7541939	0.000309
ARIH2	0.7536636	7.05e-11
DDX19B	0.7535505	1.31e-08
STAT3	0.7531974	8.64e-10
TMEM130	0.7527322	1.22e-05
CALCOCO2	0.7517718	6.5e-12
CAND2	0.7513922	5.33e-06
SACM1L	0.750974	6.35e-12
PAMR1	0.7503797	1.25e-05
ANKFY1	0.7502609	3.52e-10
DIPK1B	0.7501291	0.000232
YTHDC2	0.7500662	3.1e-09
VEGFC	0.7500068	5.03e-05
ABHD17A	0.7499039	9.24e-20
LAMA4	0.7497801	3.93e-05
COL6A2	0.7495868	4.79e-06
EML4	0.7494849	2.37e-08
ANKRD33B	0.7494096	3.33e-11
FAM174B	0.7490969	0.000109
CCDC92	0.748823	4.98e-06
RBPMS2	0.748443	8.01e-05
CLUHP3	0.7477771	2.21e-16
PLCB2	0.7475391	6.78e-15
C11orf54	0.7472789	2.62e-06
PPP2CB	0.7470943	4.59e-14
NFATC1	0.7469189	8.45e-06
BVES	0.7465685	0.00019
HSD17B11	0.746486	3.86e-06
OSBPL11	0.7463148	2.97e-11
FBXL5	0.7463134	1.49e-13
FNBP4	0.7460356	1.86e-11
CLEC7A	0.7460218	8.76e-05
ALAS1	0.7458218	1.99e-10
BMP4	0.7457748	0.00129
PDGFA	0.745681	1.88e-05
PPP1R13B	0.7450412	9.88e-08
TSPAN9	0.7450139	4.81e-12
ENTPD1	0.7449893	3.34e-05
SERINC3	0.7447937	1.11e-20
BAP1	0.7447575	1.67e-13
PHF2	0.7446293	7.48e-17
LAPTM5	0.7444346	9.67e-06
FDFT1	0.7438667	8.84e-08
SRR	0.7434441	2.08e-06
TAOK2	0.7433716	1.56e-12
USP25	0.7433004	4.4e-08
FAM193B	0.7429472	9.07e-16
COL6A1	0.7427718	0.000306
SAMD4B	0.7420321	3.67e-06
PHYHD1	0.7411158	0.000251
PPP1R15B	0.740824	9.95e-10
APBB1IP	0.740753	2e-04
DNM2	0.7403634	1.85e-10
ABHD2	0.7399871	2.21e-07
PDE4DIP	0.7399206	1.52e-08
LYNX1	0.7398752	1.68e-09
NBEAL1	0.7391316	0.000624
MAP3K11	0.738503	3.98e-15
KCNN3	0.7383056	4.81e-09
TMC8	0.7378634	6.54e-05
SHFL	0.7378049	5.72e-22
CD1D	0.7376993	2.58e-05
CFAP100	0.7375717	3.66e-12
AP2A2	0.7375611	1.75e-13
MAP1LC3A	0.7375276	5.72e-11
VAT1	0.73739	2.96e-15
CEP68	0.7368831	2.19e-08
CSF1	0.7368017	1.05e-06
ALDH3A2	0.7367017	0.00176
PXK	0.7363284	2.82e-09
LUC7L	0.7362649	1.07e-10
UVSSA	0.7362175	3.68e-06
NOD1	0.7360808	4.32e-11
HEATR5B	0.7353183	6.62e-14
TGOLN2	0.7352603	1.54e-09
PNPLA7	0.7351461	8.6e-08
MAPK10	0.7346121	6.59e-10
GUCY1B1	0.7342898	1.04e-06
STK40	0.7338064	2.64e-16
TARDBP	0.7336563	3.31e-09
PRRT1	0.7322001	1.13e-12
HSD17B4	0.7321178	1.91e-08
FAM167B	0.7308375	2.89e-09
CDC37L1	0.7308305	3.75e-08
SLC2A12	0.7305459	0.000566
PHLPP2	0.7298176	5.3e-11
PLXDC2	0.729739	2.86e-05
SLC41A1	0.7295745	1.52e-12
ACER3	0.7287681	5.91e-09
NAP1L1	0.7284101	1.85e-07
LRMDA	0.7283526	4.45e-10
SUGP2	0.7283112	2.61e-13
ATP7B	0.7281339	0.000152
RHBDD2	0.7272538	6.69e-08
IKZF1	0.7272016	0.00101
SH3RF3	0.7270797	2.66e-06
NEIL1	0.7265477	3.59e-11
DDX3X	0.725796	9.1e-09
SMURF1	0.7256671	6.02e-10
RHOQ	0.7255304	2.59e-09
GZMH	0.7253885	0.000326
IDUA	0.7243772	0.00038
ZNF548	0.7243283	6.05e-08
TMCC1	0.7240982	1.1e-07
ZC3H13	0.723937	1.22e-09
RTN4	0.7235047	6.17e-09
NXF1	0.7234883	7.79e-21
SMTN	0.723481	4.16e-06
RAB21	0.7234712	2.67e-13
FUBP3	0.7224254	1.87e-10
RFXAP	0.7221785	5.32e-05
SETDB2	0.7209193	2.54e-07
RANBP2	0.7208834	1.96e-08
INAFM1	0.7207099	2.14e-11
PDE7B	0.7200738	8.62e-06
TUBG2	0.7198505	7.79e-18
PGAP1	0.7196514	9.83e-06
PPM1A	0.7196418	2.25e-06
PDGFB	0.7190206	6.48e-08
SGCB	0.7187666	7.9e-06
CHN1	0.718647	5.7e-05
PPP2R2A	0.7181488	6.97e-05
SCD	0.7174735	0.00041
NUCB1	0.7167948	1.65e-06
RTL5	0.7166475	1.54e-15
NAAA	0.7165893	8.63e-12
CD247	0.7162907	3.05e-05
RAB14	0.7161774	3.41e-12
SGSM1	0.7160294	8.92e-06
SNRNP200	0.7159346	6.7e-15
MICOS10	0.7158154	1.62e-12
BBIP1	0.715457	8.46e-09
LTBP3	0.7153474	2.05e-06
SEC14L1	0.7152901	1.9e-07
ARHGAP23	0.714856	1.33e-05
MDM4	0.7142004	4.35e-08
NIM1K	0.7140684	2.16e-08
DYNC2LI1	0.7139776	5.4e-07
AP1M1	0.7138854	2.36e-13
SPTLC3	0.7125444	0.000378
LINC00537	0.7122258	0.000305
SPAAR	0.7119335	2.74e-19
SHC3	0.7117462	7.3e-13
PARVB	0.711364	1.31e-06
ESD	0.7112312	1.6e-08
DCHS1	0.7109302	8.22e-07
PKN3	0.7108871	2.26e-08
STAT4	0.7101223	1.92e-06
CAMK1	0.7100538	2.83e-09
TNFAIP8L2	0.710049	5.99e-09
PLEKHM3	0.7098536	5.31e-09
FKBP15	0.7098099	3.79e-10
HYI	0.7096916	1.43e-11
B4GAT1	0.7096706	5.46e-09
TBXAS1	0.7092945	1.6e-06
CYP1A2	0.7089858	4.62e-16
FPR1	0.7088944	0.000975
NISCH	0.7088072	5.55e-15
BATF2	0.7079967	1.59e-06
PTEN	0.7077233	9.64e-09
USP30	0.7065275	3.1e-09
PLEC	0.70621	0.000105
TAF1C	0.7058094	9.18e-19
SLN	0.7057221	0.00021
ING5	0.7050287	4.17e-07
PMM1	0.7048886	4.46e-07
SENP6	0.7048729	7.79e-11
UBR2	0.7048323	2.04e-10
VLDLR	0.7047003	8.82e-06
DENND5A	0.7045627	2.86e-11
MICA	0.7041075	5.59e-07
HIC1	0.703778	4.99e-05
C2orf68	0.7034945	5.6e-07
SNED1	0.7032826	3e-05
OSBPL1A	0.7032051	0.00117
CRTC3	0.702591	9.57e-18
BLTP1	0.702582	7.63e-08
RPS28	0.7021465	9.61e-14
ZBTB21	0.7020609	7.26e-06
COX7A2	0.7019376	1.18e-08
ME3	0.7016754	3.21e-07
MAP2K3	0.7014595	1.62e-06
TLE5	0.7014397	3.43e-09
INPP5E	0.701435	2.03e-19
AHI1	0.7014244	2.74e-05
MIR18A	0.7013307	0.00105
RPS6KA5	0.7012975	5.23e-07
MYO9B	0.7010388	1.38e-09
RBBP6	0.7008175	1.4e-08
PTPRC	0.7001834	0.00101
APOL4	0.699948	1.91e-06
SHROOM2	0.6997806	0.000268
EPN2	0.6996406	1.04e-08
TTC19	0.6988687	1.64e-06
SPACA6	0.6988547	3.43e-12
CFAP69	0.6988432	1.86e-12
TECPR1	0.6987155	4.09e-06
PDE7A	0.697303	5.79e-08
ITGA7	0.6971122	3.66e-11
APOC2	0.6966989	0.000643
NFYB	0.6966047	1.21e-09
CAPRIN2	0.6957834	2.86e-07
SPEN	0.695181	3.87e-09
CEP104	0.6950305	1.05e-11
PHKB	0.6948565	4.24e-07
NYNRIN	0.6945557	2.79e-05
CALD1	0.6937677	0.000993
TRANK1	0.6937513	2.42e-14
PKD1	0.6937276	3.46e-12
SLC6A12	0.6936105	4.66e-08
TDRD3	0.693382	2.26e-06
GABARAPL1	0.6932829	5.66e-07
CIMAP1B	0.6932015	6.14e-06
PRRT2	0.6926454	1.07e-14
ZMIZ1	0.6921875	1.94e-09
RELL1	0.6920085	3.19e-05
ITIH4	0.6913176	8.11e-15
KITLG	0.6910121	0.000164
NR2C1	0.6908246	4.9e-11
ZFP28	0.6905312	1.61e-09
FGD2	0.6904842	2.97e-05
DDX60L	0.6904706	0.000129
CRISPLD2	0.6902227	0.00102
PTPRS	0.6897211	8.53e-10
TNFRSF14	0.6892758	4.28e-09
CALHM2	0.6892086	4.94e-09
PPP1CB	0.6892021	5.43e-09
CYFIP2	0.6891474	0.000291
ING3	0.688815	6.92e-08
BICD2	0.6887475	8.35e-07
HIF1AN	0.6881328	6.53e-08
BIN2	0.6880712	1.61e-05
OSCP1	0.6878082	1.16e-05
CLCN6	0.6877402	4e-19
SPMIP4	0.686424	8.82e-08
PIP4P2	0.6858683	2.39e-05
INPP4A	0.6858386	6.36e-07
TRAF3IP3	0.6857432	6.23e-06
MCL1	0.6853431	2.96e-05
TIMM10B	0.6847865	2.08e-10
ZNF224	0.6847155	6.44e-12
FDX1	0.684703	1.98e-10
ZNF302	0.6844003	0.000223
PTAFR	0.6839343	7.1e-06
AQR	0.6838716	4.26e-12
CD151	0.6835828	2.44e-07
RIPK1	0.6834325	1.24e-11
ERMAP	0.6833789	5.66e-11
KIFC3	0.6830115	4.01e-10
GOLGA4	0.682998	1.26e-05
SLC27A1	0.6829877	1.91e-10
CC2D2A	0.6828537	4.54e-07
TNRC6C	0.6828375	0.000179
GLCCI1	0.6826753	0.000599
CTSG	0.6826498	2.94e-06
AR	0.6824283	2.6e-07
SLC6A1	0.6821614	4.66e-05
TTC14	0.6817444	1.65e-08
DRC12	0.6816769	6.93e-10
PRKAB1	0.6808904	0.000279
TTC7A	0.6805327	2.57e-14
MAP1LC3B	0.680049	7.19e-11
CNNM3	0.6800072	5.27e-11
MTM1	0.6794398	3.77e-08
EPHB6	0.6793959	1.19e-07
ZNF136	0.6790705	1.24e-10
ZNF767P	0.6789106	1.17e-15
RETSAT	0.6784964	7.92e-05
RNF213	0.6781709	0.000432
MINDY4	0.6777857	3.79e-10
PTPN2	0.6776789	1.25e-05
ZNF655	0.6769938	2.51e-07
SH3GLB1	0.676983	1.39e-09
IFIT3	0.6768647	0.000108
ARHGEF7	0.6767496	5.08e-11
IBA57	0.6762113	1.71e-14
MINDY2	0.6758571	1.73e-05
GPR4	0.6751834	9.69e-09
HSD11B1	0.6749387	0.000142
CTSD	0.6747437	8.88e-05
BCAP29	0.67436	3.42e-10
TK2	0.6743157	6.27e-08
MIEF2	0.6742091	1.61e-09
CCNT2	0.673959	8.87e-06
CNOT6L	0.6735759	1.86e-11
GDPD5	0.6731445	7.77e-07
PTGR3	0.6730896	0.000746
ACTN2	0.6727825	5.64e-16
MYD88	0.6722622	1.67e-16
KANSL1	0.671699	4.91e-06
SYK	0.6716752	1.28e-07
TASOR	0.6714598	2.73e-09
HSPA12A	0.6711524	3.02e-06
ARID5A	0.6710883	1.71e-06
ZNFX1	0.6708638	1.8e-14
DCAF5	0.6705766	1.53e-13
SAMD3	0.6705088	1.27e-06
ASB9	0.6702059	0.000231
SLC20A1	0.6700373	0.00094
ULK4	0.6692455	3.52e-12
RASGRP3	0.6690752	2.17e-08
DLEC1	0.6689247	6.89e-09
FOXO1	0.6687925	3.48e-05
MPEG1	0.6686697	0.000264
APPBP2	0.668462	5.03e-10
IDNK	0.668341	1.34e-09
SRSF8	0.668239	3.44e-08
CD300C	0.6678573	1.35e-14
VEZF1	0.6675904	4e-09
CCPG1	0.6671358	8.83e-05
CSF2RA	0.667127	3.11e-06
CLIP2	0.6669712	2.28e-06
GPALPP1	0.6669131	1.34e-05
ESYT1	0.6663868	4.42e-13
PRKAR1A	0.6660923	3.22e-06
EFCAB14	0.6652443	2.48e-11
ZNF211	0.6652414	1.26e-08
USP7	0.6651135	9.18e-17
ABR	0.6651124	1e-07
NR1H2	0.6644977	2.53e-08
MSMO1	0.6638512	1.01e-06
TSEN2	0.6631741	4.19e-11
CFDP1	0.6629893	1.06e-08
NUMA1	0.6629131	8.23e-10
TSPOAP1	0.6628927	9.16e-09
LRRC75A	0.6628845	7.65e-05
CTNND1	0.6623867	1.85e-09
GPHN	0.6619474	0.000281
NASP	0.6616321	0.000439
ANAPC16	0.6613329	1.14e-08
NT5DC1	0.6611127	5.43e-07
FBXO7	0.6609638	5.71e-10
PPM1D	0.6607788	1.65e-06
CWC25	0.6606739	9.75e-09
PALLD	0.6602738	0.000267
LMF1	0.6597416	0.000227
POR	0.6579368	7.65e-06
MED31	0.6578995	3.18e-08
ALG13	0.6576353	3.58e-05
SCAPER	0.6572852	5.21e-07
SETX	0.6572818	2.51e-15
SAT2	0.6571487	6.68e-12
SLC12A4	0.6567303	5.86e-22
USHBP1	0.6564105	1.14e-18
ZBTB34	0.6562541	2.82e-12
KDSR	0.6560791	2.16e-06
SMIM7	0.6559317	1.47e-08
RGL2	0.6555351	6.33e-11
TRIM56	0.6554034	8.29e-09
HGSNAT	0.6550248	2.15e-11
EME2	0.6548965	3.2e-13
PPP1R3E	0.6546991	1.09e-11
NPEPL1	0.6543974	9.45e-09
TTC39B	0.654365	0.000153
EIF3B	0.6542464	3.51e-05
ARFGAP2	0.6536707	4.49e-14
FUBP1	0.6535612	2.24e-05
PSAP	0.6532193	8.09e-07
TEAD1	0.6531711	6.35e-08
RRAGB	0.6519786	1.42e-07
RNF13	0.6518294	2.13e-10
TMBIM1	0.6516358	2.97e-11
RPL15	0.6514575	1.02e-12
CLEC4E	0.6511324	0.000342
LILRB5	0.6509782	8.41e-06
SLAIN2	0.6508296	3.63e-10
GKAP1	0.6508026	0.000331
TNNI2	0.6507143	3.46e-05
TTYH2	0.650564	3.41e-08
ZNF25	0.6505439	1.99e-05
DNAJB14	0.6500067	5.04e-07
RBMS1	0.6489272	4.84e-08
WWP2	0.6487486	4.83e-12
NID1	0.648487	4.42e-05
TRIM21	0.6483757	1.17e-14
DACT3	0.6483127	9.05e-05
PRXL2C	0.6480494	1.65e-07
SEC22C	0.6475546	1.5e-09
RRN3P3	0.6474704	5.19e-10
HECTD1	0.6473898	6.7e-09
DUSP18	0.6465374	1.06e-14
PARP14	0.6464502	2.16e-10
RCBTB2	0.64606	4.22e-05
RERE	0.6460082	9.59e-14
KRBOX4	0.6452163	4.41e-12
TUBA1A	0.6451324	9.05e-06
MOSPD2	0.6448058	4.69e-09
KIAA0513	0.6444342	9.73e-06
TPT1-AS1	0.644399	2.71e-05
CORO1C	0.6442674	1.42e-06
NIPAL3	0.6439275	3.56e-08
WASF2	0.6439271	7.2e-07
ZBTB43	0.6433276	3.26e-08
CYLD	0.6430292	4.16e-06
DSTYK	0.6428784	2.82e-11
VPS39	0.6428261	2.37e-11
SFXN3	0.6427068	1.82e-05
B2M	0.641681	1.75e-06
CD99L2	0.6413574	7.8e-05
ZNF274	0.6403514	3.51e-16
SRSF6	0.640091	1.24e-07
PTGER2	0.6400471	0.000319
ZNF84	0.6400232	0.000101
ZNF10	0.6399735	6.71e-11
NFE2	0.6398572	0.000176
RABEP1	0.6394484	4.57e-09
HMGCR	0.6393769	1.99e-05
LPCAT3	0.6391006	1.29e-08
APLNR	0.638978	1.69e-05
ZFYVE21	0.6386267	3.46e-05
SNN	0.6383515	1.13e-06
BDH2	0.6381846	2.44e-05
NIBAN2	0.6379547	1.24e-09
GARNL3	0.6361916	1.77e-10
FBXO11	0.6359849	2.07e-07
EPM2A	0.6351712	6.13e-10
FAM149B1	0.6350504	8.53e-06
ASB1	0.634927	9.94e-08
CGGBP1	0.634215	6.42e-07
RELA	0.634202	2e-07
PNRC2	0.6340727	1.19e-11
ELOA	0.6325807	6.16e-12
RNPC3	0.6324402	1.04e-06
SLC9A8	0.6322406	2.3e-08
INPP5D	0.6320532	1.41e-06
IFT88	0.6315614	2.03e-09
ZNF37BP	0.6314641	1.61e-08
MSRB2	0.6312873	4.56e-07
HCST	0.631048	1.05e-05
RNF130	0.6300948	1.48e-08
STX3	0.6300788	4.07e-10
ADCY6	0.6297604	1.47e-08
MSANTD2	0.6297187	0.000339
FIG4	0.6296116	1.92e-10
SLC25A28	0.6295381	3.32e-14
JAK1	0.6294163	9.45e-05
CACNG4	0.6293135	8.85e-06
NEK7	0.6292633	2.24e-12
YPEL5	0.6292333	3.66e-14
PABPN1	0.629208	1.87e-07
EMILIN2	0.6291897	5.96e-06
PGRMC2	0.6286804	5.56e-05
RGMB	0.6285596	3.4e-05
PTK2B	0.6284844	5.9e-07
UNC93B1	0.6282318	1.96e-06
LOC441179	0.6275949	0.00058
CDC42EP4	0.6270925	1.06e-08
ZNRF1	0.6267887	7.82e-05
CDK3	0.6266847	2.61e-07
FHIP1B	0.6261057	2.55e-18
MOB2	0.6258352	9.63e-22
PLEKHA2	0.6257924	1.08e-05
MLKL	0.6249293	9.27e-06
SRRM2	0.6244364	3.56e-17
ZFYVE26	0.6244083	1.14e-07
CLEC16A	0.6240667	1.34e-11
TTC17	0.6236648	3.58e-07
PLXND1	0.6234157	0.000148
EFEMP2	0.623222	0.000571
JAKMIP2	0.6229726	3.4e-07
C11orf58	0.6228394	1.06e-08
AKAP10	0.6228292	2.19e-05
OTUD3	0.6224075	9.15e-08
GSTM2	0.6220626	0.00043
WDR35	0.6216976	7.59e-07
NICN1	0.6216264	3.09e-10
ZBTB44	0.6216214	2.53e-05
WIPF2	0.6211067	2.81e-08
FGFR1	0.6206929	0.000331
NAALADL1	0.6205517	1.36e-12
CDKN1A	0.6203951	0.000205
LINC00938	0.6201471	0.000154
INSYN1	0.619864	4.19e-11
KAT6A	0.6198282	7.73e-12
TOLLIP	0.6195493	3.79e-13
ASMTL	0.6194086	3.13e-07
SLFNL1	0.6187678	5.06e-11
POMGNT2	0.6183588	4.7e-08
C4orf3	0.6180056	6.28e-10
CDKL5	0.6177243	0.00018
ZNF439	0.6177128	3.51e-05
LOC105379045	0.6176071	3e-07
KRR1	0.6173145	3.04e-07
GRAMD1A	0.6164777	9.12e-06
MIER2	0.6159786	1.47e-14
UBXN11	0.6158769	4.86e-07
FLYWCH1	0.6158476	9.63e-09
TBX21	0.6157606	1.03e-07
ETF1	0.6157434	2.74e-13
ZC2HC1C	0.6153508	1.78e-08
YTHDC1	0.6153192	4.74e-08
CCDC66	0.6150663	2.74e-08
SPMIP8	0.6149973	7.77e-07
NOS3	0.6146533	7.76e-06
NUDT7	0.6144979	2.54e-05
DTX4	0.6144904	3.56e-06
TOB2	0.6140027	2.69e-11
PGPEP1	0.6137826	2.64e-06
CARD6	0.6136737	7.91e-05
OGT	0.6131206	1.96e-05
MAN1A1	0.6131034	9.82e-08
ZNF512	0.6130016	1.33e-07
PER2	0.6127512	0.000338
ZNF844	0.6111373	1.2e-05
CTTNBP2NL	0.6111137	2.36e-06
UBTD1	0.6107813	9.68e-12
TOX4	0.6105308	3.04e-08
PDHA1	0.6101485	3.61e-08
EVC	0.6100681	4.69e-05
SLC25A45	0.6096762	6.43e-09
AKAP11	0.6091352	4.52e-09
FMNL1	0.6087516	1.08e-09
ANO6	0.6086429	1.58e-08
SPTLC2	0.6080424	3.7e-05
SREK1IP1	0.6079775	5.84e-06
RDH5	0.6070064	9.58e-10
MAN2B2	0.6068867	7.29e-05
CYB5D2	0.6067473	2.53e-07
HDAC4	0.6063052	5.21e-05
CEBPD	0.6060694	2.33e-05
NRP2	0.6059206	1.52e-05
MSL1	0.6054439	7.43e-14
ODAD3	0.6053779	2.33e-05
LITAF	0.6047443	1.22e-07
WDFY4	0.6044582	7.57e-05
TMEM170A	0.6041915	2.69e-09
DNPEP	0.6040228	1.59e-15
BORCS7	0.6039167	4.61e-05
TRIM23	0.6023435	0.00029
ATG2B	0.6021397	1.9e-08
CSPP1	0.602119	4.89e-05
TRNAU1AP	0.6014485	1.77e-07
MAVS	0.6011796	6.5e-09
TRIB1	0.6011167	8.03e-05
CTNNBIP1	0.6008772	8.19e-05
SMIM11	0.5998344	1.24e-06
ZNF264	0.5995213	8.12e-09
ADIRF-AS1	0.5993163	2.48e-11
SLC25A20	0.5991907	1.71e-08
DMXL1	0.5989742	4.94e-09
HNRNPDL	0.5987338	3.68e-06
IQCK	0.5979703	1e-06
HMGB1	0.5976067	5.28e-06
